id,geom,amenities_500,subway_500,natural_500
22956955,"40.6823,-73.87753",6.0,0,0
22958051,"40.61287,-73.98448",9.0,3,0
22986841,"40.6861,-73.95126",13.0,0,0
22986908,"40.74299,-73.95884",30.0,0,2
22998748,"40.74202,-73.97765",116.0,0,1
23024146,"40.65484,-73.96066",6.0,2,1
23034200,"40.61152,-74.00247",13.0,0,0
23046807,"40.66006,-73.99212",16.0,0,1
23056508,"40.72501,-73.97801",41.0,0,3
23073608,"40.68883,-73.957",20.0,0,0
23078904,"40.65718,-73.9822",13.0,0,0
23092823,"40.82299,-73.92656",6.0,0,1
23109351,"40.74557,-73.98239",218.0,1,2
23149791,"40.64329,-73.99742",11.0,1,0
23161806,"40.69139,-73.9454",4.0,0,0
23202549,"40.74315,-73.98137",187.0,0,0
23219660,"40.83041,-73.91929",3.0,0,1
23256678,"40.7544,-73.963",30.0,0,3
23256800,"40.75379,-73.96328",24.0,0,4
23258404,"40.67276,-73.87862",1.0,0,0
23272588,"40.7728,-73.98583",47.0,1,3
23281484,"40.70691,-73.83365",9.0,0,0
23290339,"40.70509,-73.83484",10.0,0,0
23305313,"40.81502,-73.95358",18.0,0,0
23359083,"40.84324,-73.93596",10.0,1,1
23382647,"40.76407,-73.97598",102.0,1,14
23411775,"40.63612,-74.0262",21.0,0,0
23449282,"40.72216,-73.9408",15.0,0,0
23469240,"40.74338,-73.92116",31.0,0,1
23509707,"40.67637,-73.89318",2.0,0,0
23521529,"40.85793,-73.93237",10.0,1,1
23579705,"40.77815,-73.9519",119.0,0,0
23579995,"40.81384,-73.9533",20.0,0,0
23581343,"40.81936,-73.94539",12.0,0,0
23612912,"40.72481,-73.94845",40.0,0,0
23625998,"40.67071,-73.9381",3.0,0,0
23626598,"40.72914,-73.98262",122.0,0,3
23633288,"40.80082,-73.96173",47.0,0,2
23646070,"40.75031,-73.93961",42.0,1,0
23651788,"40.80190094,-73.95830723",41.0,0,3
23715988,"40.68567,-73.98934",65.0,0,1
23716421,"40.65401,-73.97484",5.0,0,1
23717291,"40.65364,-73.96471",4.0,3,1
23726809,"40.71029,-74.0181",36.0,0,11
23736259,"40.81543,-73.95059",8.0,0,0
23746794,"40.66849,-73.98489",55.0,4,0
23772336,"40.70806,-73.95211",22.0,1,0
23801381,"40.65316,-73.96038",5.0,3,1
23839337,"40.74341,-73.95568",37.0,0,3
23841481,"40.71124,-73.96292",62.0,0,2
23855529,"40.80126,-73.95554",27.0,0,2
23856189,"40.68459,-73.92879",9.0,0,0
23895438,"40.68693,-73.77983",2.0,0,0
23901779,"40.78148,-73.95198",104.0,0,0
23921536,"40.70697,-74.00514",134.0,5,4
23924234,"40.63046,-73.96432",3.0,1,0
23994451,"40.76579,-73.98178",152.0,1,8
24000498,"40.76116,-73.91023",21.0,0,0
24016145,"40.67634,-73.94399",13.0,0,0
24019880,"40.6438,-74.09177",3.0,0,0
24037808,"40.64431,-74.00861",11.0,0,0
24059751,"40.75373,-73.81579",8.0,0,0
24083125,"40.736,-73.98488",89.0,0,2
24151123,"40.65768,-73.95381",6.0,0,0
24206044,"40.82537,-73.94857",26.0,0,1
24269196,"40.63564,-73.94428",0.0,0,0
24312253,"40.798267,-73.964378",65.0,0,1
24312535,"40.79827,-73.96438",65.0,0,1
24331124,"40.69401,-73.95032",9.0,0,0
24331953,"40.78052,-73.97559",72.0,0,3
24334761,"40.7359,-73.98544",95.0,0,2
24350254,"40.73371,-74.00787",84.0,1,2
