id,geom,amenities_500,subway_500,natural_500
5136,"40.66265,-73.99454",22.0,0,0
6872,"40.80107,-73.94255",17.0,1,0
6990,"40.78778,-73.94759",45.0,0,1
7064,"40.71248,-73.95881",76.0,0,0
13121,"40.67144,-73.76501",1.0,0,0
14434,"40.68777,-73.94976",14.0,0,0
18961,"40.73808,-73.98001",77.0,0,3
20717,"40.6771,-73.97231",66.0,0,3
32329,"40.72741,-73.98405",153.0,0,2
33156,"40.78763,-73.96862",42.0,0,1
39572,"40.76203,-73.98869",219.0,2,1
42300,"40.71992,-73.99167",210.0,1,2
43726,"40.721,-74.00971",65.0,0,1
44461,"40.8227,-73.95111",11.0,0,1
44973,"40.70894,-73.95234",32.0,1,0
45737,"40.73948,-74.00504",104.0,0,3
45935,"40.80635,-73.92201",5.0,0,2
47613,"40.7124,-73.94764",52.0,1,0
49048,"40.6829,-73.95701",17.0,1,0
52689,"40.77868,-73.90652",16.0,0,0
54694,"40.67144,-73.76501",1.0,0,0
60181,"40.7253,-73.98028",88.0,0,2
62468,"40.79523,-73.9728",69.0,1,1
64361,"40.72356,-73.97808",36.0,0,3
65425,"40.72021,-73.99426",233.0,1,2
68253,"40.76336,-73.92099",93.0,0,0
74438,"40.75523,-73.99792",88.0,1,4
74821,"40.80874,-73.94926",42.0,0,0
77517,"40.71407,-73.96657",51.0,0,2
87566,"40.74575,-73.94686",26.0,1,0
99662,"40.72015,-73.99104",197.0,1,2
100368,"40.74056,-74.00143",115.0,0,2
105790,"40.81919,-73.95443",8.0,0,1
113092,"40.6905,-73.97867",41.0,0,0
116551,"40.80384,-73.95123",49.0,0,0
145801,"40.74853,-74.00241",48.0,1,1
149210,"40.64847,-73.97573",16.0,0,1
149787,"40.81862,-73.94518",13.0,0,0
150989,"40.71584,-73.96355",78.0,0,2
171562,"40.74937,-73.99467",101.0,2,1
172499,"40.77969,-73.94726",89.0,0,2
191541,"40.75876,-73.98869",257.0,1,1
198028,"40.77728,-73.91278",33.0,0,0
201514,"40.82553,-73.94511",25.0,0,0
208122,"40.72027,-73.98842",153.0,1,2
216080,"40.691208,-73.972771",38.0,0,0
222913,"40.71254,-73.98352",13.0,0,2
225354,"40.71085,-73.96672",40.0,0,2
227495,"40.78764,-73.97274",91.0,0,0
231154,"40.67144,-73.76501",1.0,0,0
234330,"40.80413,-73.95756",37.0,0,3
235281,"40.71887,-73.9864",139.0,1,3
235515,"40.70148,-73.82972",1.0,0,0
239934,"40.73193,-73.98511",121.0,0,2
244649,"40.79824,-73.96863",65.0,1,1
247562,"40.7012,-73.83151",1.0,0,0
249704,"40.71065,-73.94102",23.0,0,0
252865,"40.67882,-73.97224",70.0,1,2
258930,"40.71517,-73.99376",243.0,1,1
268335,"40.72136,-73.95674",80.0,0,2
269404,"40.76716,-73.91177",37.0,0,0
274995,"40.66824,-73.9617",13.0,0,14
285515,"40.72682,-74.00017",168.0,0,2
288726,"40.719,-73.99764",223.0,0,3
290123,"40.742886,-73.9907",146.0,0,3
292800,"40.73431,-74.00225",136.0,2,2
298782,"40.68557,-73.94891",10.0,0,0
301372,"40.6857,-73.97388",49.0,3,1
302238,"40.80752,-73.94778",38.0,0,0
302280,"40.8058,-73.94759",37.0,0,0
302309,"40.80528,-73.94742",34.0,0,0
302705,"40.77298,-73.95813",123.0,0,0
303264,"40.8073,-73.94575",29.0,0,0
305245,"40.80557,-73.94801",44.0,0,0
311316,"40.80193,-73.95098",38.0,0,1
312415,"40.75672,-73.99003",243.0,2,4
319646,"40.75537,-73.77159",5.0,0,0
323453,"40.70571,-73.93284",29.0,1,1
328788,"40.69897,-73.95002",4.0,0,0
363016,"40.72678,-73.90448",5.0,0,0
365439,"40.72458,-74.00343",121.0,0,0
369409,"40.75822,-73.96329",66.0,0,1
386507,"40.80872,-73.94327",18.0,1,0
398850,"40.74854,-73.99626",100.0,1,1
403712,"40.72968,-73.98687",168.0,0,3
423015,"40.68877,-73.95408",16.0,0,0
423275,"40.76456,-73.91749",82.0,0,0
424870,"40.73615,-74.00713",93.0,1,3
425643,"40.79634,-73.96454",48.0,0,1
463042,"40.72371,-73.99663",142.0,0,1
465706,"40.79903,-73.96297",53.0,0,3
492785,"40.68657,-73.96262",30.0,0,0
492810,"40.76763,-73.77003",6.0,1,1
499249,"40.70528,-73.95756",4.0,0,0
499763,"40.76448,-73.98667",186.0,1,3
505581,"40.80009,-73.95107",22.0,0,1
508372,"40.74778,-73.99579",107.0,1,1
528615,"40.73112,-74.00292",191.0,2,2
552502,"40.67808,-73.9573",26.0,2,0
564649,"40.73864,-73.98187",103.0,0,2
567075,"40.76002,-73.95998",41.0,0,2
569255,"40.67911,-74.01119",15.0,0,1
570797,"40.76119,-73.99225",171.0,1,1
577243,"40.73209,-73.95861",24.0,0,2
579251,"40.69174,-73.92276",5.0,0,0
592282,"40.71354,-74.00119",132.0,1,5
600427,"40.68247,-73.96524",41.0,0,2
604204,"40.68098,-73.96604",54.0,0,2
616249,"40.65724,-73.99919",11.0,0,2
619144,"40.76691,-73.98361",132.0,1,5
637426,"40.72299,-73.98838",174.0,1,2
637510,"40.70097,-73.91359",64.0,3,0
637641,"40.63264,-74.08624",1.0,0,1
640899,"40.68228,-73.94645",15.0,0,0
640901,"40.68053,-73.9479",17.0,0,0
640908,"40.68273,-73.94617",14.0,0,0
643877,"40.63359,-73.96525",5.0,1,0
649972,"40.71799,-73.99213",252.0,1,3
651438,"40.68669,-73.94198",4.0,0,0
655811,"40.70283,-73.98879",26.0,1,3
659443,"40.79561,-73.96981",67.0,1,1
666676,"40.8254,-73.95042",26.0,0,1
667502,"40.85234,-73.93822",19.0,1,1
669640,"40.67646,-73.97875",77.0,0,0
681599,"40.65043,-74.00387",22.0,0,1
688184,"40.76579,-73.99275",64.0,0,2
692468,"40.7605,-73.99914",44.0,0,2
695786,"40.75617,-73.99569",140.0,2,3
707658,"40.71662,-73.9802",28.0,0,1
717582,"40.68343,-73.9603",27.0,1,0
737496,"40.74996,-73.98334",170.0,4,17
741712,"40.7335,-73.98704",115.0,0,2
746393,"40.80571,-73.94672",31.0,0,0
748118,"40.73735,-73.95351",11.0,0,1
749276,"40.69266,-73.90362",11.0,1,0
755477,"40.78008,-73.95054",106.0,0,0
758919,"40.73464,-74.00349",120.0,2,4
759901,"40.8666,-73.85532",0.0,0,0
762426,"40.7988,-73.96113",34.0,0,1
767286,"40.79543,-73.97359",66.0,1,1
771430,"40.68582,-73.95151",15.0,0,0
773885,"40.69908,-73.95317",3.0,0,0
776845,"40.77922,-73.94933",104.0,0,1
777097,"40.68167,-73.93801",20.0,0,0
781865,"40.67662,-73.95913",51.0,2,0
784122,"40.68139,-73.91538",9.0,0,0
785097,"40.82301,-73.91396",3.0,0,0
787060,"40.74793,-73.98017",187.0,2,1
789302,"40.74222,-74.00381",111.0,0,3
790953,"40.64554,-73.97543",19.0,0,0
805315,"40.71912,-73.95976",71.0,0,2
808139,"40.80864,-73.9444",24.0,1,0
808836,"40.71652,-73.9409",24.0,0,0
812695,"40.66912,-73.98506",59.0,4,0
815544,"40.71722,-74.00617",98.0,1,4
817162,"40.68205,-73.97765",62.0,3,0
817355,"40.7297,-73.9989",181.0,1,2
819416,"40.6522,-73.96309",3.0,3,1
847648,"40.82771,-73.94468",26.0,0,0
848071,"40.71738,-73.99231",247.0,1,3
851530,"40.74225,-73.98343",189.0,0,2
853142,"40.83783,-73.93977",5.0,1,1
855542,"40.84488,-73.9397",9.0,1,0
882523,"40.71234,-73.95382",61.0,1,0
883480,"40.80196,-73.96349",68.0,0,2
898534,"40.70932,-73.96574",32.0,0,1
902599,"40.76273,-73.98306",202.0,2,11
903551,"40.70333,-73.93645",21.0,1,0
905694,"40.73411,-74.00867",73.0,1,1
916105,"40.71463,-73.95892",102.0,0,0
922764,"40.68601,-73.97515",44.0,3,0
925090,"40.7263,-73.98781",186.0,0,2
927702,"40.65018,-73.97719",10.0,0,2
938075,"40.73474,-74.00372",116.0,2,3
949159,"40.65302,-73.96299",4.0,3,1
951439,"40.7826,-73.97451",73.0,0,3
951935,"40.71569,-73.94106",29.0,0,0
953314,"40.74322,-73.98362",196.0,1,2
959791,"40.67452,-73.95153",30.0,0,0
962251,"40.68361,-73.96302",40.0,0,1
970302,"40.68404,-73.92524",10.0,0,0
971233,"40.67151,-73.95359",32.0,1,0
978120,"40.7354,-74.00768",80.0,1,3
982409,"40.68734,-73.97401",38.0,3,0
989324,"40.72718,-73.99977",171.0,0,2
990208,"40.73405,-73.95406",26.0,0,1
998086,"40.71866,-74.00285",187.0,1,3
1034143,"40.72353,-73.99275",187.0,1,2
1034347,"40.66359,-73.95521",11.0,0,0
1040182,"40.65916,-73.95043",6.0,0,0
1045511,"40.73248,-74.00857",72.0,1,1
1071783,"40.84604,-73.93503",12.0,1,1
1074107,"40.73525,-73.98627",103.0,0,2
1084328,"40.738,-73.99915",94.0,1,2
1090380,"40.76616,-73.97968",124.0,1,6
1090458,"40.76663,-73.97898",112.0,1,6
1121815,"40.72241,-73.9827",103.0,1,2
1143582,"40.71196,-74.00722",102.0,5,8
1145088,"40.77372,-73.93024",10.0,0,3
1156928,"40.6714,-73.95036",9.0,0,0
