id,geom,amenities_500,subway_500,natural_500
49247483,"40.68413,-73.93224",13.0,0,0
49247694,"40.68469,-73.98884",59.0,0,1
49248255,"40.90326,-73.90709",2.0,0,2
49249517,"40.66065,-73.95911",14.0,1,6
49250263,"40.67114,-73.92511",1.0,0,0
49252893,"40.68145,-73.96673",52.0,0,2
49253321,"40.81666,-73.94232",12.0,0,0
49253632,"40.74929,-73.9791",174.0,2,11
49254275,"40.686001,-73.7677",3.0,0,1
49254514,"40.70877,-73.78936",8.0,0,0
49256651,"40.75974,-73.98588",244.0,1,3
49256890,"40.77543,-73.95107",106.0,0,1
49256954,"40.7617,-73.98519",231.0,1,4
49257438,"40.68862,-73.95399",15.0,0,0
49258287,"40.80624,-73.95634",40.0,0,2
49258364,"40.71703,-74.00399",148.0,1,3
49258583,"40.85642,-73.89358",8.0,0,0
49258823,"40.67678,-73.95756",42.0,2,0
49258856,"40.77309,-73.95563",123.0,0,0
49258880,"40.76988,-73.9568",83.0,0,1
49259046,"40.77159,-73.95574",109.0,0,1
49259071,"40.75196,-73.97212",126.0,2,3
49259253,"40.69086,-73.94075",4.0,0,0
49260138,"40.77463,-73.94774",50.0,0,3
49260325,"40.71009,-73.95762",56.0,1,0
49260539,"40.75562,-73.96477",57.0,0,3
49260560,"40.75597,-73.96443",54.0,0,2
49260591,"40.75618,-73.96443",59.0,0,2
49260633,"40.77334,-73.95482",128.0,0,0
49261329,"40.66506,-73.98218",42.0,0,0
49261406,"40.71321,-73.93642",5.0,0,1
49261650,"40.71533,-73.94315",37.0,0,0
49261810,"40.68486,-73.8195",1.0,0,0
49262417,"40.68774,-73.97993",41.0,3,0
49267373,"40.76123,-73.98714",239.0,1,1
49268785,"40.59116,-74.1858",0.0,0,1
49269112,"40.57814,-73.96674",9.0,0,1
49270284,"40.74616,-73.98682",214.0,2,3
49270303,"40.6976,-73.97356",7.0,0,1
49271920,"40.72846,-73.85032",20.0,0,0
49272338,"40.68699,-73.95324",16.0,0,0
49272799,"40.83683,-73.94692",2.0,0,1
49273217,"40.76037,-73.96546",92.0,1,2
49273504,"40.74829,-73.75826",1.0,0,0
49273709,"40.712753,-73.941566",25.0,0,0
49274169,"40.71538,-74.00599",94.0,3,5
49274527,"40.74659,-73.93952",24.0,1,1
49275777,"40.6451,-73.94641",2.0,0,0
49276070,"40.82692,-73.94578",26.0,0,0
49276829,"40.67531,-73.98277",70.0,0,1
49276831,"40.70101,-73.82792",1.0,0,0
49283219,"40.68636,-73.95449",18.0,0,0
49283942,"40.63931,-73.95354",3.0,0,0
49287294,"40.82993,-73.94604",25.0,0,1
49288693,"40.64178,-73.95942",4.0,2,0
49289097,"40.79749,-73.96144",28.0,0,1
49289463,"40.58886,-73.9702",4.0,1,0
49289676,"40.79604,-73.96315",29.0,0,1
49290285,"40.70374,-73.90832",56.0,3,0
49291302,"40.71634,-73.95863",101.0,0,1
49291521,"40.64159,-73.95191",2.0,0,0
49292046,"40.71233,-73.96147",74.0,0,1
49292877,"40.70896,-73.96232",41.0,0,0
49292959,"40.69925,-73.93555",12.0,1,0
49292970,"40.686146,-74.004158",15.0,0,2
49293054,"40.70965,-73.94151",15.0,0,0
49293501,"40.73844,-73.90511",3.0,0,0
49293503,"40.68655,-73.95586",20.0,0,0
49294132,"40.72743,-73.98811",176.0,0,1
