id,geom,amenities_500,subway_500,natural_500
45331854,"40.71027,-73.94433",29.0,1,0
45334075,"40.5967,-73.98858",11.0,0,0
45334430,"40.68376,-73.95512",17.0,1,0
45335934,"40.66834,-73.87616",0.0,0,0
45340304,"40.70637,-74.00807",152.0,5,6
45340880,"40.68652,-73.85819",0.0,0,0
45341661,"40.8134,-73.96101",20.0,0,1
45341673,"40.70489,-74.00796",131.0,3,5
45342526,"40.76114,-73.99027",194.0,1,1
45342704,"40.80097,-73.95859",36.0,0,3
45344367,"40.70453,-74.00989",114.0,5,5
45344369,"40.76707,-73.91281",46.0,0,0
45345628,"40.7045,-74.00918",114.0,5,5
45348615,"40.68708,-73.90764",6.0,2,0
45349187,"40.70032,-73.93894",15.0,1,0
45349413,"40.88039,-73.86753",4.0,1,0
45349876,"40.59607,-73.79557",0.0,0,0
45350372,"40.68094,-73.9584",31.0,1,0
45350621,"40.69754,-73.90539",50.0,0,0
45350904,"40.71961,-74.00378",142.0,0,2
45353408,"40.82116,-73.95688",6.0,0,1
45354802,"40.74479,-73.90752",20.0,0,0
45359389,"40.67298,-73.93247",3.0,0,0
45359746,"40.74353,-74.00415",108.0,0,1
45362021,"40.71943,-73.95365",79.0,0,0
45362333,"40.71598,-73.84765",8.0,1,0
45362848,"40.71377,-73.96077",92.0,0,1
45363996,"40.7425,-73.97332",42.0,0,1
45365757,"40.71487,-73.94437",46.0,1,0
45366428,"40.70096,-73.94027",11.0,1,0
45367802,"40.65544,-73.95806",7.0,2,0
45368990,"40.70603,-73.75126",0.0,0,0
45369405,"40.69068,-73.92272",4.0,0,0
45370387,"40.70107,-73.90538",63.0,2,0
45375727,"40.73337,-73.95731",28.0,0,2
45378043,"40.77672,-73.94495",46.0,0,4
45378053,"40.71219,-73.96818",34.0,0,2
45379767,"40.67194,-73.79513",6.0,0,0
45380258,"40.71308,-73.9912",94.0,0,2
45380558,"40.74131,-73.89744",4.0,0,0
45380646,"40.66273,-73.99318",23.0,0,0
45380846,"40.76164,-73.96261",65.0,0,1
45383580,"40.73294,-74.00555",143.0,2,2
45383742,"40.62323,-73.93315",2.0,0,0
45384396,"40.67565,-73.88083",2.0,0,0
45384737,"40.65959,-73.89166",1.0,0,0
45384855,"40.71267,-73.9646",68.0,0,2
45384916,"40.74128,-73.89793",6.0,0,0
45385941,"40.74743,-73.89977",24.0,0,0
