id,geom,amenities_500,subway_500,natural_500
41836159,"40.75392,-73.96513",42.0,1,4
41836700,"40.69664,-73.83874",0.0,0,0
41837344,"40.71187,-73.94217",26.0,0,0
41837640,"40.71047,-73.96171",60.0,0,0
41838215,"40.74858,-73.99569",106.0,1,1
41839419,"40.72949,-73.98555",161.0,0,3
41839700,"40.8027,-73.9575",43.0,0,2
41840000,"40.71527,-73.96254",92.0,0,2
41840320,"40.82404,-73.946",19.0,0,0
41840700,"40.67974,-73.96149",40.0,1,0
41841726,"40.69906,-73.91932",46.0,1,0
41847495,"40.67178,-73.95849",38.0,1,1
41848350,"40.70228,-73.98134",5.0,1,1
41848581,"40.71354,-73.94075",26.0,0,0
41850125,"40.76247,-73.98605",219.0,2,3
41852184,"40.73362,-73.99435",97.0,1,1
41854363,"40.76182,-73.98776",226.0,1,1
41854595,"40.69456,-73.81007",9.0,1,0
41855383,"40.73112,-74.00252",191.0,2,2
41856757,"40.75357,-73.97312",138.0,2,3
41857370,"40.75183,-73.88318",47.0,0,0
41861321,"40.83899,-73.94101",4.0,1,1
41862437,"40.62798,-74.00247",0.0,4,0
41863007,"40.72622,-73.97851",59.0,0,3
41867299,"40.78141,-73.94656",72.0,0,2
41871626,"40.7479,-73.88179",33.0,0,0
41872097,"40.67369,-73.96532",29.0,0,1
41875001,"40.57201,-74.09182",0.0,0,9
41880997,"40.84106,-73.92465",0.0,0,1
41882330,"40.764736,-73.992172",96.0,0,2
41886368,"40.67449,-73.9126",1.0,0,0
41887235,"40.74851,-73.87498",5.0,0,0
41887622,"40.66816,-73.74901",1.0,0,0
41888195,"40.70377,-74.00835",108.0,2,4
41889774,"40.76537,-73.83054",27.0,0,0
41889937,"40.76369,-73.82926",43.0,0,0
41890621,"40.74531,-74.00512",71.0,0,1
41893558,"40.82188,-73.95719",5.0,0,1
41895103,"40.78117,-73.94656",72.0,0,2
41899401,"40.62566,-74.01968",4.0,0,0
41900007,"40.80746,-73.94989",49.0,0,0
41900972,"40.74974,-73.87934",24.0,0,0
41902902,"40.67692,-73.91152",3.0,0,0
41903990,"40.70039,-73.92771",43.0,1,0
41905845,"40.7645,-73.98405",180.0,1,7
41906932,"40.75888,-73.99102",212.0,1,1
41907518,"40.69213,-73.93788",5.0,0,1
41908637,"40.71445,-73.95581",100.0,1,0
41908671,"40.71881,-73.96339",57.0,0,2
41909568,"40.64652,-73.95631",3.0,0,0
41914239,"40.68915,-73.87247",1.0,0,0
41914723,"40.6789,-73.91167",4.0,0,0
41914819,"40.75544,-73.96321",40.0,0,3
41915430,"40.6438,-73.94973",2.0,0,0
41921432,"40.75021,-73.88902",52.0,4,0
41922284,"40.71976,-73.98932",173.0,1,2
41922570,"40.74674,-73.90877",17.0,0,0
41929442,"40.75556,-73.9628",37.0,0,3
41929623,"40.75443,-73.96302",30.0,0,3
41929967,"40.75574,-73.96449",55.0,0,2
41930976,"40.79728,-73.94868",12.0,0,4
41931081,"40.71038,-73.95172",50.0,1,0
41933554,"40.83741,-73.94554",3.0,1,1
41934934,"40.76493,-73.97814",132.0,1,10
41935325,"40.75791,-73.9927",197.0,1,0
41936946,"40.65703,-73.9114",0.0,0,0
41939024,"40.78171,-73.91936",4.0,0,1
41939842,"40.75999,-73.99538",118.0,1,5
41940305,"40.82208,-73.93799",5.0,1,1
41940404,"40.75948,-73.99509",129.0,1,5
41940501,"40.82818,-73.94152",10.0,1,0
41940576,"40.76076,-73.99511",108.0,1,2
41941837,"40.7181,-73.9601",91.0,0,2
41944642,"40.75726,-73.91835",46.0,0,0
41951271,"40.68784,-73.95175",16.0,0,0
41952215,"40.71584,-73.9588",103.0,0,1
41953191,"40.71878,-73.8425",23.0,1,0
41955235,"40.68467,-73.88249",5.0,0,1
41956902,"40.76132,-73.96908",85.0,2,5
41958174,"40.64623,-73.90541",0.0,0,0
41959247,"40.67777,-73.9196",1.0,0,0
41959506,"40.67818,-73.91835",1.0,0,0
41959882,"40.68294,-73.9159",13.0,0,0
41961661,"40.82957,-73.90866",0.0,0,2
41962326,"40.78707,-73.84912",3.0,0,0
41962719,"40.73739,-73.86143",5.0,0,0
41964148,"40.69541,-73.84731",10.0,0,0
41964371,"40.6976,-73.84717",10.0,0,0
41972453,"40.69269,-73.95641",16.0,0,0
41973806,"40.64124,-73.94671",2.0,0,0
41976399,"40.768887,-73.933014",14.0,0,3
41978193,"40.65478,-73.95425",5.0,0,0
41980825,"40.76135,-73.96952",89.0,2,5
41983250,"40.66109,-73.96129",8.0,1,8
41984737,"40.68308,-73.97617",58.0,3,1
41984853,"40.68017,-73.91665",6.0,0,0
41990825,"40.76156,-73.91518",62.0,0,0
41993997,"40.74671,-73.95102",47.0,1,2
41995960,"40.76263,-73.93065",21.0,0,0
41996226,"40.71363,-73.94401",36.0,1,0
41996522,"40.82155,-73.89805",0.0,0,0
41997418,"40.76954,-73.96905",19.0,0,6
41997438,"40.75403,-73.9956",122.0,2,3
41997469,"40.75411,-73.99516",127.0,2,3
41997496,"40.75628,-73.96749",94.0,2,4
41997533,"40.70753,-74.00674",151.0,5,4
41998444,"40.82573,-73.9252",6.0,0,0
41999241,"40.89044,-73.85592",0.0,0,0
41999901,"40.75341,-73.9687",90.0,1,4
42001164,"40.7526,-73.99308",150.0,3,0
42002119,"40.67886,-73.94771",16.0,0,0
42002291,"40.70909,-73.8147",8.0,0,0
42002364,"40.74761,-73.90005",23.0,0,0
42002958,"40.67673,-73.94722",20.0,0,0
42003774,"40.75127,-73.94247",35.0,1,0
42005015,"40.76303,-73.98875",196.0,2,2
42006106,"40.74176,-73.89036",6.0,1,0
42006235,"40.76196,-73.98885",219.0,1,1
42012197,"40.7476,-73.98666",202.0,2,1
42015560,"40.74039,-73.98025",110.0,0,1
42016973,"40.76036,-73.99942",40.0,0,2
42017846,"40.80503,-73.95005",52.0,0,0
42018495,"40.736,-73.99719",100.0,1,1
42020878,"40.77517,-73.9456",31.0,0,4
42022194,"40.70604,-73.94277",7.0,0,0
42022514,"40.69861,-73.80897",16.0,3,0
42022710,"40.69218,-73.94836",8.0,0,0
42023090,"40.70136,-73.90122",47.0,1,0
42023288,"40.86116,-73.93006",6.0,2,1
42024598,"40.64237171,-73.98113071",8.0,0,0
42024631,"40.79884,-73.96932",61.0,0,1
42024759,"40.65958,-73.98441",20.0,0,0
42033051,"40.72345,-73.98277",117.0,1,2
42033943,"40.82048,-73.91592",2.0,0,0
42034456,"40.76601,-73.98181",148.0,1,6
42034928,"40.78315,-73.94566",54.0,0,2
42038160,"40.66283,-73.9914",26.0,0,0
42038789,"40.63599,-73.89892",0.0,0,0
42038854,"40.75593,-73.96266",36.0,0,2
42040158,"40.72536,-73.85088",30.0,0,0
42043698,"40.76344,-73.97842",142.0,1,11
42045073,"40.76131,-73.99148",170.0,1,1
42045379,"40.73809,-73.9804",78.0,0,3
42046105,"40.67872,-73.89037",2.0,0,0
42047050,"40.83822,-73.94418",4.0,1,1
42049377,"40.61611,-74.00476",13.0,0,0
42049436,"40.67641,-73.8824",3.0,0,0
42054081,"40.66613,-73.85371",1.0,0,1
42058731,"40.71638,-73.94137",23.0,0,0
42060310,"40.69338,-73.93776",10.0,1,1
42062214,"40.7524,-73.88439",46.0,0,0
42062954,"40.74259,-73.9974",116.0,0,1
42063110,"40.75368,-73.96823",87.0,2,4
42064801,"40.82213,-73.9441",10.0,0,0
42065543,"40.74444,-73.9892",189.0,1,3
42065545,"40.75917,-73.96926",103.0,2,3
42065547,"40.76404,-73.99478",60.0,0,2
42065555,"40.71523,-73.95908",103.0,0,0
42065562,"40.70958,-74.00874",123.0,5,6
42065563,"40.81513,-73.91602",2.0,0,0
42065564,"40.70462,-74.01027",118.0,5,5
42067285,"40.63651,-74.08917",1.0,0,0
42068375,"40.73684,-73.88008",27.0,0,0
42072428,"40.77519,-73.94801",63.0,0,3
42072470,"40.64669,-73.90553",0.0,0,0
42073285,"40.76883,-73.87211",7.0,0,0
42073495,"40.7481,-73.98725",208.0,2,1
42075734,"40.64836,-73.96174",3.0,3,0
42076501,"40.6822,-73.83824",2.0,0,0
42082740,"40.78569,-73.95084",54.0,0,0
42083453,"40.63928,-73.91131",1.0,0,0
42087581,"40.663,-73.95386",9.0,0,0
42088954,"40.63704,-73.90921",0.0,0,0
42089739,"40.74056,-73.92541",25.0,0,0
42094258,"40.80866,-73.95562",44.0,0,1
42094751,"40.67333,-73.96272",42.0,1,2
42096534,"40.63765,-73.91073",0.0,0,0
42096541,"40.63751,-73.91044",0.0,0,0
42097281,"40.68018,-73.92734",6.0,0,0
42097533,"40.74706,-73.99131",161.0,2,2
42098453,"40.766811,-73.828285",18.0,0,0
42098504,"40.74585,-73.99151",158.0,2,3
42099788,"40.89014,-73.85801",0.0,0,0
42099961,"40.88986,-73.85775",0.0,0,0
42100414,"40.59894,-73.75657",1.0,1,0
42100726,"40.71082,-74.01562",47.0,4,9
42100811,"40.68311,-73.92533",11.0,0,0
42101442,"40.70069,-73.91697",51.0,2,0
42106453,"40.74468,-73.90795",19.0,0,0
42108441,"40.86272,-73.84563",0.0,0,0
42109614,"40.74547,-73.97805",149.0,0,1
42110436,"40.82055,-73.95465",5.0,0,1
42113651,"40.8024,-73.94819",32.0,0,0
