id,geom,amenities_500,subway_500,natural_500
53135864,"40.6677952,-73.9398528",1.0,0,0
53135888,"40.75547,-73.92606",21.0,0,0
53136007,"40.66990656,-73.9402683",1.0,0,0
53136379,"40.63044,-74.13761",2.0,0,0
53141218,"40.80365,-73.96456",53.0,0,3
53141608,"40.75977,-73.93061",25.0,0,0
53143609,"40.83173,-73.94275",14.0,0,0
53143744,"40.70585,-73.8031",13.0,1,0
53143814,"40.79609,-73.97199",62.0,1,1
53143880,"40.80356,-73.96392",53.0,0,3
53145198,"40.80181,-73.96546",72.0,0,2
53145245,"40.78537,-73.97723",87.0,0,1
53146892,"40.80063,-73.96458",65.0,0,2
53147386,"40.86245,-73.90628",2.0,0,1
53148563,"40.80337,-73.96424",57.0,0,3
53148602,"40.70243,-73.93642",17.0,1,0
53148824,"40.68244,-73.95708",15.0,1,0
53149120,"40.79638,-73.96977",67.0,1,1
53149582,"40.68331,-73.94363",12.0,0,0
53150155,"40.73749,-74.00432",108.0,2,3
53150343,"40.68174,-73.98091",59.0,3,1
53150630,"40.81015,-73.93228",3.0,0,1
53150648,"40.81039,-73.93144",3.0,0,1
53150666,"40.81098,-73.93296",3.0,0,1
53150755,"40.6501,-73.95018",0.0,0,0
53150820,"40.7962,-73.97188",60.0,1,1
53151400,"40.80295,-73.95008",43.0,0,0
53151407,"40.7964,-73.97",67.0,1,1
53151602,"40.79725,-73.97158",58.0,1,1
53151823,"40.63984,-73.97482",10.0,0,0
53152017,"40.61273,-73.95563",2.0,2,0
53152241,"40.74879,-73.99506",98.0,2,1
53152613,"40.71704,-73.98386",76.0,1,1
53152689,"40.77702,-73.97635",43.0,2,6
53153292,"40.8267,-73.9415",9.0,1,0
53153667,"40.75355,-73.90283",11.0,0,0
53155469,"40.70785,-73.74679",0.0,0,0
53160788,"40.65545,-73.89536",1.0,0,0
53160927,"40.71555,-73.78664",4.0,0,0
53160931,"40.80409,-73.96473",49.0,0,4
53162104,"40.75824,-73.98668",239.0,1,8
53162746,"40.73303,-73.95105",15.0,0,1
53163014,"40.70017,-73.8983",36.0,1,0
53163071,"40.79085,-73.94775",42.0,0,4
53163437,"40.80379,-73.96629",53.0,0,3
53164152,"40.63005,-74.02609",15.0,0,0
53164630,"40.75704,-73.99353",171.0,2,0
53164785,"40.75716,-73.99565",145.0,2,3
53164943,"40.75606,-73.99553",141.0,2,3
53165058,"40.75714,-73.99338",175.0,2,0
53165249,"40.75601,-73.9955",139.0,2,3
53165466,"40.75716,-73.99542",151.0,2,3
53165530,"40.75712,-73.99332",176.0,2,0
53165559,"40.75246,-73.93837",44.0,0,0
53165649,"40.75543,-73.99384",149.0,2,0
53165814,"40.80379,-73.9665",53.0,0,3
53165815,"40.72038,-73.99728",192.0,0,3
53166040,"40.68426,-73.92822",8.0,0,0
53166575,"40.75695,-73.99566",145.0,2,3
53166610,"40.75736,-73.99363",171.0,2,0
53166852,"40.80036,-73.96583",68.0,0,2
53167175,"40.77688,-73.96108",58.0,0,5
53167650,"40.80227,-73.964",68.0,0,2
53167711,"40.58148,-73.9547",14.0,0,0
53167756,"40.65066,-73.952",0.0,0,0
