id,geom,amenities_500,subway_500,natural_500
35907916,"40.75347,-73.88224",42.0,0,0
35930504,"40.63858,-73.95819",3.0,2,0
35944106,"40.72381,-73.99257",181.0,1,2
35963892,"40.72793,-73.9883",174.0,0,0
35966671,"40.66093,-73.9525",7.0,0,0
35970327,"40.76632,-73.98395",138.0,1,5
35974849,"40.75845,-73.96961",102.0,2,3
35992083,"40.77108,-73.90889",32.0,0,0
36002177,"40.66565,-73.87524",0.0,0,0
36002802,"40.7703,-73.96115",72.0,0,1
36019460,"40.79235,-73.94169",32.0,0,1
36021063,"40.8159,-73.94385",11.0,0,0
36025111,"40.74311,-73.98199",187.0,0,1
36025555,"40.69376,-73.91109",25.0,0,0
36036842,"40.75513,-73.97167",115.0,3,3
36054622,"40.71774,-73.94542",39.0,1,0
36060386,"40.67648,-74.00563",5.0,0,0
36064099,"40.73823,-73.80753",1.0,0,0
36069532,"40.70892,-73.73486",1.0,0,0
36082249,"40.63161,-73.99684",0.0,0,0
36095401,"40.76983,-73.99117",33.0,0,1
36098090,"40.7446,-73.9998",98.0,0,0
36101436,"40.62342,-74.02451",20.0,0,0
36102419,"40.70317,-73.92961",43.0,1,0
36103176,"40.76144,-73.9774",150.0,1,15
36103414,"40.76313,-73.97716",122.0,1,10
36107833,"40.66162,-73.96177",8.0,1,11
36108675,"40.75048,-73.97968",147.0,2,17
36108871,"40.75049,-73.98027",154.0,2,17
36108965,"40.75185,-73.98022",143.0,3,17
36109149,"40.80081,-73.96184",48.0,0,2
36112186,"40.67286,-73.96101",43.0,1,2
36114337,"40.68146,-73.92432",11.0,0,0
36142198,"40.69718,-73.93068",20.0,2,0
36148243,"40.74063,-73.85864",5.0,0,0
36150813,"40.69062,-73.92135",6.0,0,0
36152335,"40.54046,-74.14322",1.0,0,2
36178171,"40.70967,-73.84846",6.0,0,0
36178860,"40.68729,-73.96124",22.0,0,0
36179952,"40.72825,-74.00373",175.0,0,1
36197791,"40.68806,-73.95094",12.0,0,0
36198348,"40.67214,-73.93933",2.0,0,0
36220419,"40.62614,-73.91399",1.0,0,1
36223669,"40.81014,-73.93812",4.0,1,1
36224260,"40.71736,-73.9592",89.0,0,2
36236022,"40.68466,-73.96635",27.0,0,2
36237732,"40.75436,-73.99391",141.0,3,0
36238330,"40.76927,-73.98788",71.0,1,3
36238700,"40.75436,-73.99391",141.0,3,0
36238749,"40.75436,-73.99391",141.0,3,0
36239387,"40.75436,-73.99391",141.0,3,0
36239518,"40.75436,-73.99391",141.0,3,0
36239568,"40.75436,-73.99391",141.0,3,0
36239614,"40.75436,-73.99391",141.0,3,0
36239665,"40.75436,-73.99391",141.0,3,0
36239748,"40.75436,-73.99391",141.0,3,0
36239812,"40.75436,-73.99391",141.0,3,0
36239871,"40.75436,-73.99391",141.0,3,0
36239907,"40.75436,-73.99391",141.0,3,0
36239952,"40.75436,-73.99391",141.0,3,0
36240007,"40.75436,-73.99391",141.0,3,0
36240061,"40.75436,-73.99391",141.0,3,0
36240104,"40.75436,-73.99391",141.0,3,0
36240143,"40.75436,-73.99391",141.0,3,0
36240195,"40.75436,-73.99391",141.0,3,0
36255541,"40.75925,-73.98758",245.0,1,1
36272957,"40.67135,-73.76719",1.0,0,0
36296958,"40.65969,-73.93381",2.0,0,0
36298671,"40.90396,-73.84868",1.0,0,0
36300378,"40.69114,-73.93041",4.0,0,1
36303314,"40.71042,-73.95152",50.0,1,0
36306533,"40.75586,-73.88722",17.0,0,0
36315795,"40.68561,-73.92752",8.0,0,0
36318290,"40.6839,-73.80004",0.0,0,0
36333124,"40.6898,-73.98956",67.0,0,1
36342912,"40.8184,-73.9414",13.0,0,0
36344450,"40.63451,-74.02786",21.0,0,0
36346168,"40.72107,-73.96192",56.0,0,2
36354114,"40.66837,-73.97988",45.0,0,0
36355730,"40.79817,-73.96785",65.0,1,1
36360072,"40.68835,-73.75634",0.0,0,0
36370217,"40.68479,-73.91569",13.0,0,0
36378394,"40.67938,-73.95173",22.0,1,0
36381909,"40.77644,-73.92103",11.0,0,1
36383411,"40.6876,-73.96343",22.0,0,0
36392805,"40.81194,-73.95967",23.0,0,2
36392997,"40.76148,-73.96077",55.0,0,1
36411822,"40.62516,-74.03407",21.0,0,1
36416373,"40.67041,-73.94852",10.0,0,0
36420676,"40.73816,-73.92773",4.0,0,0
36421493,"40.73813,-73.92734",5.0,0,0
36421575,"40.7382,-73.92563",8.0,0,0
36421632,"40.73951,-73.92759",13.0,0,0
36421679,"40.73777,-73.92755",5.0,0,0
36421737,"40.73973,-73.92627",19.0,0,0
36421783,"40.73814,-73.92729",5.0,0,0
36421864,"40.73985,-73.92582",24.0,0,0
36422549,"40.66151,-73.99362",22.0,0,0
36452170,"40.71412,-73.95075",61.0,1,0
36453533,"40.85311,-73.94188",16.0,1,1
36474441,"40.75693,-73.96289",48.0,0,2
36474706,"40.7428,-73.99119",138.0,0,3
36475360,"40.67274,-73.85226",0.0,0,0
36476256,"40.73113,-73.89424",14.0,0,0
36480833,"40.73119,-73.89232",14.0,0,0
36481356,"40.73056,-73.89439",18.0,0,0
36481708,"40.63326,-73.94964",1.0,0,1
36482446,"40.72905,-73.95771",21.0,0,1
36485171,"40.76748,-73.90982",22.0,0,0
36487317,"40.70582,-73.91917",42.0,0,0
36488148,"40.87019,-73.90522",1.0,0,2
36488767,"40.71944,-73.94137",21.0,0,0
36500145,"40.57553,-73.9643",8.0,0,1
36501387,"40.7226,-73.99694",145.0,0,1
36510434,"40.67665,-73.90908",4.0,4,0
36513425,"40.76196,-73.92787",37.0,0,0
36515386,"40.67504,-73.84613",5.0,0,0
36517175,"40.75146,-73.97187",111.0,2,2
36523430,"40.71563,-73.9999",193.0,0,3
36523682,"40.69555,-73.81476",7.0,1,0
36525799,"40.73361,-73.85461",10.0,0,0
36525871,"40.70879,-73.94",14.0,0,0
36526390,"40.7367,-73.867",9.0,0,1
36531254,"40.68623,-73.99069",74.0,0,1
36533065,"40.82393,-73.95321",14.0,0,1
36549754,"40.68563,-73.93795",12.0,0,0
36551363,"40.70874,-73.94828",28.0,1,0
36552616,"40.81981,-73.94682",11.0,0,0
36554098,"40.84509,-73.93976",9.0,1,0
36558463,"40.7089,-73.9665",27.0,0,1
36560083,"40.67335,-73.95238",33.0,1,0
36560602,"40.78981,-73.97108",75.0,1,1
36563711,"40.75588,-73.99874",71.0,1,4
36565460,"40.71047,-73.95541",59.0,1,0
36566497,"40.72993,-73.95481",29.0,0,1
36566957,"40.70281,-73.94275",6.0,0,0
36567118,"40.6127,-73.95446",2.0,2,0
36567413,"40.61626,-74.03163",20.0,0,2
36568789,"40.68311,-73.98711",36.0,0,1
36569151,"40.82024,-73.94315",10.0,0,0
36569876,"40.66205,-73.77462",1.0,0,0
36571835,"40.86684,-73.88782",1.0,1,2
36581537,"40.74888,-73.97721",145.0,2,11
36585314,"40.63632,-73.90972",0.0,0,0
36585716,"40.76922,-73.99098",41.0,0,1
36591820,"40.71759,-73.99283",274.0,1,3
36591993,"40.82955384,-73.94220533",12.0,0,0
36592294,"40.70653,-73.9538",15.0,0,0
36592303,"40.76241,-73.95082",2.0,1,2
36592512,"40.59897,-73.95956",5.0,0,0
36593724,"40.76335,-73.95014",4.0,1,2
36593766,"40.73518,-73.99816",112.0,1,2
36596438,"40.79758,-73.96829",66.0,1,1
36599387,"40.82222,-73.95415",6.0,0,1
36600021,"40.71933,-73.994843",249.0,0,3
36600031,"40.60737,-73.76558",0.0,0,0
36600226,"40.73005,-73.95188",23.0,0,1
36600797,"40.71933,-73.994843",249.0,0,3
36600874,"40.71933,-73.994843",249.0,0,3
36601016,"40.71933,-73.994843",249.0,0,3
36601094,"40.71933,-73.994843",249.0,0,3
36601199,"40.71933,-73.994843",249.0,0,3
36601330,"40.71933,-73.994843",249.0,0,3
36601463,"40.719517,-73.995049",237.0,0,2
36601529,"40.71933,-73.994843",249.0,0,3
36601571,"40.71933,-73.994843",249.0,0,3
36601762,"40.71933,-73.994843",249.0,0,3
36602019,"40.71933,-73.994843",249.0,0,3
36602159,"40.71933,-73.994843",249.0,0,3
36602789,"40.75774,-73.88709",16.0,0,0
36602945,"40.84328,-73.93905",10.0,1,0
36603015,"40.67186,-73.96245",33.0,1,3
36604373,"40.7336,-74.00472",144.0,2,2
36605700,"40.79035,-73.94167",29.0,0,1
36606490,"40.73117,-73.98195",95.0,0,4
36618017,"40.70982,-73.94733",37.0,1,0
36620796,"40.67315,-73.93008",4.0,0,0
36626246,"40.69715,-73.9356",7.0,1,0
36629467,"40.70646,-73.91422",29.0,0,0
36631070,"40.72954,-73.98217",117.0,0,4
36631549,"40.76021,-73.98687",244.0,1,2
36632562,"40.60909,-73.99751",13.0,0,0
36633511,"40.70504,-73.952",5.0,0,0
36637775,"40.70436,-73.94093",10.0,0,0
36639320,"40.75453,-73.99837",78.0,1,3
36639391,"40.72601,-73.95545",46.0,0,1
36639611,"40.68777,-73.93334",10.0,0,1
36639976,"40.73898,-73.92157",15.0,0,0
36640504,"40.69009,-73.95489",19.0,0,0
36640816,"40.65392,-73.74116",0.0,0,5
36640931,"40.65587,-73.74119",0.0,0,2
36643130,"40.69335,-73.929",8.0,0,1
36656933,"40.69379,-73.9397",9.0,1,0
36659812,"40.66948,-73.87611",2.0,0,0
36660274,"40.66942,-73.87604",2.0,0,0
36661909,"40.75164,-73.9791",140.0,2,17
36662970,"40.6994,-73.9132",64.0,3,0
36663696,"40.84573,-73.9391",9.0,1,0
36668085,"40.71775,-73.99989",224.0,0,3
36670737,"40.62491,-73.93838",0.0,0,0
