id,geom,amenities_500,subway_500,natural_500
49634421,"40.62958,-73.92993",0.0,0,0
49634987,"40.74832,-73.98163",212.0,3,1
49635294,"40.71112,-73.95748",62.0,1,0
49636298,"40.76387,-73.9831",186.0,1,8
49637527,"40.78624,-73.95235",54.0,0,1
49638183,"40.8424,-73.82708",8.0,0,0
49638445,"40.72597,-73.95152",45.0,0,0
49639535,"40.75255,-73.93463",36.0,0,0
49645125,"40.7592,-73.98514",220.0,1,4
49645669,"40.74418,-73.82691",4.0,0,0
49646326,"40.77316,-73.94872",60.0,0,2
49646649,"40.84534,-73.9042",1.0,0,0
49647776,"40.80051,-73.96087",41.0,0,2
49649623,"40.75771,-73.92666",42.0,0,0
49649853,"40.66781,-73.94975",6.0,0,0
49650012,"40.88867,-73.90632",12.0,0,0
49651889,"40.72095,-73.99047",187.0,1,2
49652091,"40.73814,-73.98221",98.0,0,3
49652245,"40.73231,-73.9858",126.0,0,2
49652445,"40.79455,-73.97094",72.0,1,1
49652814,"40.77808,-73.98764",10.0,2,3
49652856,"40.76408,-73.98188",189.0,1,10
49652969,"40.79827,-73.93679",24.0,0,1
49655780,"40.67523,-73.86553",3.0,1,0
49666938,"40.80269,-73.96537",66.0,0,2
49667108,"40.81014,-73.95469",42.0,0,0
49667155,"40.80237,-73.96659",68.0,0,2
49667179,"40.68151,-73.95259",18.0,1,0
49668961,"40.70264,-73.92634",49.0,0,0
49669315,"40.7636,-73.91672",75.0,0,0
49670100,"40.67892,-73.93489",14.0,0,0
49670310,"40.74104,-73.98394",176.0,0,2
49670721,"40.71987,-73.98614",130.0,1,3
49670755,"40.67735,-73.93551",9.0,0,0
49670914,"40.67634,-73.93721",12.0,0,0
49671494,"40.77184,-73.95559",112.0,0,1
49672546,"40.74128,-73.92068",30.0,0,1
49675625,"40.70535,-74.00934",140.0,5,5
49677553,"40.8377,-73.94356",5.0,1,1
49678908,"40.85282,-73.89397",6.0,0,0
49681209,"40.76104,-73.98549",241.0,1,4
49684216,"40.67541,-73.96724",49.0,0,1
49684577,"40.6768,-73.87946",3.0,0,0
49685074,"40.6376,-73.9469",1.0,0,0
49685423,"40.68121,-73.95208",18.0,1,0
49687818,"40.85595,-73.88964",15.0,0,0
49687884,"40.75563,-73.99954",50.0,1,4
49690166,"40.71421,-73.96544",57.0,0,2
49690260,"40.82678,-73.94388",25.0,0,0
49690753,"40.71643,-73.98967",159.0,1,2
49690858,"40.71645,-73.99061",169.0,1,2
49692306,"40.69659,-73.92442",25.0,2,0
49692590,"40.64601,-73.90387",0.0,0,0
49692782,"40.67607,-73.98493",62.0,0,1
49693252,"40.68382,-73.96031",30.0,1,0
49698767,"40.79212,-73.97251",69.0,1,1
49701148,"40.82264,-73.95106",10.0,0,1
49701258,"40.68995,-73.94509",3.0,0,0
