id,geom,amenities_500,subway_500,natural_500
40632335,"40.75313,-73.97329",138.0,2,4
40632797,"40.80812,-73.94245",16.0,1,0
40632899,"40.69049,-73.95058",13.0,0,0
40633892,"40.71269,-73.9635",73.0,0,2
40634707,"40.68169,-73.92973",14.0,0,0
40636994,"40.6981,-73.9376",10.0,1,0
40639431,"40.7418,-73.99164",127.0,0,2
40639790,"40.69618,-73.93014",19.0,2,1
40640771,"40.69464,-73.81108",9.0,1,0
40641118,"40.69338,-73.94683",3.0,0,0
40641542,"40.71681,-74.0036",168.0,1,3
40642813,"40.76462,-73.94685",2.0,0,2
40644195,"40.68821,-73.98452",48.0,1,0
40651511,"40.75568,-73.88489",19.0,0,0
40653017,"40.70524,-74.01272",120.0,5,21
40654219,"40.76391,-73.9916",125.0,0,2
40655194,"40.67719,-73.97476",63.0,0,2
40655748,"40.72754,-73.97739",31.0,0,4
40657002,"40.67684,-74.0135",15.0,0,4
40657056,"40.69445,-73.92989",12.0,2,1
40657060,"40.79347,-73.96646",49.0,1,1
40657464,"40.72121,-73.98429",120.0,1,2
40657516,"40.71979,-73.95126",56.0,0,0
40657813,"40.71135,-73.96303",63.0,0,2
40658053,"40.74617,-73.8202",9.0,0,0
40658238,"40.74376,-73.90008",22.0,0,0
40660174,"40.77954,-73.97801",69.0,2,3
40666703,"40.67835,-73.90882",4.0,6,0
40668364,"40.71916,-73.99681",225.0,0,3
40668464,"40.82596,-73.95052",25.0,0,1
40668821,"40.65369,-73.98046",5.0,0,0
40669571,"40.68671,-73.91892",13.0,0,0
40670091,"40.68546,-73.969",40.0,0,1
40670872,"40.76463,-73.99025",117.0,0,1
40672621,"40.7831,-73.94799",71.0,0,1
40673058,"40.81368,-73.95442",26.0,0,0
40676498,"40.69118,-73.99529",42.0,0,4
40676971,"40.76652,-73.95576",52.0,0,1
40677200,"40.75788,-73.93215",21.0,0,0
40677597,"40.67585,-73.95068",23.0,0,0
40677711,"40.71072,-73.96393",55.0,0,2
40677959,"40.75346,-73.83273",8.0,0,2
40678317,"40.72623,-73.9791",64.0,0,2
40678945,"40.8484,-73.92261",0.0,0,1
40680003,"40.82409,-73.94022",6.0,1,1
40680252,"40.78965,-73.94915",37.0,0,2
40681398,"40.83104,-73.89533",1.0,0,0
40681791,"40.73749,-73.95835",10.0,0,2
40681902,"40.72889,-73.98532",165.0,0,1
40682216,"40.67828,-73.73745",7.0,0,1
40682851,"40.80961,-73.94003",12.0,1,1
40683589,"40.67354,-73.8916",1.0,0,0
40692333,"40.73304,-73.98301",91.0,0,4
40695564,"40.732,-73.98683",128.0,0,2
40696690,"40.76515,-73.94717",5.0,0,2
40696745,"40.72192,-73.85108",28.0,0,0
40696853,"40.71332,-73.98263",16.0,1,1
40697753,"40.71355,-73.95006",63.0,1,0
40699359,"40.76404,-73.94676",3.0,0,2
40701124,"40.72997,-73.98804",171.0,0,3
40701936,"40.77325,-73.92514",16.0,0,1
40704152,"40.58724,-73.79401",1.0,0,1
40704515,"40.68883,-73.91471",11.0,0,0
40704734,"40.70003,-73.91702",50.0,2,0
40704768,"40.77342,-73.9481",52.0,0,3
40704904,"40.74782,-74.00348",52.0,1,1
40705021,"40.73519,-73.86645",9.0,0,2
40705586,"40.73313,-73.99583",124.0,1,1
40706341,"40.69309,-73.93943",10.0,1,0
40707829,"40.70878,-73.94473",20.0,0,0
40708764,"40.72018,-73.95639",85.0,0,1
40710124,"40.70752,-73.94633",24.0,1,0
40711239,"40.86263,-73.86518",9.0,0,0
40719651,"40.67978,-73.9429",14.0,0,0
40719744,"40.70839,-73.94081",14.0,0,0
40721525,"40.69119,-73.95219",16.0,0,0
40721922,"40.71281,-74.00983",104.0,5,5
40722699,"40.80433,-73.96234",50.0,0,3
40723112,"40.74759,-73.93944",27.0,1,1
40724128,"40.6587,-73.94631",1.0,0,0
40725145,"40.65271,-73.95983",5.0,3,1
40725405,"40.68877,-73.91375",11.0,0,0
40727235,"40.76379,-73.93009",23.0,0,0
40727260,"40.71412,-73.95204",70.0,1,0
40727326,"40.67888,-73.94056",14.0,0,0
40727902,"40.76425,-73.92318",74.0,0,0
40728239,"40.7891,-73.94769",40.0,0,1
40728425,"40.7081,-73.96573",25.0,0,1
40728639,"40.72679,-73.94594",36.0,0,0
