id,geom,amenities_500,subway_500,natural_500
49840515,"40.74847,-73.99723",91.0,1,0
49841064,"40.76497,-73.98237",177.0,1,8
49841655,"40.66426,-73.91088",1.0,0,0
49847105,"40.80026,-73.96008",41.0,0,3
49847426,"40.79995,-73.96074",37.0,0,2
49847910,"40.67111,-73.97221",12.0,0,1
49852731,"40.63787,-74.02705",13.0,0,0
49853660,"40.72017,-73.98481",122.0,1,2
49855534,"40.69348,-73.98363",26.0,0,0
49858272,"40.73247,-73.98739",128.0,0,2
49859909,"40.70816,-73.92208",27.0,0,0
49860325,"40.77706,-73.95418",110.0,0,0
49860773,"40.70991,-73.94466",27.0,1,0
49861555,"40.66722,-73.87401",0.0,0,0
49861789,"40.83933,-73.86905",0.0,1,0
49862439,"40.82202,-73.95647",5.0,0,1
49864168,"40.708031,-73.942581",14.0,0,0
49865120,"40.73798,-73.863693",9.0,0,0
49871065,"40.74567,-73.98284",220.0,1,2
49872358,"40.74813,-73.9872",207.0,2,1
49873851,"40.63525,-74.09086",1.0,0,1
49874665,"40.69369,-73.9055",22.0,0,0
49875205,"40.64328,-73.91563",2.0,0,0
49877087,"40.79928,-73.95485",14.0,0,3
49878174,"40.71311,-73.9583",82.0,0,0
49878744,"40.72629,-73.98766",182.0,0,2
49878995,"40.78576,-73.94448",31.0,0,1
49879747,"40.74242,-74.00428",108.0,0,3
49880803,"40.65477,-73.93344",1.0,0,0
49881181,"40.65432,-73.93314",1.0,0,0
49881293,"40.7464,-73.98695",211.0,2,2
49881313,"40.71242,-74.00743",96.0,5,8
49881408,"40.75965,-73.98558",233.0,1,4
49881509,"40.80544,-73.94157",14.0,1,0
49884979,"40.68942,-73.95951",26.0,0,0
49885237,"40.74449,-73.97603",93.0,0,1
49885593,"40.68183,-73.95288",18.0,1,0
49887317,"40.69007,-73.95647",21.0,0,0
49889260,"40.76456,-73.98149",177.0,1,9
49889636,"40.70046,-73.93264",25.0,1,0
49895566,"40.77878,-73.95263",118.0,0,0
49896791,"40.74821,-73.98713",205.0,2,1
49898328,"40.71522,-73.96205",96.0,0,1
49898394,"40.76167,-73.96396",71.0,0,1
49898771,"40.77193,-73.98143",48.0,1,4
49899141,"40.61126,-74.06789",2.0,0,1
49899440,"40.73664,-73.86408",8.0,0,1
49901356,"40.84373,-73.90495",1.0,0,0
49901569,"40.72957,-73.99978",183.0,1,2
49902236,"40.82501,-73.94417",24.0,0,0
49903574,"40.76378,-73.98046",163.0,1,10
49906500,"40.76116,-73.96911",84.0,2,5
49907911,"40.79127,-73.94115",30.0,0,1
49907989,"40.83148,-73.94216",9.0,0,0
49908325,"40.76694,-73.98998",65.0,0,3
49908668,"40.58166,-73.96884",2.0,0,0
49908882,"40.67504,-73.915",2.0,0,0
49910029,"40.73381,-74.00165",149.0,2,2
49910031,"40.604,-73.75148",2.0,2,0
49910203,"40.80237,-73.96723",66.0,0,2
49910420,"40.80392,-73.96511",53.0,0,4
49910428,"40.80395,-73.96504",52.0,0,4
49910561,"40.74017,-73.98749",160.0,0,2
49911406,"40.69905,-73.89332",18.0,0,0
49916027,"40.76425,-73.98764",181.0,1,2
49920053,"40.86263,-73.85162",0.0,1,0
49920227,"40.82456,-73.88819",0.0,0,1
49920246,"40.74718,-73.97656",130.0,0,2
49920683,"40.82535,-73.94404",25.0,0,0
49921103,"40.79183,-73.96641",37.0,1,2
49921619,"40.79787,-73.96333",45.0,0,1
49922716,"40.7406,-73.98163",130.0,0,0
49922780,"40.76002,-73.98552",243.0,1,4
49923849,"40.80067,-73.9592",36.0,0,3
49923877,"40.79862,-73.95986",32.0,0,2
49923953,"40.69644,-73.92897",21.0,1,0
49924084,"40.69775,-73.93055",19.0,2,0
49925408,"40.63487,-73.93241",0.0,0,0
49925702,"40.74943,-73.91551",7.0,0,0
49926303,"40.639664,-74.088959",2.0,0,0
49926529,"40.73984,-73.98406",146.0,0,2
49926780,"40.67917,-74.00608",8.0,0,1
49927058,"40.79986,-73.93621",19.0,0,1
49927153,"40.7557,-73.80948",1.0,0,0
49927337,"40.83301,-73.93959",6.0,0,1
49928613,"40.69816,-73.94067",10.0,1,0
49928632,"40.77068,-73.88928",5.0,0,0
49931452,"40.82407,-73.94672",19.0,0,0
49931513,"40.59027,-73.81032",2.0,0,1
49933583,"40.74607,-73.98801",212.0,2,3
49936931,"40.79116,-73.94071",28.0,0,1
49938794,"40.71736,-73.95623",94.0,1,0
49939732,"40.68948,-73.95927",26.0,0,0
49941051,"40.79797,-73.94404",21.0,0,0
49944155,"40.68983,-73.91464",12.0,0,0
49944738,"40.68275,-73.98588",27.0,0,1
49945479,"40.78977,-73.9728",81.0,1,0
49945526,"40.7561,-73.96686",89.0,2,4
49946056,"40.69817,-73.9292",22.0,1,0
49946146,"40.74813,-73.98851",203.0,2,1
49946348,"40.74629,-73.98688",213.0,2,2
49946425,"40.74818,-73.98726",207.0,2,1
49946463,"40.71971,-73.99284",251.0,1,2
49946637,"40.74645,-73.9887",203.0,2,2
49946715,"40.7464,-73.98701",212.0,2,2
49946754,"40.74676,-73.98666",209.0,2,2
49946785,"40.75968,-73.98612",241.0,1,3
49946789,"40.74805,-73.98867",207.0,2,1
49946887,"40.74811,-73.98664",208.0,2,1
49946969,"40.7483,-73.98891",202.0,2,1
49947015,"40.74822,-73.98747",203.0,2,1
49947233,"40.68746,-73.97528",39.0,3,0
49948971,"40.84351,-73.94287",8.0,1,1
49949089,"40.76418,-73.92638",62.0,0,0
49949577,"40.80549,-73.9482",44.0,0,0
49949849,"40.75559,-73.99831",78.0,1,4
49951099,"40.65358,-73.83582",2.0,0,1
49951454,"40.6961,-73.93036",19.0,2,1
49951702,"40.68418,-73.94205",12.0,0,0
49958460,"40.75985,-73.98755",246.0,1,1
49958636,"40.7617,-73.98696",234.0,1,2
49958899,"40.7616,-73.98518",232.0,1,4
49959128,"40.76021,-73.98543",239.0,1,4
49959478,"40.75992,-73.98717",253.0,1,1
49959661,"40.75966,-73.98711",244.0,1,2
49960445,"40.74472,-73.99844",101.0,0,0
49961306,"40.69925,-73.93895",13.0,1,0
49963236,"40.70407,-73.92065",56.0,0,0
49963603,"40.74541,-73.9899",175.0,2,3
49965478,"40.77834835,-73.94573854",55.0,0,3
49965626,"40.65424,-73.84639",0.0,0,0
49966373,"40.72008,-73.98306",91.0,1,1
49966432,"40.72926,-73.78704",5.0,0,0
49967730,"40.74217,-73.88446",30.0,1,0
49967786,"40.75152,-73.98002",140.0,3,17
49967973,"40.70016,-73.94896",2.0,0,0
49969003,"40.88408,-73.86027",2.0,0,0
49969599,"40.79956,-73.96502",69.0,0,2
49974631,"40.77806,-73.77248",2.0,0,3
49976321,"40.84113,-73.86976",0.0,1,1
49976968,"40.76343,-73.96578",78.0,0,1
49977800,"40.70646,-74.00827",157.0,5,6
49978621,"40.69404,-73.93175",13.0,2,1
49978822,"40.69272,-73.80706",3.0,0,0
49979956,"40.68133,-73.88341",6.0,0,0
49980147,"40.80056,-73.95444",27.0,0,2
49980221,"40.63481,-74.08688",1.0,0,0
49980442,"40.91138,-73.89677",0.0,0,1
49980476,"40.75057,-73.86329",11.0,0,0
49980571,"40.74841,-73.98698",205.0,2,6
49980819,"40.74921,-73.82733",12.0,0,1
49981212,"40.68304,-73.91235",6.0,0,0
49985609,"40.71478,-73.96506",62.0,0,2
49986232,"40.66568,-73.87542",0.0,0,0
49986878,"40.59282,-73.7967",1.0,0,0
49987009,"40.64984,-73.97989",8.0,0,1
49987096,"40.75969,-73.991",204.0,1,1
49987233,"40.76552,-73.98051",142.0,1,8
49988374,"40.77282,-73.95574",118.0,0,0
49992561,"40.75663,-73.88729",16.0,0,0
49996154,"40.7215,-73.98923",181.0,1,2
49996255,"40.71133,-73.95296",58.0,1,0
49999513,"40.70877,-73.96742",23.0,0,1
49999965,"40.70858,-73.96725",24.0,0,1
50000018,"40.70982,-73.968",26.0,0,2
50000060,"40.71043,-73.96571",45.0,0,2
50000106,"40.74624,-73.98692",215.0,2,3
50001583,"40.72726,-73.97705",24.0,0,3
50002364,"40.69901,-73.94568",3.0,0,0
50002776,"40.79209,-73.9463",42.0,0,2
50003376,"40.79721,-73.96347",46.0,0,1
50003985,"40.77703,-73.98263",45.0,2,4
50005702,"40.72776,-73.98673",167.0,0,2
50006302,"40.77067,-73.95034",48.0,0,2
50007311,"40.8087,-73.91909",2.0,0,0
50009504,"40.80722,-73.92109",4.0,0,0
50009647,"40.76533,-73.99004",96.0,0,2
50009928,"40.73123,-74.00523",167.0,2,2
50009956,"40.74809,-73.98872",207.0,2,1
50010250,"40.68948,-73.95951",27.0,0,0
50010284,"40.75923,-73.98907",242.0,1,1
50011852,"40.68217,-73.80055",0.0,0,0
50012899,"40.73689,-73.8632",8.0,0,1
50013452,"40.86539,-73.92907",12.0,1,2
50014718,"40.69381,-73.94532",3.0,0,0
50017842,"40.76706,-73.92487",44.0,0,0
50023441,"40.74605,-73.98889",201.0,2,3
50023516,"40.73705,-73.86452",8.0,0,0
50023760,"40.74616,-73.98698",213.0,2,3
50024311,"40.665,-73.77379",1.0,0,0
50024770,"40.76557,-73.98826",129.0,1,2
50025607,"40.81138,-73.94424",17.0,0,0
50025783,"40.64476,-74.00139",14.0,0,1
50026612,"40.74812,-73.98717",208.0,2,1
50026836,"40.69543,-73.97051",20.0,0,1
50026951,"40.67324,-73.958",50.0,1,1
50026965,"40.69001,-73.95568",18.0,0,0
50027063,"40.79996,-73.9666",70.0,0,2
50030772,"40.7282,-73.82764",5.0,0,2
50031280,"40.70954,-73.85218",7.0,0,0
