id,geom,amenities_500,subway_500,natural_500
19500346,"40.69927,-73.82916",2.0,0,0
19548468,"40.74819,-74.0019",48.0,1,0
19552289,"40.73747,-73.99348",99.0,1,1
19588937,"40.73162,-73.98184",88.0,0,4
19618401,"40.71095,-73.98672",30.0,0,2
19673107,"40.58686,-73.81542",5.0,0,1
19674497,"40.6801,-73.96434",56.0,0,1
19679564,"40.70961,-73.95196",42.0,1,0
19710276,"40.58992,-73.81137",2.0,0,1
19734565,"40.73435,-73.98207",69.0,0,4
19749189,"40.72845,-73.98608",170.0,0,2
19756641,"40.62997,-74.08074",8.0,0,0
19777412,"40.68703,-73.93262",11.0,0,0
19831458,"40.76089,-73.99662",78.0,0,2
19843343,"40.77022,-73.95931",89.0,0,0
19844482,"40.69919,-73.91099",68.0,2,0
19862234,"40.79237,-73.94402",42.0,0,0
19862301,"40.67674,-73.92417",1.0,0,0
19873282,"40.67603,-73.91088",3.0,0,0
19873887,"40.73818,-73.99118",103.0,0,2
19876096,"40.72026,-73.98721",146.0,1,3
19876256,"40.6764,-73.90913",4.0,4,0
19888706,"40.71207,-73.94136",24.0,0,0
19893886,"40.59484,-73.7636",0.0,0,1
19900843,"40.64089,-73.94081",0.0,0,0
19912695,"40.79137,-73.94388",43.0,0,1
19930476,"40.71896,-73.99774",224.0,0,4
19968011,"40.71896,-73.99774",224.0,0,4
19975538,"40.66099,-73.96075",8.0,1,7
19983748,"40.67955,-73.94835",19.0,0,0
19992696,"40.71688,-73.83693",23.0,0,1
19996592,"40.67532,-73.94104",5.0,0,0
20029274,"40.61695,-73.99242",13.0,2,0
20040078,"40.75527,-73.9973",102.0,1,3
20074372,"40.71945,-73.84594",21.0,1,0
20116323,"40.63284,-73.95538",1.0,0,1
20122197,"40.76303,-73.99348",106.0,1,2
20123853,"40.70112,-73.91591",56.0,2,0
20154271,"40.89111,-73.83412",5.0,1,0
20155615,"40.7648,-73.98095",166.0,1,9
20162291,"40.66747,-73.99377",15.0,4,1
20184373,"40.68892,-73.9089",10.0,1,0
20222946,"40.82066,-73.95436",5.0,0,1
20269685,"40.82673,-73.85444",6.0,0,0
20278540,"40.759,-73.99064",218.0,1,1
20286539,"40.58457,-73.81419",5.0,0,1
20302347,"40.71488,-73.94091",30.0,0,0
20303629,"40.72447,-73.98732",182.0,0,4
20308965,"40.71251,-73.98175",10.0,0,1
20325974,"40.72719,-73.97775",40.0,0,3
20385797,"40.85786,-73.93743",9.0,1,1
20390046,"40.75341,-73.97332",136.0,2,3
20412719,"40.73936,-74.00132",114.0,0,2
20413811,"40.75658,-73.99582",141.0,2,3
20455204,"40.75875,-73.81117",5.0,0,0
20459277,"40.75574,-73.99776",94.0,1,4
20481814,"40.7139,-73.83523",16.0,0,0
20522971,"40.81249,-73.94722",22.0,0,0
