id,geom,amenities_500,subway_500,natural_500
47293776,"40.76663,-73.8245",10.0,0,0
47293809,"40.62447,-73.9614",1.0,0,0
47294439,"40.72284,-73.94597",42.0,0,0
47294569,"40.73959,-73.98105",102.0,0,1
47295606,"40.76545,-73.91149",37.0,0,0
47296916,"40.68524,-73.93059",13.0,0,0
47306047,"40.67318,-73.95595",39.0,1,0
47306921,"40.77131,-73.95707",109.0,0,0
47310530,"40.71649,-73.95255",72.0,1,0
47310714,"40.67586,-73.87938",2.0,0,0
47310723,"40.71638,-73.95088",56.0,1,0
47311348,"40.67392,-73.87939",1.0,0,0
47311675,"40.71139,-73.99406",119.0,0,2
47313887,"40.74281,-73.97354",49.0,0,1
47315034,"40.74473,-73.97146",31.0,0,2
47315577,"40.74469,-73.97156",31.0,0,2
47315713,"40.74446,-73.97187",41.0,0,1
47315920,"40.74243,-73.97345",42.0,0,1
47316061,"40.72088,-73.86391",5.0,0,0
47316070,"40.74468,-73.97288",53.0,0,2
47316320,"40.74407,-73.97171",35.0,0,1
47319317,"40.66876,-73.99228",24.0,4,1
47326112,"40.75726,-73.99506",153.0,2,3
47326289,"40.74478,-73.97221",49.0,0,2
47326512,"40.74281,-73.97371",50.0,0,1
47328788,"40.70395,-74.00789",112.0,2,4
47329158,"40.70601,-74.00583",134.0,4,4
47329973,"40.83048,-73.94864",21.0,0,1
47330117,"40.70381,-74.00939",107.0,4,4
47330246,"40.70346,-74.00967",100.0,4,4
47330530,"40.70539,-74.00793",144.0,3,5
47331153,"40.76614,-73.93242",13.0,0,2
47331329,"40.74276,-73.97352",47.0,0,1
47332269,"40.74478,-73.97147",32.0,0,2
47332326,"40.82261,-73.95234",9.0,0,1
47332565,"40.74435,-73.97311",53.0,0,1
47332619,"40.74301,-73.97372",52.0,0,1
47333781,"40.76125,-73.9919",170.0,1,1
47333904,"40.74462,-73.97276",51.0,0,2
47333957,"40.74245,-73.97348",43.0,0,1
47334244,"40.74251,-73.9721",27.0,0,1
47334265,"40.67273,-73.82265",2.0,0,0
47334295,"40.74326,-73.97353",53.0,0,1
47334550,"40.73589,-73.90431",0.0,0,0
47334663,"40.68783,-73.95921",22.0,0,0
47335455,"40.71053,-73.96044",66.0,0,0
47336390,"40.74331,-73.89579",19.0,4,0
47336824,"40.69454,-73.92209",7.0,2,0
47336930,"40.79389,-73.94212",36.0,0,1
47337463,"40.63939,-73.90794",0.0,0,0
47338012,"40.8588,-73.93291",8.0,1,1
47340444,"40.8003,-73.95967",37.0,0,3
47341297,"40.73579,-73.92486",3.0,0,0
47341339,"40.84602,-73.89279",0.0,0,0
47341575,"40.70462,-73.93283",27.0,1,1
