id,geom,amenities_500,subway_500,natural_500
51562008,"40.66917,-73.93637",3.0,0,0
51562454,"40.66925,-73.93673",3.0,0,0
51562582,"40.70368,-73.9058",57.0,3,0
51562685,"40.76205,-73.99142",160.0,1,1
51563164,"40.75636,-73.80369",1.0,0,0
51563448,"40.64125,-73.97069",19.0,0,0
51563605,"40.76785,-73.92047",61.0,0,0
51564077,"40.8021,-73.95722",40.0,0,3
51565221,"40.67365,-73.76018",1.0,0,0
51565266,"40.68482,-73.91961",13.0,0,0
51571461,"40.75118,-73.89498",25.0,4,0
51571914,"40.78044,-73.9508",105.0,0,0
51572843,"40.7562,-73.96535",68.0,1,2
51573374,"40.63579,-73.97254",11.0,0,0
51574589,"40.81574,-73.9432",11.0,0,0
51574914,"40.70153,-73.90843",61.0,2,0
51575043,"40.72029,-73.79928",0.0,0,0
51575334,"40.80899,-73.94122",13.0,1,0
51575401,"40.81392,-73.94115",12.0,0,0
51575637,"40.79631,-73.96335",32.0,0,1
51575918,"40.72391,-73.98583",163.0,1,3
51576302,"40.74757,-73.98897",200.0,2,1
51577189,"40.80157,-73.93866",18.0,1,0
51577246,"40.75761,-73.9953",153.0,2,3
51577667,"40.64871,-73.9699",10.0,1,1
51577797,"40.80209,-73.93859",16.0,1,1
51578313,"40.71047,-73.94156",22.0,0,0
51578658,"40.67842,-73.91024",3.0,2,0
51579838,"40.77159,-73.95344",103.0,0,1
51580102,"40.70667,-73.9507",15.0,0,0
51580581,"40.70774,-73.89756",28.0,1,0
51580661,"40.75378,-73.97278",137.0,3,3
51582101,"40.74202,-73.98136",159.0,0,0
51582673,"40.71972,-73.99372",259.0,1,2
51582710,"40.77151,-73.95543",109.0,0,1
51583468,"40.69909,-73.90743",64.0,2,0
51584115,"40.7547,-73.99825",77.0,1,3
51585248,"40.68075,-73.95253",18.0,1,0
51587425,"40.70609,-74.00551",129.0,4,4
51591553,"40.68826,-73.97431",37.0,3,0
51592017,"40.72301,-73.98663",158.0,1,4
51592063,"40.76794,-73.95842",72.0,0,1
51592852,"40.76305,-73.98482",197.0,2,5
51593842,"40.70373,-74.00787",110.0,2,4
51593979,"40.72091,-73.99323",231.0,1,2
51594008,"40.77862,-73.97598",52.0,2,5
51594782,"40.79814,-73.96349",49.0,0,1
51595175,"40.70245,-73.98037",4.0,0,1
51595246,"40.80282,-73.96505",64.0,0,3
51595857,"40.77969,-73.90767",7.0,0,2
51596553,"40.72287,-73.99226",189.0,1,2
51597500,"40.67727,-73.92443",2.0,0,0
51597788,"40.70246,-73.97951",4.0,0,1
51598725,"40.65612,-73.74221",0.0,0,3
51598757,"40.72264,-73.99145",189.0,1,2
51599239,"40.68476,-73.94952",14.0,0,0
51599270,"40.72173,-73.99346",223.0,1,2
51599485,"40.72106,-73.99162",201.0,1,2
51599620,"40.76092,-73.98371",226.0,1,10
51599762,"40.76682,-73.98149",130.0,1,5
51601948,"40.71196,-73.73356",3.0,1,0
51602490,"40.80321,-73.96633",61.0,0,2
51602596,"40.82375,-73.94084",6.0,1,0
51603112,"40.5775,-74.11024",4.0,0,1
51603968,"40.69609,-73.8484",12.0,0,0
51604489,"40.68445,-73.90875",5.0,2,0
51604813,"40.74845,-73.97867",163.0,2,6
51605632,"40.68827,-73.97986",39.0,3,0
51606182,"40.80176,-73.96598",73.0,0,2
51607034,"40.63861,-73.95163",2.0,0,0
51608497,"40.63476,-74.16903",0.0,0,4
51610857,"40.76298,-73.96306",71.0,0,1
51612312,"40.74809,-73.9875",208.0,2,1
51613018,"40.76279,-73.9635",71.0,0,1
51613515,"40.81983,-73.93989",4.0,1,1
51613979,"40.80546,-73.95374",47.0,0,1
51614134,"40.64479,-73.91455",1.0,0,0
51614565,"40.75936,-73.98736",241.0,1,1
51614621,"40.71077,-73.93916",22.0,0,1
51615709,"40.75949,-73.99106",199.0,1,1
51616250,"40.6722,-73.95351",34.0,1,0
51616822,"40.81948,-73.94041",9.0,1,0
51617046,"40.81774,-73.94051",11.0,0,0
51617587,"40.6941,-73.96748",31.0,0,0
51618851,"40.72288,-73.99197",192.0,1,2
51619252,"40.56822,-73.86909",0.0,0,2
51619407,"40.70727,-73.80076",7.0,1,1
51619634,"40.72301,-73.99201",188.0,1,2
51619751,"40.72358,-73.76821",0.0,0,0
51619950,"40.72151,-73.99136",196.0,1,2
51620276,"40.6837,-73.90801",3.0,2,0
51620506,"40.7635,-73.82608",32.0,0,0
51620955,"40.68031,-73.88584",1.0,0,0
51621362,"40.67984,-73.88426",4.0,0,0
51621583,"40.7343,-73.98509",94.0,0,2
51621590,"40.68046,-73.88635",2.0,0,0
51621656,"40.76973,-73.952",58.0,0,1
51621735,"40.68125,-73.88614",2.0,0,1
51621871,"40.68206,-73.88551",2.0,0,1
51621907,"40.68398,-73.874",5.0,0,0
51622613,"40.76721,-73.9897",66.0,0,2
51622736,"40.71854,-73.99587",257.0,0,2
51623255,"40.65494,-73.95228",2.0,0,0
51623333,"40.67162,-73.94528",7.0,0,0
51623400,"40.82404,-73.94328",13.0,0,0
51623796,"40.7204,-74.004",113.0,0,2
51623962,"40.64201,-74.00163",24.0,0,0
51624523,"40.80217,-73.9594",52.0,0,3
51629941,"40.64800823,-73.96952618",10.0,1,1
51631888,"40.75549,-73.99417",148.0,2,0
51632284,"40.66536,-73.95483",13.0,0,0
51633018,"40.66553,-73.95638",16.0,0,5
51634021,"40.79464,-73.96834",73.0,1,0
51634432,"40.66619,-73.9342",1.0,0,0
51634632,"40.69026,-73.98886",67.0,0,1
51636415,"40.71649,-73.8076",1.0,0,0
51636661,"40.7132,-74.01547",36.0,4,5
51639195,"40.66773,-73.95399",15.0,0,0
51639201,"40.78747,-73.83988",1.0,0,0
51639443,"40.66341,-73.93991",1.0,0,0
51639873,"40.77517,-73.98163",49.0,2,3
51639923,"40.71651,-73.99937",210.0,0,3
51640258,"40.65466,-73.91679",0.0,0,0
51640498,"40.70753,-73.92249",37.0,0,0
51641206,"40.71212,-73.95168",52.0,1,0
51641379,"40.76201,-73.99991",21.0,0,2
51641495,"40.72409,-73.7542",2.0,0,0
51641895,"40.67917,-73.95905",42.0,2,0
51642306,"40.80219,-73.95929",48.0,0,3
51642339,"40.80148,-73.9592",40.0,0,3
51642397,"40.80146,-73.95743",34.0,0,3
51642399,"40.59074,-73.79941",1.0,0,1
51642425,"40.80337,-73.95942",50.0,0,2
51648376,"40.69177,-73.96005",25.0,0,0
51650138,"40.70613,-73.933",29.0,1,1
51651554,"40.69152,-73.91292",18.0,0,0
51652956,"40.78106,-73.94909",89.0,0,1
51652974,"40.6669,-73.87516",0.0,0,0
51653479,"40.66441,-73.92907",0.0,0,0
