id,geom,amenities_500,subway_500,natural_500
42446402,"40.7651,-73.98362",166.0,1,6
42449569,"40.69494,-73.90699",28.0,0,0
42449656,"40.699,-73.92639",31.0,1,0
42451008,"40.77415,-73.95534",123.0,0,0
42453547,"40.712,-73.94881",51.0,1,0
42453983,"40.68866,-73.96375",19.0,0,0
42455129,"40.7639,-73.98995",138.0,0,2
42456657,"40.72701,-73.97947",72.0,0,2
42467234,"40.66472,-73.98609",52.0,0,0
42469325,"40.75818,-73.99383",171.0,1,0
42470218,"40.71568,-73.964",74.0,0,2
42471057,"40.84581,-73.93311",9.0,1,1
42471821,"40.60897,-73.75747",0.0,2,0
42471990,"40.73636,-73.9276",3.0,0,0
42472632,"40.82734,-73.942",10.0,1,0
42472907,"40.79615,-73.97578",36.0,1,1
42473749,"40.6954,-73.91298",38.0,2,0
42473796,"40.76323,-73.98857",196.0,2,2
42474917,"40.69886,-73.90659",63.0,2,0
42475458,"40.7692,-73.92849",27.0,0,1
42475642,"40.75257,-73.97249",130.0,2,3
42476362,"40.78202,-73.97593",82.0,2,2
42476703,"40.76968,-73.90642",15.0,0,0
42484276,"40.71201,-73.96093",73.0,0,0
42485035,"40.70267,-73.93595",19.0,1,0
42485189,"40.77646,-73.98382",44.0,2,3
42488076,"40.81903,-73.95314",6.0,0,1
42489045,"40.71777,-73.99722",248.0,0,4
42489208,"40.76256,-73.98795",208.0,2,2
42490046,"40.77989,-73.97948",73.0,2,2
42492197,"40.66719,-73.93721",2.0,0,0
42494167,"40.6873,-73.87268",1.0,0,0
42494731,"40.67348,-73.75094",2.0,0,0
42495508,"40.64578,-74.08509",0.0,0,0
42495863,"40.8022,-73.96535",70.0,0,2
42497920,"40.70294,-73.94412",6.0,0,0
42498442,"40.70473,-73.94256",10.0,0,0
42498458,"40.70383,-73.94212",8.0,0,0
42498484,"40.70471,-73.9434",8.0,0,0
42504616,"40.77916,-73.95661",86.0,0,2
42504785,"40.63605,-73.949",1.0,0,0
42507431,"40.73789,-73.9922",99.0,0,1
42507723,"40.67662,-73.92938",2.0,0,0
42508957,"40.71396,-73.78238",1.0,0,0
42510411,"40.78488,-73.96992",30.0,0,1
42511429,"40.68264,-73.96645",42.0,0,2
42512787,"40.74575,-73.8858",61.0,3,0
42514191,"40.63451,-73.91169",0.0,0,1
42514760,"40.64205,-73.95417",3.0,0,0
42515226,"40.76134,-73.99093",178.0,1,1
42515407,"40.68464,-73.99115",56.0,0,1
42517428,"40.75995,-73.98844",255.0,1,1
42517630,"40.79212,-73.97835",32.0,0,2
42518035,"40.74697,-73.88525",47.0,3,0
42518532,"40.71149,-74.01762",32.0,1,4
42518749,"40.75207,-73.98591",174.0,3,16
42519378,"40.71716,-73.99861",226.0,0,3
42521278,"40.68675,-73.87078",1.0,0,0
42523317,"40.7414,-73.88921",5.0,0,0
42527345,"40.62779,-73.94895",0.0,0,1
42529554,"40.76462,-73.99285",87.0,0,2
42529743,"40.72563,-73.99171",166.0,0,1
42532821,"40.68376,-73.98862",53.0,0,1
42533977,"40.77567,-73.90496",19.0,0,0
42534382,"40.84577,-73.9348",10.0,1,1
42535595,"40.6958,-73.91255",48.0,1,0
42536123,"40.67859,-73.94757",17.0,0,0
42536507,"40.69595,-73.91247",49.0,1,0
42537367,"40.73627,-73.98863",109.0,0,2
42538452,"40.68585,-73.81181",0.0,0,0
42540646,"40.77027,-73.91356",30.0,0,0
42540705,"40.69996,-73.93323",24.0,1,0
42541401,"40.70447,-73.94187",10.0,0,0
42542307,"40.73631,-73.88244",15.0,0,0
42543019,"40.84262,-73.87161",0.0,1,3
42544465,"40.70466,-73.94349",8.0,0,0
42555997,"40.71692,-73.9495",52.0,1,0
42561300,"40.70241,-73.94391",5.0,0,0
42562751,"40.75538,-73.93365",31.0,0,0
42563745,"40.70292,-73.94218",7.0,0,0
42563979,"40.73635,-73.98821",111.0,0,2
42564063,"40.70455,-73.94356",8.0,0,0
42564180,"40.66127,-73.98274",26.0,0,0
42564611,"40.75807,-73.97942",145.0,1,15
42564693,"40.70468,-73.94254",10.0,0,0
42565257,"40.68068,-73.93623",18.0,0,0
42565700,"40.76532,-73.98807",134.0,1,2
42567610,"40.77298,-73.91008",26.0,0,0
42568289,"40.69061,-73.93685",3.0,0,1
42576029,"40.7858,-73.97867",83.0,0,1
