id,geom,amenities_500,leisure_500
3905849,"40.7364,-73.98436",99,7
3907413,"40.69458,-73.94314",3,10
3907603,"40.71223,-73.94169",26,2
3908094,"40.70617,-73.93674",22,3
3908257,"40.68137,-73.9565",16,2
3911451,"40.81488,-73.96058",20,9
3911453,"40.79332,-73.94105",30,5
3911632,"40.64487,-73.97895",11,4
3912794,"40.66714,-73.98401",60,2
3913541,"40.76008,-73.992",191,4
3913635,"40.71672,-73.99184",204,21
3914400,"40.67652,-73.96442",54,5
3914773,"40.78099,-73.97416",61,3
3914962,"40.66165,-73.92536",1,2
3915042,"40.74933,-73.9724",109,14
3915796,"40.76904,-73.98494",87,15
3916312,"40.82079,-73.95115",9,9
3917007,"40.71981,-73.95558",87,11
3920562,"40.79882,-73.94266",14,4
3922417,"40.75076,-73.99588",107,7
3923128,"40.77237,-73.95536",110,1
3923538,"40.64117,-73.96167",11,0
3924092,"40.77595,-73.97966",50,9
3924325,"40.66336,-73.92656",0,1
3924397,"40.71267,-73.95721",76,18
3924506,"40.67297,-73.95489",40,1
3924619,"40.65271,-73.96074",4,6
3924820,"40.82035,-73.95529",6,11
3925426,"40.71293,-73.95321",72,19
3928241,"40.71957,-73.9863",135,22
3928525,"40.70563,-74.00878",148,21
3928833,"40.6845,-73.91193",8,4
3929669,"40.72942,-73.95291",29,3
3930149,"40.723,-73.94237",14,7
3930842,"40.71494,-73.93906",26,2
3930878,"40.72509,-73.97898",57,13
3933059,"40.85749,-73.93258",10,7
3933382,"40.7512,-73.94019",43,7
3936970,"40.6926,-73.97337",29,7
3939041,"40.74946,-73.89505",32,9
3939086,"40.80866,-73.92069",2,13
3939535,"40.71009,-73.8196",3,2
3940301,"40.85722,-73.93354",10,5
3942731,"40.70797,-74.01693",50,13
3943279,"40.72186,-73.97663",14,9
3943879,"40.71713,-73.95669",98,14
3944200,"40.79508,-73.93256",12,3
3944233,"40.75848,-73.98414",195,7
3944499,"40.67081,-73.95761",36,2
3944625,"40.69417,-73.99443",37,7
3944627,"40.73845,-73.98373",117,8
3945796,"40.74533,-73.97956",181,4
3946018,"40.75977,-73.98763",250,5
3946115,"40.80075,-73.9677",62,9
3946177,"40.7948,-73.93457",16,3
3946201,"40.74471,-73.88075",31,14
3946239,"40.68646,-73.95975",29,4
3946288,"40.79365,-73.9349",18,4
3946471,"40.65101,-73.95517",3,2
3948939,"40.78829,-73.97053",60,5
3950114,"40.76957,-73.91502",39,4
3951363,"40.68819,-73.91594",11,3
3952093,"40.79407,-73.97513",58,6
3952676,"40.71305,-73.94334",29,4
3952731,"40.65527,-73.97853",10,7
3953314,"40.81192,-73.85334",0,7
3953415,"40.81225,-73.85349",0,7
3953585,"40.82546,-73.94629",26,10
3953942,"40.67042,-73.95608",31,3
3957619,"40.72699,-74.0012",163,22
3958460,"40.77323,-73.98014",41,11
3959369,"40.71185,-74.01719",33,22
3962389,"40.61938,-73.92471",1,2
3962586,"40.73371,-73.98576",104,8
3963137,"40.68295,-73.91472",10,6
3963345,"40.73152,-73.98676",129,8
3963635,"40.68043,-73.93705",18,4
3967160,"40.63628,-74.07763",12,3
3967492,"40.72777,-73.99005",144,8
3967945,"40.79347,-73.95029",21,6
3968434,"40.82257,-73.95565",4,8
3968610,"40.72818,-73.9981",170,15
3970224,"40.68692,-73.93113",11,4
3970345,"40.72088,-73.98149",56,11
3970562,"40.73057,-73.98726",162,7
3970701,"40.66303,-73.92526",0,1
3970724,"40.6723,-73.95951",40,3
3970755,"40.68781,-73.99415",61,5
3970936,"40.73771,-73.98058",64,8
3971065,"40.71276,-73.95114",53,15
3971526,"40.63762,-73.96155",12,0
3971534,"40.67845,-73.99983",24,6
3971580,"40.63562,-74.0235",20,3
3971948,"40.68316,-73.96163",33,3
