id,geom,amenities_500,leisure_500
12950979,"40.86612,-73.9189",10,3
12950997,"40.69021,-73.92207",6,2
12951215,"40.76222,-73.99889",27,3
12951417,"40.69024,-73.92197",6,2
12953106,"40.70196,-73.98297",11,12
12953234,"40.76455,-73.99128",115,6
12953717,"40.65254,-73.98017",7,6
12953757,"40.7029,-73.9296",42,4
12953862,"40.68645,-73.93994",10,6
12953867,"40.70219,-73.9227",60,5
12954148,"40.80045,-73.96119",40,10
12954498,"40.7453,-73.99333",118,4
12955262,"40.81806,-73.95374",12,8
12955281,"40.70017,-73.94357",4,11
12955346,"40.69183,-73.99592",36,6
12955402,"40.72311,-73.94489",24,9
12955453,"40.76635,-73.95683",54,2
12955454,"40.83018,-73.9483",23,5
12955940,"40.85396,-73.89872",0,8
12955943,"40.70944,-73.9492",31,6
12956122,"40.77998,-73.98018",68,7
12956315,"40.77374,-73.91903",18,9
12958663,"40.70951,-74.01476",67,16
12962482,"40.70267,-73.92383",57,4
12962798,"40.72859,-73.98348",142,11
12963341,"40.72501,-73.98776",189,13
12964477,"40.63833,-74.01794",12,2
12964763,"40.76504,-73.99491",44,6
12965288,"40.76591,-73.93434",10,5
12965883,"40.84909,-73.93829",18,6
12966225,"40.57093,-74.12429",0,0
12966504,"40.71827,-73.95494",95,16
12966707,"40.79832,-73.96291",50,10
12966771,"40.76319,-73.98693",206,8
12966974,"40.73737,-73.99475",96,4
12967227,"40.78528,-73.97111",47,6
12969014,"40.78116,-73.98104",67,8
12969574,"40.71559,-73.96385",76,7
12970866,"40.65255,-73.96227",4,4
12971882,"40.69093,-73.96507",38,6
12972040,"40.74933,-73.97937",177,3
12972292,"40.72075,-73.89496",3,4
12972320,"40.80077,-73.9681",62,9
12972533,"40.71772,-73.98882",167,20
12972783,"40.72143,-73.8932",2,6
12973288,"40.72103,-73.89458",3,4
12973353,"40.70542,-73.82979",9,5
12973363,"40.675,-73.96406",41,5
12973819,"40.65421,-73.95945",6,6
12973878,"40.64748,-73.99802",13,2
12973927,"40.7001,-73.94326",4,9
12974423,"40.70101,-73.92505",52,2
12979100,"40.70725,-74.00206",73,17
12981106,"40.69116,-73.96039",28,7
12983699,"40.77301,-73.95045",71,2
12983995,"40.80121,-73.96277",60,13
12984506,"40.68622,-73.91026",7,3
12984535,"40.65256,-73.9798",7,7
12984848,"40.73547,-73.9545",16,7
12984851,"40.71884,-73.99294",265,17
12985547,"40.77219,-73.95588",109,1
12986700,"40.72113,-73.95574",90,9
12986728,"40.82272,-73.95144",12,9
12987298,"40.6617,-73.98221",29,3
12987983,"40.70204,-73.91068",66,2
12988054,"40.70435,-73.91207",49,0
12988898,"40.86032,-73.88493",4,11
12989612,"40.74711,-73.99281",126,5
12989767,"40.74583,-74.00451",69,8
12990051,"40.76039,-73.99028",204,4
12990172,"40.81488,-73.95886",21,10
12990232,"40.69284,-73.90348",10,2
12990502,"40.77091,-73.91875",30,9
12990578,"40.75484,-73.9922",162,4
12990587,"40.66629,-73.93073",1,1
12990926,"40.7691,-73.91994",55,5
12995569,"40.76814,-73.98476",112,12
12999167,"40.72151,-73.98814",156,16
12999396,"40.67498,-74.01169",13,7
13000007,"40.68985,-73.99311",57,4
13000020,"40.7205,-73.98315",95,14
13000257,"40.71685,-73.9615",91,11
13000483,"40.67968,-73.9595",40,3
13000527,"40.71098,-73.99296",89,24
13000571,"40.73418,-73.99338",90,4
13001082,"40.79193,-73.9439",41,11
13003338,"40.74358,-73.98096",187,5
13004741,"40.84524,-73.93508",10,8
13004961,"40.80577,-73.94616",27,5
13004967,"40.80527,-73.94579",27,5
13004996,"40.58977,-73.81324",4,2
13006002,"40.69475,-73.96848",24,8
13006794,"40.798,-73.96317",45,9
13007629,"40.71536,-73.99794",196,20
13007839,"40.66789,-73.94351",1,0
13007925,"40.64645,-73.95047",2,1
13009244,"40.73799,-74.00074",104,14
13013882,"40.70739,-73.94318",14,4
13014556,"40.67251,-73.95334",33,1
13015322,"40.71415,-73.99806",166,23
13016082,"40.78804,-73.95382",31,6
13016230,"40.63887,-73.96667",18,0
13016389,"40.73596,-73.99228",104,4
13016411,"40.70519,-74.0082",137,21
13016417,"40.74139,-73.9783",116,6
13017016,"40.72625,-74.00199",163,25
13017140,"40.81632,-73.96007",12,7
13018125,"40.74469,-73.99858",103,4
13018127,"40.70961,-73.96352",42,19
13018248,"40.70772,-73.95978",23,22
