id,geom,amenities_500,leisure_500
9864121,"40.74612,-73.98948",191,6
9864137,"40.68651,-73.98624",48,4
9864199,"40.73418,-73.99887",135,15
9864749,"40.74501,-73.98574",211,4
9864900,"40.75622,-73.96467",61,11
9864926,"40.73683,-73.97926",35,8
9865262,"40.7201,-73.98984",181,16
9865344,"40.63443,-73.96703",6,0
9865374,"40.74807,-74.00209",49,6
9865506,"40.73637,-73.98107",53,6
9865901,"40.76355,-73.98815",184,9
9866039,"40.75247,-73.97196",127,13
9866779,"40.82976,-73.94663",25,6
9867629,"40.70774,-73.94139",14,4
9872904,"40.72168,-73.99183",210,14
9874042,"40.70419,-73.92114",56,1
9874418,"40.72515,-73.9397",8,4
9874710,"40.76118,-73.98535",235,4
9875791,"40.76678,-73.95171",26,7
9875822,"40.8292,-73.94874",23,4
9876335,"40.64165,-73.94062",0,2
9876492,"40.70079,-73.92095",56,5
9876971,"40.71947,-73.95677",78,9
9877776,"40.74673,-73.98667",210,6
9879167,"40.714,-73.94062",26,2
9879216,"40.71811,-73.96222",78,9
9879235,"40.76234,-73.98732",218,7
9879556,"40.76257,-73.95915",37,7
9879796,"40.76429,-73.95774",38,5
9880049,"40.7655,-73.98308",163,5
9880140,"40.85884,-73.93356",8,4
9880294,"40.70021,-73.94081",11,7
9880495,"40.76555,-73.98224",162,5
9880664,"40.68243,-73.9534",14,2
9880673,"40.76702,-73.9834",134,9
9880827,"40.76693,-73.98139",128,8
9881195,"40.76197,-73.92208",85,1
9881339,"40.7385,-74.00378",114,16
9881516,"40.74836,-73.99031",184,5
9881685,"40.76665,-73.98281",144,8
9882012,"40.71801,-73.96405",59,7
9882147,"40.6948,-73.95101",8,7
9882254,"40.63516,-74.07735",9,1
9882271,"40.73081,-73.95466",27,4
9882440,"40.76704,-73.98355",133,10
9883197,"40.72156,-73.98866",172,15
9883768,"40.72049,-73.95894",62,7
9883870,"40.78306,-73.94581",57,8
9884175,"40.72282,-73.98908",185,10
9884237,"40.76566,-73.97873",123,6
9884516,"40.75342,-73.9237",21,4
9884725,"40.73271,-73.98638",120,7
9885430,"40.73194,-74.00241",186,20
9885501,"40.72143,-73.97892",39,10
9885815,"40.74192,-73.99677",112,3
9885866,"40.71632,-73.99328",252,21
9886034,"40.67797,-73.95397",28,2
9886606,"40.79108,-73.94642",43,11
9886735,"40.66555,-73.95613",14,3
9887326,"40.79961,-73.96654",71,12
9887681,"40.71821,-73.94116",26,5
9887763,"40.7484,-73.94604",26,10
9888174,"40.65234,-73.95329",2,4
9894602,"40.75764,-73.92283",49,3
9894741,"40.83021,-73.94765",23,6
9894820,"40.7692,-73.96754",18,3
9895587,"40.7484,-73.94651",26,9
9896731,"40.80489,-73.95171",40,6
9897418,"40.81437,-73.93833",8,7
9898107,"40.74636,-73.9783",156,4
9898409,"40.68496,-73.94758",7,5
9898894,"40.7687,-73.9556",72,3
9899132,"40.74691,-73.95348",42,8
9899499,"40.72522,-73.94022",8,4
9899970,"40.72051,-73.99513",200,14
9900100,"40.6458,-73.92384",1,3
9900120,"40.8185,-73.9442",13,6
9900224,"40.77578,-73.97794",49,7
9900885,"40.79795,-73.9442",19,6
9901423,"40.64604,-73.92511",1,3
9901546,"40.67946,-73.96494",59,3
9901614,"40.70844,-74.0124",139,22
9901706,"40.77789,-73.97701",51,6
9902123,"40.78366,-73.97899",77,5
9902263,"40.8004,-73.96849",59,8
9902314,"40.73739,-73.95568",11,7
9902343,"40.71374,-73.96336",78,10
9902915,"40.80519,-73.95091",45,6
9902932,"40.73434,-74.00462",124,25
9903132,"40.71844,-74.00228",196,16
9904386,"40.72626,-73.97822",50,13
9904570,"40.75342,-73.98729",184,7
9905142,"40.73036,-73.98673",161,7
9905474,"40.8235,-73.95139",16,7
9906178,"40.73007,-74.00193",180,19
9906415,"40.76109,-73.99417",117,6
9906768,"40.72791,-73.99997",174,18
9907257,"40.71759,-73.9842",95,20
9908067,"40.68336,-73.96122",29,3
9908400,"40.72738,-73.98076",95,11
9910133,"40.7415,-73.98354",176,6
9911887,"40.71432,-73.94615",61,4
9915508,"40.69283,-73.98061",23,7
9915643,"40.66184,-73.96001",8,2
9916371,"40.68538,-73.94138",4,7
9917384,"40.66896,-73.9918",27,3
9918524,"40.80756,-73.96724",17,5
9918963,"40.68974,-73.97316",45,8
9919042,"40.72964,-73.98095",98,13
9919518,"40.65433,-73.96117",6,5
9919728,"40.71578,-73.87713",7,2
9920191,"40.71569,-73.93735",5,2
9920363,"40.70422,-73.8984",53,1
9920607,"40.73383,-73.99899",138,16
9920626,"40.71401,-73.99063",120,24
9920941,"40.65586,-73.95934",6,5
9921366,"40.6809,-73.94537",14,4
9921802,"40.68125,-73.94044",18,6
9922513,"40.76684,-73.98766",111,11
9922753,"40.66249,-73.97921",28,1
9923319,"40.65353,-73.95528",6,2
9923485,"40.7138,-73.94581",55,5
9923887,"40.70293,-73.94279",6,8
9924665,"40.73036,-73.95453",27,4
9925100,"40.73926,-73.98758",140,5
9925373,"40.70728,-73.94144",13,4
9925507,"40.71255,-73.94881",55,8
9925760,"40.7202,-73.98284",86,14
9926058,"40.7049,-73.92",48,1
9926377,"40.7274,-73.99991",169,19
9926520,"40.644,-73.98091",8,3
9926599,"40.74807,-73.98091",209,2
9926792,"40.75578,-73.99523",139,5
9926917,"40.67621,-73.94913",18,3
9926940,"40.69924,-73.92392",40,5
9927400,"40.71147,-73.96745",34,11
9927666,"40.71896,-73.9592",71,9
9928024,"40.68389,-73.92659",9,6
9928031,"40.71081,-73.94061",23,3
9928644,"40.73271,-73.95751",25,5
9931841,"40.82198,-73.95418",6,10
9933667,"40.65986,-73.96163",9,1
9934510,"40.6894,-73.9518",12,8
9934696,"40.71269,-73.94979",58,11
9935095,"40.59195,-73.94639",1,2
9935509,"40.72143,-73.98434",124,16
9935737,"40.66565,-73.95006",6,1
9935888,"40.67264,-73.98802",48,3
9935894,"40.78929,-73.94178",25,11
9935949,"40.69353,-73.96784",40,8
9935992,"40.70749,-74.01413",107,19
9936109,"40.81218,-73.96112",22,10
9936805,"40.66495,-73.98989",43,3
9937307,"40.68608,-73.92987",12,2
9937333,"40.67902,-73.94747",17,5
9937434,"40.78048,-73.98211",70,8
9937547,"40.76453,-73.95911",40,4
9937558,"40.76625,-73.97886",114,7
9937667,"40.76542,-73.97844",128,6
9938066,"40.74892,-73.9828",208,4
9938208,"40.74909,-73.98253",204,4
9938594,"40.69525,-73.90848",34,2
9938746,"40.70926,-73.95037",30,8
9939029,"40.66557,-73.97896",24,1
9940253,"40.76046,-73.95125",3,10
9940337,"40.66086,-73.98421",24,4
9940966,"40.74676,-73.99562",119,3
9941890,"40.6793,-73.91968",5,9
9943111,"40.86615,-73.92332",15,5
9943258,"40.78148,-73.97869",80,7
9943427,"40.74024,-73.92428",26,3
9943776,"40.78469,-73.9738",76,5
9943876,"40.71817,-73.95635",97,14
9944013,"40.71521,-73.99606",222,24
9944320,"40.68247,-73.84368",2,2
9944415,"40.69345,-73.93304",13,7
9944426,"40.71192,-74.01572",41,22
9944710,"40.76322,-73.99354",104,5
9944808,"40.68818,-73.93826",4,4
9944860,"40.71908,-73.98633",136,23
9945127,"40.69261,-73.99252",40,7
9945496,"40.76443,-73.98728",180,10
9945515,"40.70896,-73.94129",15,4
9950923,"40.72778,-73.99899",168,17
9952636,"40.69233,-73.94204",4,4
9953403,"40.67565,-73.91582",2,6
9953443,"40.71607,-73.98439",70,17
9953924,"40.74238,-73.97652",88,6
9954585,"40.71104,-73.96287",60,25
9955143,"40.71282,-73.98915",64,24
9955765,"40.73343,-73.95638",28,5
9955886,"40.79111,-73.94077",25,9
9956834,"40.82011,-73.94434",11,7
9956933,"40.78614,-73.95541",31,3
9957205,"40.71748,-73.95685",96,13
9957535,"40.70249,-73.83251",3,2
9958322,"40.74767,-73.94468",30,10
9958442,"40.7439,-73.97974",170,4
9958558,"40.77481,-73.98144",45,14
9959328,"40.77168,-73.9222",26,11
