id,geom,amenities_500,leisure_500
28608920,"40.78581,-73.97179",61,6
28609526,"40.70279,-73.90601",58,1
28609705,"40.61088,-74.07327",0,2
28609762,"40.68987,-73.94484",3,8
28610567,"40.68003,-73.91181",5,5
28611271,"40.76677,-73.91315",48,4
28611623,"40.82253,-73.95525",6,9
28613110,"40.8289,-73.86219",14,3
28613174,"40.65167,-74.00624",26,3
28614344,"40.65135,-74.00487",20,3
28614707,"40.72707,-73.9853",152,13
28615793,"40.71638,-74.00419",145,17
28616009,"40.75091,-73.87818",16,11
28616435,"40.82714,-73.93888",4,11
28616686,"40.69439,-73.97319",15,6
28625897,"40.6676,-73.90954",3,10
28626448,"40.69845,-73.93609",8,6
28627156,"40.74942,-73.93658",34,4
28627384,"40.76357,-73.98906",173,7
28627947,"40.76708,-73.92451",46,2
28628675,"40.72296,-73.98184",91,11
28631359,"40.6843,-73.91985",13,6
28631715,"40.71672,-73.95484",93,14
28632449,"40.74704,-73.97356",93,12
28632837,"40.76655,-73.92463",46,2
28633104,"40.6917,-73.93681",3,3
28634470,"40.7042,-73.9259",46,2
28635035,"40.69113,-73.75524",0,0
28635287,"40.69113,-73.9273",4,6
28635684,"40.76539,-73.99145",86,7
28635863,"40.7348,-73.99785",108,12
28636781,"40.69288,-73.96101",15,9
28637001,"40.76282,-73.98847",202,8
28637635,"40.80731,-73.94516",27,6
28637994,"40.8072,-73.94513",27,6
28638855,"40.72586,-73.94466",20,5
28640338,"40.7112,-74.0094",111,25
28640741,"40.71621,-73.96407",72,8
28641018,"40.77643,-73.91156",34,2
28641288,"40.73137,-73.87193",8,4
28642074,"40.8878,-73.85372",0,1
28642335,"40.83766,-73.94045",5,8
28642660,"40.70973,-73.96405",45,19
28642786,"40.74971,-73.98682",180,6
28643600,"40.71953,-73.96401",42,6
28644822,"40.65787,-73.95927",11,3
28646412,"40.768,-73.92388",43,3
28647979,"40.65246,-73.93791",0,0
28652436,"40.77713,-73.95096",108,2
28654606,"40.67177,-73.95334",33,0
28655675,"40.71257,-73.94946",54,10
28656163,"40.70649,-73.74517",0,2
28656606,"40.79517,-73.97392",63,6
28657242,"40.68161,-73.93811",20,7
28658564,"40.77771,-73.98023",53,9
28658731,"40.69952,-73.91868",49,7
28659172,"40.75154,-73.8907",41,18
28659175,"40.69933,-73.92079",50,6
28659894,"40.69988,-73.92072",53,5
28660068,"40.70011,-73.92043",52,5
28660257,"40.70161,-73.91922",59,4
28660377,"40.69938,-73.91953",47,6
28661274,"40.6918,-73.94341",3,6
28661332,"40.70026,-73.92026",54,5
28661542,"40.70126,-73.92077",61,4
28661704,"40.70082,-73.91859",53,6
28661866,"40.70124,-73.92013",62,4
28662351,"40.79933,-73.94283",15,4
28663593,"40.72108,-73.95215",68,9
28666327,"40.69038,-73.91909",5,3
28666578,"40.75584,-73.99559",136,5
28667225,"40.65894,-73.89343",1,6
28667823,"40.71526,-73.9469",67,8
28667969,"40.63284,-73.91149",0,2
28668546,"40.65409,-73.94214",0,1
28668879,"40.65458,-73.95677",6,4
28669168,"40.74256,-73.97912",149,5
28670390,"40.65351,-73.93768",0,0
28670432,"40.64036,-74.00822",34,1
28671481,"40.74894,-73.98673",190,6
28671495,"40.65245,-73.93752",0,0
28671992,"40.63311,-74.07936",7,1
28672201,"40.69986,-73.92095",53,5
28680502,"40.65417,-73.95524",6,2
28680576,"40.79368,-73.93492",20,4
28680995,"40.62908,-73.92265",1,2
28681181,"40.69394,-73.95183",9,9
28682647,"40.6982,-73.93034",19,6
28684892,"40.71618,-74.00608",92,16
28687609,"40.71079,-73.99304",82,24
28688612,"40.78588,-73.97117",49,6
28689388,"40.77379,-73.91875",19,9
28689514,"40.68392,-73.92123",12,6
28690074,"40.77601,-73.95114",112,1
28690364,"40.75548,-73.81372",3,1
28690371,"40.68166,-73.91625",10,8
28692213,"40.77671,-73.90543",19,3
28692232,"40.89399,-73.84279",0,0
28692626,"40.71694,-73.75656",6,2
28692911,"40.62515,-73.94409",0,2
28693418,"40.78285,-73.97487",72,4
28694075,"40.72891,-73.95345",32,3
28695405,"40.75188,-73.94548",26,7
28696741,"40.80655,-73.93872",8,16
28697632,"40.85428,-73.93204",13,9
28697997,"40.65438,-73.93676",1,0
28699232,"40.65279,-73.93817",0,0
28699654,"40.65429,-73.93601",1,0
28699887,"40.64349,-74.02347",0,4
28701957,"40.76382,-73.98902",171,7
28703204,"40.7404,-74.00497",96,15
28709382,"40.70012,-73.92777",41,3
28711718,"40.81574,-73.94212",12,7
28711792,"40.72939,-73.98007",82,13
28713390,"40.67172,-73.95031",9,1
28713500,"40.75499,-73.97121",108,8
28715201,"40.74432,-73.87123",5,5
28715332,"40.71979,-74.00407",126,18
28715589,"40.75064,-73.99536",109,7
28715862,"40.6716,-73.9564",31,2
28716187,"40.71378,-73.80796",0,1
28717231,"40.67326,-73.95503",40,1
28718446,"40.72615,-73.98905",182,12
28718812,"40.79695,-73.9356",25,3
28719635,"40.63575,-73.94235",0,2
28720687,"40.64214,-73.99237",6,5
28721018,"40.61051,-73.95508",2,3
28721911,"40.66704,-73.87525",0,3
28722807,"40.6642,-73.99338",27,3
28722897,"40.79912,-73.94202",15,4
28730126,"40.73113,-74.00831",83,12
28730167,"40.65777,-73.97487",5,3
28730408,"40.68633,-73.96539",39,6
28730581,"40.62165,-74.02336",19,4
28731208,"40.63882,-73.96563",18,0
28732998,"40.7172,-74.00675",93,18
28733777,"40.78781,-73.94549",36,13
28734234,"40.7256,-73.95698",31,9
28734328,"40.68528,-73.95217",15,5
28734438,"40.74497,-74.00571",71,8
28734646,"40.71223,-73.9524",56,17
28734774,"40.68506,-73.93841",13,4
28734815,"40.76464,-73.98737",167,9
28735958,"40.70565,-74.00666",142,18
28736148,"40.83256,-73.9444",15,8
28736269,"40.71304,-73.95235",62,17
28736839,"40.81148,-73.9514",15,7
28736904,"40.76419,-73.98949",145,6
28737665,"40.79145,-73.93962",24,8
28737860,"40.72205,-74.00121",151,14
28738642,"40.63378,-74.00599",25,4
28739729,"40.79983,-73.94116",18,4
28739873,"40.59843,-73.79844",0,3
28740981,"40.82608,-73.94231",11,10
28741369,"40.63549,-74.00553",33,4
28741548,"40.63424,-74.00556",27,4
28743080,"40.75729,-73.96807",95,7
28750104,"40.69582,-73.9095",46,3
28751375,"40.64634,-74.01419",10,2
28751496,"40.75975,-73.91992",67,1
28751660,"40.76591,-73.99493",26,7
28751912,"40.64682,-74.01515",5,3
28752251,"40.74184,-74.00108",113,8
28754650,"40.7458,-73.9957",119,3
28755241,"40.70815,-74.00438",121,19
28756175,"40.65345,-73.94881",1,2
28757780,"40.85104,-73.93979",20,3
28757927,"40.75771,-73.93143",28,3
28758083,"40.81623,-73.96103",12,7
28759034,"40.80141,-73.93814",17,7
28759953,"40.72301,-74.0049",105,17
28760070,"40.58296,-73.95879",2,6
28760189,"40.62288,-74.03082",28,3
28761069,"40.80774,-73.94939",43,8
28761735,"40.73616,-73.89926",2,3
28762085,"40.83413,-73.91669",0,7
28762323,"40.70761,-73.9424",14,4
28763093,"40.76226,-73.98537",215,5
28763578,"40.7001,-73.91219",68,4
28764308,"40.72004,-73.99862",197,8
28770601,"40.676,-73.92283",2,5
28773549,"40.74223,-73.98286",182,6
28775021,"40.69943,-73.93292",17,7
28775714,"40.74511,-73.95293",42,7
28777497,"40.7092,-73.91246",10,4
28777968,"40.6752,-73.94829",15,3
28778214,"40.80046,-73.93677",16,6
28778379,"40.71255,-73.9405",24,2
28778501,"40.71259,-73.94163",24,2
28779020,"40.71862,-73.99677",236,15
28779353,"40.69276,-73.92966",8,7
28779428,"40.74823,-73.98697",205,5
28779900,"40.65267,-73.94293",0,1
28780407,"40.69178,-73.97345",30,6
28780515,"40.65241,-73.95088",1,4
28781373,"40.6437,-73.95973",5,1
28782669,"40.76349,-73.88662",4,6
28784880,"40.75703,-73.85827",11,3
28785091,"40.65293,-73.9435",0,1
28785322,"40.71064,-74.00754",112,19
