id,geom,amenities_500,leisure_500
882559,"40.76113,-73.98918",225,4
883209,"40.69132,-73.94205",4,4
883306,"40.69494,-73.96372",20,8
883423,"40.67996,-74.00101",26,6
883517,"40.78615,-73.98137",57,3
886808,"40.75088,-73.81029",0,2
886833,"40.7525,-73.81126",3,2
887129,"40.71437,-73.96054",99,14
887292,"40.69982,-73.91957",49,5
887355,"40.74791,-73.97334",100,12
888583,"40.734,-73.95474",26,6
888905,"40.78933,-73.94932",35,10
890794,"40.75374,-73.8924",19,12
890839,"40.68015,-73.96299",54,2
890855,"40.68252,-73.96664",43,3
891117,"40.82264,-73.94041",6,11
892463,"40.73084,-74.00431",176,21
892704,"40.68485,-73.93684",12,4
893413,"40.72668,-73.98179",112,13
893853,"40.74207,-73.99094",134,4
894015,"40.68194,-73.92896",9,5
894063,"40.71216,-73.96326",65,19
894093,"40.7686,-73.9201",57,4
895368,"40.82434,-73.93957",4,12
895386,"40.80706,-73.95403",47,12
898669,"40.73276,-74.00074",173,22
898861,"40.71156,-73.8091",0,1
900383,"40.68145,-73.95178",17,3
900503,"40.68753,-73.96002",23,5
903906,"40.66485,-73.98838",47,3
903947,"40.82124,-73.93838",4,10
903972,"40.82085,-73.94025",6,8
904060,"40.68496,-73.96111",24,7
905425,"40.73425,-73.95506",24,6
905947,"40.64388,-73.95279",4,1
906038,"40.79626,-73.96145",18,5
906058,"40.80776,-73.9654",19,9
907966,"40.72676,-73.95529",45,7
908046,"40.801,-73.94009",17,4
908923,"40.72784,-73.98486",147,13
909859,"40.6734,-73.97657",47,4
910976,"40.71078,-74.00995",121,20
911092,"40.723,-73.97861",45,9
912376,"40.69901,-73.93967",10,7
915020,"40.66414,-73.98457",42,4
916311,"40.72361,-73.97877",46,11
917058,"40.73356,-73.99876",146,16
918049,"40.73949,-73.99483",104,3
918239,"40.70159,-73.94346",4,11
918426,"40.67852,-73.97008",52,5
919491,"40.67665,-73.97925",79,5
919830,"40.74605,-73.99906",91,5
919978,"40.7642,-73.98677",190,9
919990,"40.67573,-73.99878",18,6
920930,"40.68863,-73.94294",3,7
921441,"40.84408,-73.93675",10,7
921585,"40.68336,-73.93648",16,6
921624,"40.71579,-73.9588",102,11
921862,"40.7886,-73.97553",84,7
923566,"40.78775,-73.98152",43,1
923979,"40.70715,-73.81468",8,2
924600,"40.68713,-73.93659",9,5
924658,"40.687,-73.93446",11,4
924719,"40.72615,-73.98781",181,13
925075,"40.75893,-73.99014",230,5
925137,"40.74435,-74.00038",102,3
925240,"40.73194,-73.98939",123,5
925730,"40.7189,-73.99654",230,15
926337,"40.74641,-73.94611",26,12
927408,"40.68618,-73.96603",37,6
927597,"40.75444,-73.83057",32,10
927987,"40.77543,-73.95499",119,0
929032,"40.70163,-73.98208",9,10
931352,"40.69958,-73.92006",51,5
931642,"40.74848,-73.97884",167,4
932277,"40.70434,-73.98989",21,13
933129,"40.69097,-73.97972",36,6
933861,"40.763,-73.98911",186,6
936218,"40.81378,-73.95353",21,9
937678,"40.70627,-73.92223",42,3
938022,"40.7078,-73.94827",24,7
939657,"40.81071,-73.94493",20,10
939724,"40.6943,-73.94538",3,8
940115,"40.67555,-73.95254",35,1
940116,"40.64942,-74.00749",18,3
941179,"40.67296,-73.9501",12,2
941642,"40.76662,-73.99302",52,6
944040,"40.67607,-73.95408",37,1
944049,"40.73194,-74.00189",185,20
944183,"40.81177,-73.95139",15,7
944755,"40.65908,-73.96125",10,1
944840,"40.70447,-73.98754",15,11
945297,"40.72836,-73.98163",109,13
947810,"40.77464,-73.95695",111,1
947963,"40.71684,-73.9441",36,6
949713,"40.6745,-73.99582",20,6
951365,"40.7099,-73.91509",6,4
951944,"40.72493,-74.00307",132,18
953275,"40.79531,-73.9333",15,3
953951,"40.73377,-74.00259",150,22
955153,"40.72256,-73.99767",147,7
955542,"40.67942,-73.97078",64,4
956412,"40.70424,-73.98597",16,12
957002,"40.7982,-73.96394",58,9
957642,"40.66167,-73.95098",5,1
958444,"40.85235,-73.78873",3,1
959349,"40.71765,-73.93999",26,5
