id,geom,amenities_500,leisure_500
4866620,"40.78343,-73.94764",67,8
4866867,"40.64605,-74.00338",19,1
4866875,"40.72996,-73.95302",26,3
4867016,"40.69268,-73.95575",16,5
4867504,"40.6815,-73.91267",5,6
4867749,"40.72904,-74.00116",181,19
4867876,"40.67006,-73.9553",29,1
4868048,"40.6832,-73.98109",52,5
4868150,"40.76736,-73.98383",129,12
4868571,"40.72011,-73.99465",223,15
4869988,"40.7951,-73.94716",16,7
4870239,"40.69627,-73.94371",5,9
4871966,"40.71396,-73.94021",26,3
4873207,"40.66948,-73.95157",15,0
4873690,"40.74282,-73.94994",39,9
4873699,"40.71633,-73.99133",178,19
4874334,"40.69203,-73.97088",35,7
4874519,"40.70253,-73.91889",63,3
4874735,"40.76332,-73.9863",213,8
4877884,"40.68175,-73.9153",10,8
4879530,"40.80732,-73.93972",13,16
4879911,"40.68234,-73.98168",48,5
4880277,"40.71951,-73.98449",117,19
4880542,"40.7077,-73.94785",22,7
4880811,"40.72219,-73.99742",157,7
4880985,"40.77669,-73.97696",44,6
4881017,"40.86494,-73.92672",13,6
4881420,"40.73933,-74.00313",115,15
4884601,"40.79527,-73.96486",43,4
4885240,"40.73932,-73.99032",117,4
4885569,"40.73055,-74.0007",184,19
4885595,"40.77029,-73.92493",33,8
4885673,"40.73222,-73.9969",143,21
4885975,"40.75163,-73.9722",116,13
4886678,"40.72418,-73.94757",38,10
4887250,"40.74741,-73.94712",27,10
4887473,"40.64132,-74.01767",8,3
4887638,"40.74461,-73.91514",12,26
4887727,"40.72285,-73.99409",175,9
4889948,"40.71009,-73.9575",54,22
4890335,"40.78615,-73.94295",29,9
4891172,"40.81964,-73.9468",12,8
4891441,"40.67308,-73.99333",18,4
4891477,"40.71279,-73.9641",72,14
4891616,"40.82389,-73.94033",5,11
4891701,"40.82191,-73.95736",5,9
4892675,"40.69958,-73.90825",60,2
4896937,"40.75358,-73.92336",17,4
4897673,"40.74383,-73.92077",29,18
4900034,"40.71579,-73.99253",218,22
4901020,"40.8076,-73.95274",45,8
4901269,"40.6945,-73.99543",34,8
4901424,"40.68382,-73.96292",40,4
4901617,"40.72969,-73.9995",183,20
4902025,"40.68998,-73.95646",20,6
4902143,"40.74628,-73.9196",22,23
4902497,"40.76067,-73.9602",47,7
4904582,"40.85062,-73.90251",1,8
4905118,"40.78286,-73.98339",42,6
4905248,"40.78141,-73.98445",30,8
4905337,"40.6461,-73.97332",17,3
4906823,"40.66412,-73.95591",11,2
4906961,"40.70666,-73.96526",11,15
4907206,"40.7583,-73.99001",243,7
4907369,"40.66915,-73.95339",25,2
4907749,"40.6741,-73.94496",9,2
4907861,"40.70083,-73.91679",51,6
4908078,"40.65616,-74.00091",17,1
4908331,"40.80739,-73.95159",38,8
4908634,"40.68528,-73.97528",55,9
4908978,"40.76102,-73.98882",242,5
4909080,"40.6881,-73.98699",57,5
4909427,"40.71806,-73.98493",119,22
4909438,"40.73037,-73.98268",119,10
4916150,"40.7082,-74.00139",62,18
4916323,"40.77716,-73.94779",81,3
4916340,"40.78334,-73.97452",73,4
4917122,"40.71281,-73.9657",55,12
4917217,"40.6763,-73.95764",48,2
4918117,"40.68679,-73.92327",9,4
4920912,"40.74244,-73.99854",108,5
4921548,"40.7813,-73.98319",53,8
4924590,"40.74468,-73.91102",9,16
4925050,"40.68346,-73.97214",64,5
4925368,"40.68744,-73.92322",9,4
4925517,"40.76175,-73.9892",207,4
4926610,"40.80315,-73.94017",14,10
4927853,"40.68939,-73.92331",7,4
4928303,"40.67419,-73.95251",34,1
4929917,"40.81405,-73.95285",15,11
4930306,"40.74141,-73.99996",110,7
4930683,"40.68168,-73.9368",17,7
4930951,"40.7282,-74.00165",172,20
4931807,"40.79717,-73.93298",14,4
4932075,"40.72023,-73.9479",47,14
4932139,"40.72139,-73.99688",167,7
4932714,"40.67917,-73.92565",5,7
4933043,"40.75782,-73.92128",57,3
4936023,"40.75462,-73.96869",101,9
4936254,"40.71763,-73.98359",83,19
4936694,"40.69147,-73.94113",4,3
4937135,"40.81831,-73.93833",8,7
4941141,"40.78096,-73.9475",80,6
4941771,"40.67273,-73.96361",30,4
4942200,"40.72007,-73.98775",149,19
4942523,"40.73835,-73.92636",6,3
4942985,"40.80607,-73.94805",38,5
4943742,"40.79432,-73.97637",45,5
4946624,"40.71959,-73.9919",226,18
4947174,"40.66948,-73.93638",3,2
4947515,"40.73208,-73.95653",25,6
4948928,"40.76537,-73.99438",43,7
4948953,"40.72086,-73.94609",47,9
4950357,"40.81561,-73.95264",8,6
4950807,"40.79751,-73.96168",29,7
4951402,"40.78936,-73.97502",79,7
4952989,"40.66585,-73.94993",5,1
4956293,"40.66599,-73.9869",53,3
4956469,"40.7583,-73.77232",9,1
4956896,"40.71316,-73.9916",102,25
4957358,"40.68306,-73.93141",14,4
4958223,"40.7962,-73.96156",18,5
4961949,"40.72091,-73.98475",127,17
4963215,"40.72251,-73.97677",14,9
4963237,"40.87829,-73.83471",2,2
4963511,"40.88017,-73.83484",2,0
4965152,"40.72101,-74.00189",150,15
4966559,"40.75202,-73.93588",38,5
4967004,"40.73721,-73.98887",122,5
4967098,"40.85465,-73.85669",1,2
4967114,"40.7666,-73.98475",131,9
4967258,"40.70516,-73.91609",39,1
4968633,"40.68045,-73.93796",19,5
4968798,"40.75703,-73.87667",16,5
4968817,"40.71543,-73.83564",19,8
4970846,"40.76543,-73.99154",85,7
4973452,"40.71652,-73.99801",212,15
4973520,"40.79399,-73.94255",33,6
4974843,"40.63182,-74.124",1,1
4976848,"40.71904,-73.98962",183,19
4976919,"40.71189,-73.94632",51,6
4977744,"40.72076,-73.98925",173,15
4977756,"40.6729,-73.96003",44,3
4978214,"40.64027,-73.91751",2,6
4978241,"40.81007,-73.94007",12,17
4978607,"40.78124,-73.98475",27,8
4982699,"40.67924,-73.84771",3,2
4982969,"40.65833,-73.95196",3,2
4983264,"40.79967,-73.95444",9,9
