id,geom,amenities_500,leisure_500
14262383,"40.69364,-73.78025",1,5
14262420,"40.67652,-73.94859",20,4
14264490,"40.65092,-73.98054",7,7
14265052,"40.76086,-73.99147",181,4
14266097,"40.65825,-73.96073",10,3
14267222,"40.66081,-73.94963",4,2
14272980,"40.64831,-73.96181",3,4
14274403,"40.76777,-73.87733",6,7
14274809,"40.72714,-73.98668",163,10
14275887,"40.70796,-73.80117",7,3
14276224,"40.71505,-73.95716",102,13
14276565,"40.71051,-73.95587",64,22
14276659,"40.68277,-73.92284",9,5
14277478,"40.76044,-73.99051",202,4
14278303,"40.71677,-73.94124",24,3
14278418,"40.71498,-73.94207",32,2
14280057,"40.64562,-73.96446",9,2
14280163,"40.70851,-74.00563",134,20
14280778,"40.79321,-73.97685",47,6
14281111,"40.65045,-73.74596",0,3
14281526,"40.71168,-73.74037",3,2
14281865,"40.66847,-73.98893",46,2
14282356,"40.76249,-73.99103",157,4
14282491,"40.70383,-73.94295",7,6
14283423,"40.77174,-73.98934",28,13
14283546,"40.66902,-73.93771",2,2
14284714,"40.75259,-73.96797",75,13
14290760,"40.76338,-73.98911",179,6
14292249,"40.74164,-73.98275",170,6
14294585,"40.82485,-73.94366",21,8
14295885,"40.686,-73.7691",3,3
14296299,"40.70717,-73.89395",23,1
14296562,"40.73958,-73.98258",124,6
14296598,"40.71932,-73.95649",81,10
14297036,"40.66291,-73.96257",7,2
14297224,"40.707,-74.00782",157,21
14300750,"40.67324,-73.88292",1,4
14301857,"40.70882,-73.9179",18,3
14301951,"40.81998,-73.90325",2,13
14302945,"40.68224,-73.97302",66,5
14303789,"40.7581,-73.91975",54,3
14309960,"40.73226,-73.98688",126,7
14311699,"40.71123,-73.96148",67,27
14312186,"40.74029,-74.00233",111,13
14312497,"40.76644,-73.95635",52,2
14314240,"40.71358,-73.95429",77,19
14314562,"40.74426,-73.9825",208,6
14315012,"40.7305,-73.99647",149,16
14315241,"40.65825,-73.92191",0,1
14316033,"40.72211,-73.90905",4,2
14316198,"40.65656,-73.95572",9,2
14316228,"40.83406,-73.94731",3,4
14316284,"40.72921,-74.00345",178,19
14317785,"40.67407,-73.96303",46,4
14317995,"40.77666,-73.95625",102,2
14318774,"40.73541,-73.85632",2,8
14320998,"40.66155,-73.73064",8,1
14322170,"40.70652,-73.94054",8,5
14322182,"40.73293,-73.95919",23,5
14322869,"40.75868,-73.92615",55,2
14323475,"40.83613,-73.94472",3,8
14323803,"40.64386,-73.98195",7,3
14324811,"40.68489,-73.95203",16,5
14330688,"40.6686,-73.93517",2,0
14330713,"40.69938,-73.93547",13,6
14330789,"40.69121,-73.92529",4,5
14331775,"40.76347,-73.96514",74,5
14332083,"40.69848,-73.89569",26,2
14332210,"40.78255,-73.95123",80,6
14332446,"40.67385,-73.96126",47,4
14334031,"40.83735,-73.94351",4,9
14334508,"40.74706,-73.97355",94,12
14335179,"40.72915,-74.00106",180,19
14336338,"40.78025,-73.95183",112,2
14337001,"40.75593,-73.92584",22,2
14339989,"40.74042,-73.98139",124,7
14340033,"40.74076,-73.99307",124,3
14340142,"40.69087,-73.92952",4,5
14340165,"40.81587,-73.81532",0,2
14340328,"40.72245,-73.99416",184,10
14341006,"40.70962,-73.9501",39,7
14341397,"40.76623,-73.90911",20,1
14342997,"40.72413,-73.99355",168,10
14347194,"40.78807,-73.944",28,14
14347502,"40.72144,-73.98915",178,14
14348580,"40.7294,-73.94977",21,1
14349588,"40.70267,-73.98828",26,16
14350781,"40.7277,-74.00375",161,21
14351180,"40.80779,-73.93095",2,12
14351693,"40.68876,-73.90578",7,2
14351733,"40.74611,-73.91295",6,23
14351787,"40.76933,-73.91165",24,4
14353077,"40.7294,-73.97751",28,15
14353103,"40.70805,-73.95442",27,16
14354698,"40.81315,-73.95389",26,10
14354732,"40.75842,-73.81996",7,9
14355431,"40.67333,-73.8872",0,5
14355768,"40.74829,-73.98041",192,3
14357461,"40.69329,-73.94055",9,6
14357487,"40.68796,-73.91991",10,3
14357698,"40.78411,-73.97721",85,4
14357767,"40.67679,-73.96661",53,6
14358402,"40.70468,-73.93681",22,4
14359772,"40.68787,-73.95332",16,7
14361378,"40.68316,-73.97952",64,6
14362124,"40.73421,-73.98834",120,7
14365130,"40.74439,-73.98112",197,5
14366054,"40.68172,-73.95118",17,2
14366544,"40.73486,-73.98611",106,5
14366918,"40.73036,-73.98633",159,7
14367248,"40.68634,-73.9661",37,6
14367644,"40.71144,-73.96795",32,10
14367695,"40.58656,-73.81565",5,1
14369923,"40.68844,-73.95442",18,6
14370793,"40.66216,-73.94299",1,1
14370839,"40.6866,-73.91221",9,3
14371241,"40.81853,-73.9472",11,8
14371877,"40.7103,-73.96833",26,11
14372031,"40.70786,-73.9503",23,10
14372624,"40.72226,-73.95044",51,10
14373121,"40.76377,-73.98734",188,9
14373756,"40.69903,-73.93021",28,5
14375153,"40.83796,-73.9016",1,7
14378713,"40.70019,-73.94098",10,7
14378948,"40.69981,-73.94111",10,7
14381060,"40.69918,-73.91316",64,6
14381523,"40.7334,-74.00546",138,22
14382631,"40.71208,-73.96256",68,23
14383283,"40.76333,-73.82879",45,4
14383299,"40.76242,-73.96058",54,6
14383928,"40.67713,-73.97829",91,3
14384874,"40.73579,-74.00764",82,16
14385616,"40.72207,-73.95697",59,8
14386245,"40.67159,-73.95242",29,0
14386712,"40.71725,-73.99811",220,15
14386892,"40.65823,-73.98059",13,3
14387471,"40.69742,-73.94775",7,8
14387555,"40.71602,-73.99233",218,21
14388889,"40.69494,-73.91298",32,7
14389886,"40.74041,-73.98933",148,5
14394217,"40.74962,-73.91664",6,20
14397396,"40.77315,-73.95848",112,1
14398950,"40.72145,-73.90802",4,2
14401928,"40.63953,-73.96308",16,0
14403485,"40.79105,-73.94376",41,11
14403574,"40.69467,-73.93113",14,6
14404240,"40.71741,-73.8333",18,6
14406256,"40.69641,-73.9252",24,4
14406807,"40.81257,-73.94606",20,8
14406826,"40.67984,-73.91151",4,5
14406923,"40.74891,-73.82039",11,5
14408114,"40.76455,-73.97959",152,8
14409723,"40.76099,-73.96158",59,6
14415799,"40.70749,-73.93916",19,4
14417576,"40.71097,-74.01397",76,24
14417798,"40.71891,-73.99095",201,18
14419516,"40.72935,-73.9871",171,6
14420353,"40.72057,-73.99462",213,15
14421258,"40.71346,-73.95689",87,17
14421313,"40.68607,-73.91941",13,4
14421383,"40.69514,-73.91903",17,7
14422308,"40.71494,-73.94652",66,7
14423010,"40.76395,-73.99007",134,6
14423024,"40.68545,-73.93074",13,3
14426680,"40.71729,-73.94927",48,13
14427313,"40.72988,-73.95494",29,4
14429513,"40.75066,-73.99944",58,6
14429957,"40.7632,-73.98875",194,8
14429976,"40.71347,-73.96452",70,10
14430662,"40.62646,-73.94554",0,1
14437093,"40.72397,-73.98329",137,13
14438244,"40.72919,-73.97894",51,14
14439638,"40.7708,-73.95416",90,1
14440066,"40.72127,-73.99526",184,11
14441627,"40.75987,-73.99008",222,4
14442338,"40.76082,-73.99937",32,6
14443766,"40.73304,-73.97421",2,8
14444988,"40.72541,-73.97638",20,9
14445183,"40.6468,-73.9508",2,1
14445481,"40.76549,-73.98582",153,6
14446717,"40.77445,-73.98002",46,12
14446960,"40.74321,-73.89988",22,7
14448231,"40.7023,-73.92935",45,4
14450837,"40.75533,-73.87804",19,8
14451686,"40.73435,-74.0066",91,24
14452731,"40.82112,-73.95112",9,9
14453189,"40.71539,-73.99092",158,21
14453434,"40.72173,-73.94768",50,12
14462592,"40.63014,-74.17459",0,2
14463527,"40.72408,-73.93952",8,5
14464084,"40.794,-73.96734",60,5
14464699,"40.69972,-73.93192",23,4
14465415,"40.73269,-73.85284",4,5
14466137,"40.66737,-73.93661",2,1
14466193,"40.60909,-73.9769",3,3
14466418,"40.71109,-74.01537",46,21
14467580,"40.7538,-73.97139",112,11
14467602,"40.71073,-73.99311",79,24
14467915,"40.67238,-73.92781",3,2
14469621,"40.77063,-73.8098",0,4
