id,geom,amenities_500,leisure_500
1546945,"40.75431,-73.83131",30,8
1549413,"40.8033,-73.95008",34,6
1551044,"40.72317,-73.9929",184,9
1552242,"40.75676,-73.93463",27,3
1555919,"40.7282,-73.98067",92,12
1559435,"40.68864,-73.9213",8,3
1559912,"40.8061,-73.9662",29,9
1560339,"40.78981,-73.97518",75,6
1560408,"40.7133,-73.94602",56,7
1564553,"40.72411,-73.99372",173,10
1566326,"40.71171,-73.96101",71,28
1567225,"40.78024,-73.97942",77,7
1569396,"40.64361,-73.96821",23,0
1570204,"40.72915,-73.98565",163,9
1571455,"40.74409,-73.89864",22,10
1572815,"40.72853,-73.98619",162,7
1573068,"40.78808,-73.9754",89,5
1576883,"40.68585,-73.90686",4,3
1578103,"40.80355,-73.95227",35,8
1578721,"40.72887,-73.95163",22,2
1578776,"40.75909,-73.93217",19,3
1581579,"40.77787,-73.91472",20,1
1582540,"40.72545,-73.99492",151,13
1583111,"40.68034,-73.9615",36,2
1583335,"40.73078,-74.0104",36,3
1583653,"40.79255,-73.93842",22,5
1584060,"40.62733,-73.96102",3,1
1586454,"40.73732,-73.90168",3,6
1586576,"40.74033,-73.89921",6,7
1586641,"40.64919,-73.96143",3,5
1586773,"40.82453,-73.94923",23,8
1586935,"40.73494,-73.98751",111,5
1588221,"40.71702,-73.99566",254,21
1589248,"40.70951,-73.96262",45,23
1589715,"40.76142,-73.96086",56,6
1591811,"40.71188,-73.95155",53,17
1593444,"40.73158,-73.99254",91,5
1596314,"40.83399,-73.94474",5,8
1598012,"40.76792,-73.92228",54,4
1598033,"40.62947,-74.13378",1,0
1598328,"40.73254,-74.00467",160,24
1598785,"40.7529,-73.97094",103,13
1598863,"40.72694,-73.98304",130,12
1600917,"40.69015,-73.77472",0,5
1601955,"40.70939,-74.00121",67,21
1604488,"40.72149,-73.96174",48,4
1604489,"40.74611,-73.99209",152,6
1606312,"40.72079,-73.95641",83,9
1608220,"40.70188,-73.92275",59,5
1609672,"40.76476,-73.99011",114,6
1613110,"40.7257,-73.94181",8,5
1614817,"40.73082,-73.98693",154,8
1614869,"40.67477,-73.97404",49,4
1614964,"40.76752,-73.9273",31,2
1615764,"40.71239,-74.0162",34,22
1616540,"40.68572,-73.9641",29,4
1617443,"40.81606,-73.94363",11,6
1617488,"40.69017,-73.95757",24,6
1619695,"40.82184,-73.95031",9,9
1620225,"40.70863,-73.95543",36,18
1620248,"40.73051,-73.9814",100,10
1621235,"40.69385,-73.95223",9,9
1623431,"40.7513,-73.97239",113,12
1624665,"40.70537,-73.92975",33,3
1628156,"40.64308,-73.9077",0,1
1628564,"40.83942,-73.93855",3,6
1630572,"40.72391,-73.99879",153,14
1631845,"40.71915,-73.99309",265,16
1633313,"40.7086,-73.94715",25,6
1633420,"40.81307,-73.93854",7,10
1633924,"40.6848,-73.92505",10,6
1635088,"40.78013,-73.95082",111,2
1635672,"40.7338,-74.00328",145,22
1640995,"40.76866,-73.9536",66,4
1644133,"40.63205,-73.94587",1,1
1644146,"40.68468,-73.99145",57,6
1645181,"40.68019,-73.93042",12,4
1645196,"40.67179,-73.97248",18,4
1645667,"40.68656,-73.95348",15,6
1645772,"40.77118,-73.9527",81,3
1645915,"40.66623,-73.98217",48,2
1646432,"40.68471,-73.95325",17,4
1646838,"40.72831,-73.9987",175,16
1646910,"40.70773,-73.94144",14,4
1649957,"40.8117,-73.9555",31,14
1650470,"40.70045,-73.93832",16,7
1651595,"40.75238,-73.87746",27,10
1652236,"40.68708,-73.95126",15,6
1652996,"40.68005,-73.93911",18,5
1654551,"40.73119,-74.00615",140,21
1654561,"40.68553,-73.94466",4,7
1654713,"40.70617,-73.93761",21,3
1654738,"40.76364,-73.99465",70,6
1654929,"40.64233,-73.95655",1,0
1655550,"40.76544,-73.9882",132,8
1655824,"40.68194,-73.94068",18,8
1655880,"40.74096,-73.9927",124,3
1656254,"40.72531,-73.94222",11,5
1656539,"40.73089,-74.00302",187,21
1656585,"40.72866,-74.00095",181,20
1656621,"40.68978,-73.93751",3,5
1657110,"40.73433,-74.0036",128,21
1658703,"40.6526,-73.94999",0,2
1664209,"40.72047,-74.00049",187,16
1664614,"40.7854,-73.97368",78,7
1664716,"40.72379,-73.98826",180,10
1665498,"40.61135,-74.06356",1,6
1668328,"40.71084,-73.94861",47,5
1669149,"40.76464,-73.98749",167,9
1669250,"40.79221,-73.97476",66,9
1670517,"40.73681,-73.98366",99,8
1672860,"40.76493,-73.98652",175,9
1672977,"40.76703,-73.98874",95,11
1673040,"40.76671,-73.98666",122,12
1673338,"40.71346,-73.93883",22,2
1677887,"40.66139,-73.96027",7,2
1678809,"40.69143,-73.93933",3,3
1682258,"40.74011,-73.98185",127,8
1682282,"40.79053,-73.94398",40,11
1682958,"40.76359,-73.90586",7,2
1683227,"40.81326,-73.96181",21,7
1683968,"40.71108,-73.96318",59,23
1684053,"40.59684,-73.79449",0,3
1687108,"40.76394,-73.92022",92,2
1688711,"40.66359,-73.95235",6,1
1688914,"40.8174,-73.94629",12,6
1690764,"40.68208,-73.9104",6,7
1691188,"40.72509,-73.89687",22,11
1691798,"40.7157,-73.99183",185,22
1692823,"40.66759,-73.88584",0,7
1693028,"40.88296,-73.86264",2,2
1693171,"40.66907,-73.88493",0,6
1693524,"40.72668,-73.95555",45,7
1695731,"40.74722,-73.97734",138,4
1696050,"40.80339,-73.95167",37,7
1696381,"40.7977,-73.93754",28,4
1697047,"40.71251,-73.947",54,6
1698334,"40.7138,-73.96251",85,13
1699934,"40.66874,-73.88548",0,6
1700471,"40.81976,-73.94029",8,6
1701981,"40.74072,-74.00438",101,15
1702032,"40.7337,-73.95427",26,4
1702533,"40.68242,-73.97904",65,5
1702581,"40.76796,-73.98601",111,13
1702781,"40.7672,-73.92799",26,3
1703506,"40.69383,-73.90837",24,2
1703834,"40.65763,-73.96029",10,3
1704210,"40.64928,-73.97538",16,10
1704560,"40.7189,-73.99177",223,18
1704798,"40.75224,-73.99487",128,5
1706997,"40.77532,-73.97952",48,12
1707422,"40.72646,-73.95799",20,8
1707823,"40.73487,-73.95789",18,5
1708771,"40.85287,-73.93794",20,4
1712462,"40.72124,-73.93673",5,5
1712660,"40.70833,-73.95395",29,16
1713409,"40.70306,-73.92526",55,2
1716441,"40.71906,-73.9845",116,19
1716640,"40.81027,-73.94639",24,9
1717058,"40.72182,-73.99625",169,9
1717138,"40.63304,-73.95625",2,2
1717149,"40.74035,-74.00615",76,15
1717226,"40.6776,-73.93504",8,4
1721115,"40.70758,-74.00799",159,23
1725295,"40.7474,-73.97847",152,4
1727923,"40.71316,-73.95648",84,19
1728339,"40.66231,-73.95394",5,2
1728437,"40.66182,-73.95338",4,2
1728625,"40.71985,-73.94015",19,7
1728938,"40.67629,-73.97654",69,5
1729286,"40.79377,-73.9361",21,4
1730937,"40.75622,-73.9728",122,9
1731245,"40.67394,-73.924",1,2
1731365,"40.79086,-73.96683",39,7
1731969,"40.77084,-73.95811",96,1
1732498,"40.72716,-73.94971",41,4
1733054,"40.7179,-73.95103",55,13
1733157,"40.76135,-73.91571",64,2
1734724,"40.72076,-73.95614",86,9
1735478,"40.76081,-73.93163",16,2
1735804,"40.68972,-73.93073",4,5
1736064,"40.65769,-73.96161",10,2
1738513,"40.70911,-73.99685",35,19
1739847,"40.82138,-73.87603",0,4
1740311,"40.72105,-73.98519",129,18
1741622,"40.76358,-73.95895",34,8
1741745,"40.79858,-73.93585",18,5
1742471,"40.74609,-73.91406",8,25
1742610,"40.78031,-73.94653",74,5
1742654,"40.76708,-73.986",121,11
1743116,"40.76549,-73.92934",37,2
1743379,"40.70982,-73.9642",43,19
1744216,"40.71973,-73.96071",66,6
1744941,"40.74148,-73.98304",171,5
1745358,"40.765,-73.98904",138,7
1745430,"40.72569,-73.94054",7,4
1745658,"40.73236,-73.9992",165,19
1746726,"40.74188,-73.99729",111,3
1747405,"40.80012,-73.94087",20,4
1747833,"40.84367,-73.91718",2,11
