id,geom,amenities_500,leisure_500
21802684,"40.75759,-73.80815",0,2
21802923,"40.70247,-73.91793",63,4
21803004,"40.76069,-73.9863",248,5
21803103,"40.82347,-73.95228",14,7
21804158,"40.76398,-73.98034",160,7
21804600,"40.66204,-73.88946",1,5
21804666,"40.75605,-73.99797",87,7
21804933,"40.58612,-73.95014",25,4
21805468,"40.63794,-73.93125",0,1
21809773,"40.64124,-73.9688",18,0
21810203,"40.69568,-73.93831",9,7
21810316,"40.72428,-73.97957",66,13
21810960,"40.7513,-73.98333",160,4
21811156,"40.72456,-73.98764",177,12
21811663,"40.86264,-73.84854",0,2
21811946,"40.72929,-73.98625",166,6
21812347,"40.71572,-73.99114",165,22
21812980,"40.69001,-73.95136",14,7
21813179,"40.76151,-73.98816",228,6
21813407,"40.69102,-73.95132",18,6
21813491,"40.72256,-73.97925",53,9
21813560,"40.67517,-73.9564",33,3
21813814,"40.70966,-73.95667",50,19
21814527,"40.86794,-73.91629",9,2
21814812,"40.72941,-73.97916",53,14
21814906,"40.70592,-73.93513",25,3
21815771,"40.6786,-73.9255",3,6
21815831,"40.76617,-73.9883",110,8
21815842,"40.68859,-73.96035",19,7
21816278,"40.69065,-73.95469",22,6
21816442,"40.69179,-73.95915",24,6
21816519,"40.73522,-73.99983",110,16
21816522,"40.79741,-73.93493",23,3
21816757,"40.67372,-73.91648",1,3
21817150,"40.71576,-73.94088",28,2
21817570,"40.76951,-73.96192",54,3
21817889,"40.66505,-73.93875",1,1
21817961,"40.81029,-73.94344",14,11
21818110,"40.75997,-73.81287",9,3
21818641,"40.76172,-73.99428",97,5
21822599,"40.6789,-73.97909",80,5
21822611,"40.71235,-73.99071",69,22
21822619,"40.66578,-73.77301",0,0
21822750,"40.68235,-73.90381",1,3
21822768,"40.79401,-73.9639",23,4
21823574,"40.66802,-73.84803",4,7
21823815,"40.70358,-73.93698",20,4
21823931,"40.75899,-73.82245",12,6
21824124,"40.6786,-73.98381",55,4
21824323,"40.74523,-73.91676",18,25
21824416,"40.67721,-73.98444",61,5
21824420,"40.76633,-73.9875",118,8
21824734,"40.67851,-73.98439",52,4
21824864,"40.7627,-73.96225",63,5
21825081,"40.71508,-73.99275",210,26
21825464,"40.71173,-73.96164",67,26
21825573,"40.68437,-73.93132",13,5
21825897,"40.73103,-74.00141",188,21
21825923,"40.73158,-74.00151",192,21
21826195,"40.73213,-73.99323",95,6
21826266,"40.80204,-73.96612",70,11
21826282,"40.81855,-73.94447",13,6
21826403,"40.73688,-73.87644",26,5
21827276,"40.68588,-73.95551",18,4
21827355,"40.71447,-73.99433",214,28
21827363,"40.70801,-73.95902",28,22
21827433,"40.69292,-73.93463",11,7
21828071,"40.67737,-73.94986",20,4
21828822,"40.69608,-73.91973",26,5
21828988,"40.78558,-73.97703",86,6
21829006,"40.69854,-73.94069",10,7
21829161,"40.68476,-73.95801",24,3
21829714,"40.77853,-73.90934",23,2
21829821,"40.76793,-73.98583",110,13
21830694,"40.85973,-73.86699",5,2
21833222,"40.72754,-73.95527",42,6
21833559,"40.71544,-73.95075",63,11
21833654,"40.71025,-74.00756",118,19
21833755,"40.7466,-73.97044",34,10
21834156,"40.76411,-73.98074",169,7
21834484,"40.72609,-73.90112",8,10
21834937,"40.69834,-73.93436",9,7
21835336,"40.67376,-73.96433",33,5
21835893,"40.63435,-73.95027",1,2
21836092,"40.64407,-73.97428",19,3
21836176,"40.70894,-73.94847",28,5
21836315,"40.7146,-73.96282",91,12
21836461,"40.728,-73.98603",157,10
21836784,"40.82502,-73.94919",26,8
21837063,"40.6416,-73.96905",19,0
21837620,"40.67574,-73.99783",18,6
21838658,"40.74661,-73.99245",130,6
21838873,"40.67896,-74.00518",12,5
21838962,"40.67145,-73.97143",10,4
21839021,"40.68637,-73.91159",9,2
21839960,"40.72573,-73.85292",25,5
21843831,"40.65532,-73.91793",0,1
21844040,"40.69634,-73.91323",51,7
21844210,"40.81088,-73.9441",20,10
21844221,"40.68001,-73.97603",63,6
21844377,"40.74116,-74.00053",107,9
21844499,"40.78624,-73.96952",35,6
21844578,"40.68769,-73.96118",19,6
21845154,"40.72631,-73.98507",165,15
21845187,"40.71078,-73.96359",56,19
21845780,"40.76564,-73.99118",82,7
21846856,"40.81589,-73.9446",11,5
21848241,"40.65684,-73.96042",9,5
21849210,"40.72755,-73.98755",161,10
21849509,"40.67672,-73.92964",1,4
21849942,"40.73494,-74.00228",126,19
21850082,"40.71345,-73.95938",88,17
21850183,"40.77408,-73.95504",121,1
21850364,"40.74044,-73.98777",170,5
21850427,"40.69946,-73.90833",60,2
21850834,"40.59686,-73.80262",0,2
21851016,"40.67391,-73.95581",38,3
21851100,"40.77562,-73.98756",19,15
21851228,"40.75393,-73.97316",135,12
21851368,"40.84182,-73.93898",5,9
21851390,"40.72863,-73.99008",157,6
21851570,"40.6797,-73.94361",13,3
21851586,"40.6749,-73.97593",51,5
21851700,"40.74031,-73.9986",103,6
21851931,"40.72871,-73.95107",22,0
21852060,"40.69108,-73.94492",3,8
21852211,"40.73642,-73.9992",110,11
21852332,"40.87634,-73.90948",2,3
21852466,"40.80414,-73.96576",48,12
21853347,"40.80934,-73.95457",38,10
21857734,"40.70941,-73.93862",17,4
21857913,"40.78834,-73.97215",85,6
21859065,"40.73176,-74.00348",190,22
21859249,"40.67025,-73.93558",3,1
21859359,"40.68214,-73.95477",15,2
21859466,"40.71769,-73.96339",67,8
21859658,"40.65602,-74.00509",15,2
21860011,"40.7235,-73.99096",188,10
21860693,"40.72291,-73.98915",184,10
21861551,"40.75117,-73.99305",139,5
21861819,"40.73738,-74.00012",97,15
21862155,"40.81919,-73.94554",12,7
21862803,"40.65281,-73.97298",6,9
21863385,"40.59664,-73.95301",6,2
21863411,"40.71952,-73.98495",119,22
21863836,"40.69186,-73.9221",2,4
21864653,"40.6588,-73.99097",15,3
21864747,"40.71568,-73.94415",43,5
21865416,"40.76427,-73.98208",189,6
21865637,"40.59722,-73.75937",0,4
21865904,"40.6429,-73.95253",4,1
21866923,"40.72563,-73.98169",106,14
21867029,"40.76574,-73.98018",136,6
21867216,"40.76387,-73.98056",163,7
21867375,"40.76443,-73.98152",179,6
21867440,"40.70636,-73.91935",38,3
21867598,"40.70407,-74.00885",107,16
21867710,"40.75668,-73.99097",228,4
21867749,"40.71801,-73.9984",232,15
21867771,"40.68682,-73.91189",10,2
21868116,"40.82058,-73.95802",5,10
21868424,"40.67871,-73.9678",61,5
21868427,"40.72133,-73.94903",52,12
21868813,"40.76543,-73.92248",80,3
21868918,"40.72192,-73.95597",74,9
21868933,"40.73581,-73.98918",115,4
21869051,"40.74812,-73.97663",136,6
21869057,"40.72421,-73.95364",48,8
21869167,"40.8001,-73.94081",20,4
21869409,"40.79999,-73.94233",15,3
21869546,"40.82978,-73.94823",23,6
21870396,"40.7676,-73.9855",114,13
21871576,"40.62857,-73.94071",0,1
21875621,"40.7418,-73.8861",21,5
21876299,"40.72083,-73.99308",226,12
21877219,"40.69087,-73.96639",39,9
21877231,"40.69566,-73.91611",30,6
21877426,"40.67787,-74.00764",10,4
21877805,"40.66769,-73.88421",0,7
21878080,"40.74998,-73.97543",122,13
21878449,"40.6889,-73.95362",13,7
21879516,"40.76384,-73.96355",65,6
21879760,"40.70152,-73.98407",13,13
21880038,"40.70458,-74.00755",122,17
21880580,"40.69049,-73.96842",43,8
21881602,"40.79454,-73.97541",55,5
21881605,"40.75597,-73.99494",144,4
