id,geom,amenities_500,leisure_500
17317366,"40.74511,-73.9778",141,5
17317934,"40.7261,-73.98421",160,16
17318207,"40.60382,-74.01083",0,3
17318814,"40.81961,-73.94583",11,8
17319360,"40.74227,-73.78707",5,5
17321243,"40.71018,-73.94858",41,5
17325829,"40.68336,-73.95421",16,2
17326116,"40.72713,-73.98159",101,12
17326533,"40.76189,-73.99751",47,4
17329054,"40.76326,-73.91673",76,3
17329090,"40.73023,-74.00294",181,19
17330186,"40.73241,-73.98878",127,6
17331192,"40.71372,-73.96326",79,10
17332200,"40.64769,-73.97435",17,8
17333015,"40.82316,-73.95343",12,7
17339688,"40.74603,-73.91412",8,25
17339881,"40.68469,-73.947",6,6
17342599,"40.84114,-73.93639",4,6
17344027,"40.74462,-74.00139",100,4
17345621,"40.67656,-73.93705",9,5
17346379,"40.84099,-73.93694",4,5
17347938,"40.75651,-73.91485",25,4
17349377,"40.84417,-73.94063",9,7
17356639,"40.70552,-73.93",33,3
17358323,"40.76978,-73.73915",1,4
17360353,"40.7456,-74.00107",86,5
17364659,"40.70744,-73.95417",22,16
17364675,"40.67305,-73.96824",24,6
17365005,"40.76253,-73.95001",2,11
17365636,"40.7355,-73.95677",16,6
17366042,"40.80391,-73.96576",52,12
17366174,"40.68572,-73.8493",1,3
17366414,"40.7443,-73.97925",166,4
17366807,"40.72117,-73.98215",74,12
17366942,"40.80113,-73.95287",19,9
17367004,"40.7435,-74.00119",113,5
17367175,"40.70616,-73.92918",34,3
17367187,"40.83173,-73.92824",5,9
17367289,"40.59745,-73.76032",0,5
17368006,"40.74819,-73.9954",105,5
17368958,"40.59692,-73.7602",0,4
17369078,"40.67919,-73.95918",43,3
17369530,"40.83712,-73.94664",2,4
17370778,"40.67005,-73.97981",52,2
17371795,"40.71304,-73.96497",61,13
17376200,"40.68469,-73.9375",12,3
17376723,"40.7621,-73.99354",116,4
17380055,"40.68146,-73.94757",15,4
17380431,"40.67135,-73.97759",43,1
17380887,"40.71059,-73.96002",64,28
17381819,"40.72056,-73.98539",125,19
17382067,"40.77279,-73.94696",20,4
17382091,"40.71512,-73.81928",2,3
17382679,"40.73444,-74.00129",132,22
17382781,"40.77367,-73.91517",21,4
17383253,"40.79584,-73.96242",23,4
17383677,"40.64596,-74.08059",7,9
17383929,"40.67561,-73.93138",3,4
17384675,"40.67018,-73.93224",2,2
17385564,"40.75832,-73.91448",29,4
17385865,"40.73889,-73.87713",36,8
17385892,"40.73828,-73.98954",106,5
17387135,"40.71493,-73.95084",68,10
17387259,"40.65642,-73.96085",6,5
17388041,"40.7993,-73.93305",13,5
17396669,"40.67293,-73.93273",3,1
17400624,"40.78007,-73.94803",96,5
17404164,"40.76684,-73.96203",55,2
17405175,"40.66561,-73.81103",4,1
17405812,"40.80355,-73.96831",46,11
17405965,"40.69934,-73.90348",56,2
17407264,"40.75602,-73.88111",23,11
17411672,"40.69392,-73.9472",5,8
17415890,"40.71813,-73.95822",91,14
17417489,"40.75851,-73.92555",55,2
17417619,"40.64465,-73.97871",12,3
17418006,"40.69206,-73.74546",0,1
17418177,"40.66971,-73.94351",1,1
17420345,"40.66067,-73.93796",1,1
17420370,"40.68083,-73.94445",16,4
17420832,"40.64551,-73.9981",12,3
17423245,"40.79877,-73.93964",19,5
17423343,"40.8339,-73.9383",2,6
17423413,"40.66406,-73.84599",2,1
17430505,"40.64841,-73.95178",0,2
17430853,"40.72749,-73.86035",21,3
17430920,"40.76437,-73.94844",2,9
17431995,"40.73521,-73.98147",52,7
17432325,"40.69507,-73.93426",13,9
17432700,"40.74454,-73.94016",18,9
17433291,"40.71269,-73.96409",72,14
17433538,"40.6425,-73.94293",0,2
17433572,"40.80825,-73.95004",43,8
17434977,"40.71942,-73.94272",24,10
17435074,"40.60913,-73.95254",2,3
17437106,"40.81302,-73.95349",22,9
17437772,"40.8255,-73.9435",23,8
17441150,"40.68904,-73.92982",5,4
17442248,"40.79215,-73.97108",66,10
17446640,"40.72214,-73.93725",7,5
17447150,"40.78688,-73.97403",89,7
17447168,"40.70818,-73.94952",26,8
17448930,"40.71447,-73.96234",96,13
17450190,"40.75001,-73.98629",179,4
17450196,"40.75276,-73.93102",29,4
17455952,"40.81161,-73.94394",17,10
17456123,"40.69601,-73.9069",46,3
17456705,"40.76654,-73.98812",105,10
17456932,"40.79456,-73.96853",75,4
17457160,"40.67613,-73.97095",49,5
17457491,"40.6975,-73.92998",21,5
17458077,"40.74252,-73.991",139,5
17458291,"40.66654,-73.81219",4,1
17458415,"40.73773,-74.00181",110,15
17459791,"40.79358,-73.97452",63,8
17459930,"40.71738,-73.94158",26,5
17460510,"40.81446,-73.9379",5,7
17461281,"40.81767,-73.94051",11,5
17461341,"40.67809,-73.9128",1,6
17461591,"40.76051,-73.99183",181,4
17463059,"40.81968,-73.9458",12,8
17463419,"40.69406,-73.90068",5,1
17463985,"40.68409,-73.94154",13,6
17464043,"40.71704,-73.95371",82,15
17464151,"40.79517,-73.97555",46,5
17465159,"40.72386,-73.98105",83,12
17465199,"40.73565,-73.99613",95,10
17473754,"40.68348,-73.95123",14,2
17475107,"40.84034,-73.83007",6,2
17475711,"40.63703,-74.08423",3,3
17476768,"40.71354,-73.95011",64,10
17476990,"40.68759,-73.92356",9,4
17477606,"40.71531,-73.94986",72,10
17477768,"40.67308,-73.95523",40,1
17477830,"40.70537,-73.92269",46,2
17477888,"40.71992,-73.9413",18,7
17478246,"40.71499,-73.94634",64,6
17478780,"40.74122,-73.85334",4,5
17479736,"40.82827,-73.94785",24,6
17479792,"40.7127,-73.98857",61,26
17480159,"40.66989,-73.77454",4,2
17480275,"40.81638,-73.95937",12,7
17480547,"40.69484,-73.92499",12,4
17481087,"40.74392,-73.9946",120,2
17481484,"40.67519,-73.9402",4,5
17482187,"40.73695,-73.97336",6,5
17489509,"40.72398,-73.94978",38,10
17493275,"40.69478,-73.96126",14,8
17493355,"40.79424,-73.96588",44,3
17494289,"40.73746,-73.98338",97,8
17494449,"40.70105,-73.91547",56,5
17495518,"40.78073,-73.95013",98,4
17495819,"40.85338,-73.93232",14,8
17495862,"40.67167,-73.93088",3,2
17496194,"40.76984,-73.91815",41,8
17496320,"40.72701,-73.87022",4,2
17496511,"40.72103,-73.99866",184,8
17497776,"40.8269,-73.93634",3,12
17497867,"40.70772,-73.94126",14,5
17497948,"40.71264,-73.99893",126,25
17499587,"40.74481,-73.98523",207,4
17500539,"40.61364,-74.0354",13,6
17500994,"40.64458,-73.90285",0,2
17501131,"40.63356,-73.95073",1,3
17505594,"40.81108,-73.94682",22,7
17506469,"40.71397,-73.94572",57,4
17508300,"40.73418,-74.00621",114,22
17508709,"40.76589,-73.98434",147,5
17508940,"40.85321,-73.93596",22,4
17509152,"40.7141,-73.95064",59,10
17510128,"40.75766,-73.99089",233,5
17510130,"40.75919,-73.99229",187,4
17510136,"40.7593,-73.99229",186,4
17510139,"40.76501,-73.98312",173,6
17510140,"40.76485,-73.98436",176,7
17510141,"40.76321,-73.98356",188,7
17510666,"40.76536,-73.98469",159,5
17511694,"40.74896,-73.98277",208,4
17512277,"40.74916,-73.98115",195,3
17512282,"40.74526,-73.97679",116,7
17512466,"40.7502,-73.98289",178,4
17512553,"40.71397,-73.94873",62,7
