id,geom,amenities_500,leisure_500
30821781,"40.75647,-73.89964",5,2
30821795,"40.76909,-73.95479",73,2
30821860,"40.74312,-73.98447",197,5
30822294,"40.77611,-73.90818",25,4
30822664,"40.76225,-73.99106",161,4
30822815,"40.7579,-73.95256",5,9
30823061,"40.70709,-73.9506",20,12
30823647,"40.7258,-73.94426",14,5
30823651,"40.81518,-73.82708",0,1
30823817,"40.76436,-73.98779",177,9
30824786,"40.74946,-73.99614",101,6
30824804,"40.68462,-73.95429",18,3
30824853,"40.71158,-73.96162",68,26
30825043,"40.67683,-73.94702",19,4
30826725,"40.63168,-73.90895",0,2
30826777,"40.74751,-73.93744",24,9
30842198,"40.75549,-73.87731",14,7
30842262,"40.74488,-73.97389",70,11
30848952,"40.83311,-73.9116",0,9
30850027,"40.7077,-73.93855",18,4
30850215,"40.80672,-73.96547",28,10
30850620,"40.69534,-73.93338",13,9
30851304,"40.66292,-73.76711",1,1
30851988,"40.75796,-73.91347",25,6
30852631,"40.71847,-73.94509",38,10
30852793,"40.72223,-73.84647",33,5
30852891,"40.64762,-74.08682",0,2
30853297,"40.74906,-73.9385",36,9
30853505,"40.74175,-73.98135",158,6
30853530,"40.82263,-73.9547",5,9
30853694,"40.69066,-73.95922",27,6
30854157,"40.76238,-73.99259",141,4
30854475,"40.63659,-73.94734",1,2
30855018,"40.76495,-73.92529",63,1
30855529,"40.76588,-73.95834",53,3
30855904,"40.74248,-73.98434",191,6
30856336,"40.67119,-73.93468",3,1
30856384,"40.67188,-73.95049",11,1
30856584,"40.76499,-73.95831",44,4
30856920,"40.68149,-73.91459",7,7
30857071,"40.76547,-73.99032",90,7
30857261,"40.71843,-73.81266",3,0
30857450,"40.68094,-73.9086",4,4
30857971,"40.779,-73.95298",120,1
30858685,"40.62611,-74.02213",7,4
30859271,"40.6465,-74.01454",8,2
30859838,"40.73245,-74.00328",176,23
30860048,"40.70612,-74.01585",77,15
30862301,"40.69545,-73.86084",14,1
30875053,"40.81573,-73.94036",10,6
30877996,"40.58957,-74.07666",0,3
30878695,"40.71792,-73.94172",27,5
30879375,"40.7242,-73.95126",42,8
30879761,"40.80511,-73.96572",44,13
30881039,"40.68295,-73.93942",19,6
30881484,"40.70069,-73.9384",19,8
30882631,"40.6999,-73.94406",4,11
30882745,"40.71074,-74.00627",109,21
30882893,"40.75805,-73.99292",187,4
30882957,"40.73787,-73.95281",9,5
30883546,"40.69738,-73.97396",10,5
30884263,"40.71955,-73.9861",134,22
30885018,"40.79272,-73.97069",65,10
30885287,"40.74657,-73.98685",210,6
30885549,"40.71792,-73.95312",80,14
30885754,"40.69629,-73.97397",11,5
30885792,"40.74293,-73.99922",109,5
30885937,"40.68887,-73.9829",44,6
30886242,"40.8455,-73.93987",9,5
30887065,"40.69295,-73.93685",9,6
30887391,"40.69358,-73.93854",9,6
30887578,"40.6917,-73.93842",3,2
30888271,"40.68426,-73.87461",4,2
30888624,"40.73879,-73.98135",93,8
30890018,"40.76132,-73.99443",106,6
30891437,"40.64115,-73.92837",0,1
30891733,"40.745,-73.85927",7,9
30892041,"40.67801,-73.97951",87,6
30892407,"40.70279,-73.82576",3,2
30898965,"40.74103,-73.97451",44,7
30901275,"40.66284,-73.76962",1,0
30902549,"40.85573,-73.93987",10,4
30902832,"40.82384,-73.94776",17,11
30903214,"40.67428,-73.91986",1,5
30903481,"40.72574,-73.93785",5,4
30903797,"40.70947,-74.01329",98,21
30904197,"40.71898,-73.98347",97,19
30904215,"40.7413,-74.00429",107,12
30904692,"40.67405,-73.95264",34,1
30904806,"40.76804,-73.92161",57,3
30905035,"40.80602,-73.95508",38,11
30905264,"40.71408,-73.95501",89,17
30905265,"40.69018,-73.93118",5,5
30906210,"40.74827,-73.94557",28,9
30906267,"40.72223,-73.90264",8,8
30906400,"40.82166,-73.94635",12,9
30907262,"40.80449,-73.96426",50,15
30907275,"40.68124,-73.90797",2,3
30907441,"40.71763,-73.95334",84,14
30907448,"40.71528,-73.95033",74,10
30908379,"40.80239,-73.9425",16,3
30908416,"40.72554,-73.94781",39,8
30908613,"40.7037,-73.92659",50,3
30908640,"40.72747,-73.98409",142,12
30908766,"40.72219,-73.73605",3,2
30908886,"40.7271,-74.00286",160,23
30909031,"40.62113,-74.03037",35,1
30909287,"40.72324,-73.9769",16,10
30910712,"40.76428,-73.98988",137,6
30910732,"40.79611,-73.94906",12,7
30911300,"40.77382,-73.9535",122,1
30911893,"40.71942,-73.95993",68,6
30912190,"40.68789,-73.75117",0,1
30912539,"40.68056,-73.97251",66,4
30912652,"40.75718,-73.99807",86,7
30912673,"40.70885,-73.96767",23,12
30912712,"40.78415,-73.95248",69,6
30913224,"40.70959,-73.94652",34,5
30913411,"40.74531,-73.99098",156,4
30913615,"40.76568,-73.9876",132,8
30913799,"40.76927,-73.98477",86,15
30914075,"40.67452,-73.96618",35,6
30914114,"40.7328,-74.00468",159,24
30914235,"40.66182,-73.99805",12,0
30915138,"40.76574,-73.9583",52,3
30915351,"40.77199,-73.94929",47,3
30915587,"40.75974,-73.83399",49,4
30916118,"40.74981,-73.98585",176,4
