id,geom,amenities_500,leisure_500
24039926,"40.75605,-73.99541",142,5
24040279,"40.70989,-73.96231",52,24
24041042,"40.71916,-74.00442",127,17
24041447,"40.64282,-73.94497",2,1
24041631,"40.6807,-73.92917",11,4
24041916,"40.77289,-73.91293",30,4
24042332,"40.69781,-73.92093",37,6
24042606,"40.69642,-73.9243",25,4
24042844,"40.80863,-73.92121",2,11
24043603,"40.68967,-73.9366",3,5
24044039,"40.743,-73.82335",4,2
24044352,"40.7637,-73.9268",53,1
24046484,"40.71168,-73.94058",25,2
24056066,"40.79094,-73.97459",69,9
24057278,"40.75671,-73.83337",41,3
24057583,"40.61804,-74.0861",0,3
24058869,"40.80947,-73.96357",26,11
24060140,"40.73048,-73.98269",119,10
24062062,"40.70057,-73.92385",52,4
24062588,"40.79719,-73.97097",63,8
24065326,"40.71607,-73.96365",76,8
24065408,"40.68503,-73.98232",44,7
24065918,"40.68958,-73.99141",64,3
24066280,"40.75465,-73.91357",20,4
24066510,"40.82632,-73.94637",26,9
24075491,"40.69558,-73.92578",16,4
24075850,"40.75866,-73.98032",164,7
24077483,"40.76499,-73.98888",141,8
24077570,"40.68149,-73.93449",19,4
24078552,"40.71754,-73.83367",19,7
24078852,"40.72925,-74.00042",179,19
24080143,"40.74648,-74.00266",75,6
24080464,"40.76692,-73.95298",42,7
24082591,"40.84634,-73.93861",13,5
24082871,"40.67695,-73.95554",38,3
24083340,"40.7193,-73.99782",207,13
24083686,"40.74346,-73.97827",137,4
24083746,"40.81787,-73.94286",12,5
24085451,"40.78723,-73.94956",48,10
24086178,"40.77516,-73.91792",18,8
24086457,"40.71841,-73.99753",229,13
24086562,"40.82356,-73.9401",5,11
24086704,"40.88004,-73.9",2,6
24089034,"40.68548,-73.93805",12,4
24095408,"40.71952,-73.94165",19,8
24096651,"40.68708,-73.98389",41,4
24096826,"40.87621,-73.90997",2,3
24097816,"40.78124,-73.94988",92,5
24098320,"40.69292,-73.94326",3,8
24099108,"40.66555,-73.95497",12,2
24099296,"40.74528,-73.97901",171,4
24100492,"40.74581,-73.9784",158,4
24101160,"40.74481,-73.97879",156,4
24103241,"40.70297,-73.895",32,2
24103404,"40.7378,-74.0062",88,18
24103428,"40.68314,-73.92784",8,5
24103912,"40.74267,-73.90354",22,8
24104871,"40.83163,-73.94615",21,6
24105281,"40.79309,-73.94347",39,8
24105640,"40.8301,-73.94757",24,6
24114389,"40.76844,-73.98333",113,11
24114571,"40.72385,-73.85124",34,6
24115364,"40.81503,-73.94341",12,6
24115562,"40.86615,-73.84185",2,4
24116050,"40.70575,-73.92075",45,3
24116631,"40.84884,-73.93199",8,10
24116708,"40.65618,-73.95784",6,4
24116969,"40.71396,-73.99771",169,24
24117055,"40.66021,-73.73709",2,1
24117765,"40.68056,-73.94685",16,4
24118031,"40.81952,-73.92844",3,6
24119086,"40.79805,-73.93527",18,4
24119328,"40.61379,-73.96826",1,2
24119876,"40.59746,-73.79688",0,3
24120512,"40.69211,-73.90634",17,2
24121036,"40.67924,-73.9102",3,7
24121842,"40.67749,-73.91084",3,6
24121885,"40.7668,-73.954",51,4
24122599,"40.63966,-73.9716",15,0
24122725,"40.86286,-73.9024",2,6
24122836,"40.76562,-73.8299",23,5
24129287,"40.69384,-73.90674",23,2
24130728,"40.76125,-73.99859",39,6
24131620,"40.70745,-74.01521",87,16
24131689,"40.77799,-73.9782",54,7
24131817,"40.72256,-74.00018",159,11
24131843,"40.80466,-73.96529",48,13
24132058,"40.75305,-73.96947",94,14
24132282,"40.69876,-73.92968",27,5
24133060,"40.78999,-73.95226",30,8
24133244,"40.76657,-73.98514",128,9
24135740,"40.72468,-73.98996",188,10
24136172,"40.71195,-73.94307",29,2
24136557,"40.72677,-73.9911",150,10
24136587,"40.70505,-73.92937",36,4
24136740,"40.72601,-73.99086",167,12
24137279,"40.70045,-73.98468",15,16
24137323,"40.83252,-73.89811",0,6
24137748,"40.77864,-73.98482",38,10
24137869,"40.80646,-73.9517",42,8
24137890,"40.7682,-73.95323",61,5
24139165,"40.71032,-73.94806",42,5
24139687,"40.82829,-73.94691",26,6
24140119,"40.67344,-73.82096",3,2
24140198,"40.72226,-73.99616",150,9
24140556,"40.77023,-73.95212",62,5
24147123,"40.69017,-73.94825",6,6
24149436,"40.76726,-73.96333",52,3
24151078,"40.68055,-73.791",1,2
24151964,"40.81468,-73.93735",4,6
24153401,"40.66749,-73.95556",12,2
24153494,"40.76956,-73.98804",64,14
24154729,"40.71426,-73.9369",3,2
24155415,"40.67941,-73.908",3,3
24156731,"40.76441,-73.98145",182,6
24156857,"40.68669,-73.98498",44,4
24157013,"40.68123,-73.99424",40,4
24157110,"40.77359,-73.94967",70,2
24158722,"40.76179,-73.99989",22,3
24158806,"40.68215,-73.97002",55,5
24158816,"40.73233,-74.00244",180,22
24159289,"40.75047,-73.9408",38,10
24160395,"40.71189,-73.95355",61,22
24161365,"40.68261,-73.90714",3,4
24161582,"40.67942,-73.96469",60,3
24162064,"40.75359,-73.97028",102,13
24162261,"40.75436,-73.85696",13,4
24162615,"40.75722,-73.80595",1,2
24162681,"40.68374,-73.9456",10,5
24162696,"40.75897,-73.98318",210,6
24164953,"40.70594,-73.91453",30,3
24164956,"40.75523,-73.97104",107,8
24166066,"40.73354,-73.99982",148,21
24169179,"40.68853,-73.95982",21,6
