id,geom,amenities_500,leisure_500
7545060,"40.79955,-73.96369",59,13
7545168,"40.68346,-73.95551",18,2
7545274,"40.7631,-73.96393",70,6
7545750,"40.86464,-73.92768",13,5
7545751,"40.82599,-73.94238",11,10
7546039,"40.73764,-73.99887",95,11
7546944,"40.67215,-73.94126",2,2
7547439,"40.72962,-73.98932",168,4
7547481,"40.65845,-73.96064",10,2
7547536,"40.73528,-73.99744",100,11
7547750,"40.7432,-73.95565",37,9
7555283,"40.79045,-73.97361",69,9
7555693,"40.82652,-73.95304",20,4
7556153,"40.68896,-73.97737",37,7
7556587,"40.82929,-73.94182",11,8
7556669,"40.68857,-73.98668",57,5
7556814,"40.66671,-73.98172",52,1
7557546,"40.77672,-73.91956",14,7
7559243,"40.76372,-73.98081",174,7
7560291,"40.794,-73.97632",46,5
7560654,"40.83353,-73.94393",8,7
7560658,"40.70641,-73.96801",11,10
7560918,"40.71272,-73.96632",52,10
7561257,"40.76254,-73.91415",56,2
7561314,"40.69095,-73.92386",7,5
7561432,"40.69342,-73.9611",15,8
7561584,"40.69411,-73.96151",16,6
7561686,"40.82381,-73.92725",5,6
7561847,"40.82112,-73.94962",9,9
7561953,"40.67552,-73.96041",51,3
7562552,"40.68338,-73.92072",12,6
7562611,"40.64813,-73.97237",13,7
7563487,"40.70889,-73.94113",15,5
7563493,"40.74823,-73.8084",0,2
7563529,"40.74466,-73.99504",124,1
7563717,"40.75176,-73.96921",83,13
7570475,"40.76548,-73.99155",83,7
7572103,"40.71379,-73.99112",127,26
7572534,"40.75894,-73.9915",208,4
7572637,"40.67505,-73.96711",45,6
7573103,"40.66293,-73.9838",38,4
7573221,"40.72961,-73.95656",29,4
7573321,"40.79397,-73.97376",68,7
7573430,"40.65591,-73.95866",6,4
7574515,"40.80674,-73.96141",39,12
7574757,"40.68366,-73.9247",11,6
7575626,"40.73049,-74.00111",184,19
7576910,"40.80256,-73.94524",21,2
7577608,"40.68234,-73.98088",53,4
7579573,"40.78323,-73.97721",82,5
7580481,"40.71767,-73.99004",191,20
7581611,"40.70461,-73.93845",21,6
7581690,"40.81208,-73.95097",16,7
7581727,"40.72487,-73.99858",154,13
7582706,"40.70406,-74.01227",104,16
7583507,"40.68973,-73.96073",26,8
7583901,"40.73453,-74.00656",88,21
7584885,"40.80089,-73.96752",64,8
7590712,"40.68692,-73.78022",2,2
7592433,"40.72717,-73.94697",36,4
7593263,"40.68902,-73.9156",11,3
7593556,"40.69962,-73.90439",60,1
7593985,"40.77459,-73.9476",47,3
7594252,"40.66627,-73.98954",45,4
7596078,"40.72475,-73.98009",83,15
7596341,"40.7601,-73.96746",102,4
7597750,"40.75037,-73.91265",7,18
7597951,"40.72028,-73.98182",57,11
7599569,"40.69574,-73.9286",15,5
7599621,"40.72541,-73.95279",50,8
7599873,"40.6862,-73.9542",18,5
7600297,"40.71163,-73.95186",52,16
7601496,"40.71009,-73.95398",51,20
7601870,"40.75013,-74.0033",28,7
7602400,"40.72634,-74.00101",167,25
7602426,"40.80193,-73.97038",48,4
7602442,"40.74334,-73.99204",132,3
7602826,"40.7457,-73.9939",118,5
7603075,"40.65353,-73.95611",5,3
7603389,"40.7438,-73.99751",108,1
7603640,"40.71978,-74.00968",74,24
7603716,"40.61926,-74.03272",32,4
7604021,"40.79203,-73.96967",64,8
7610785,"40.81095,-73.95296",27,8
7611169,"40.7324,-73.98883",127,6
7611764,"40.83431,-73.9402",4,7
7612100,"40.80417,-73.96874",40,8
7612456,"40.791,-73.9722",71,10
7615409,"40.71813,-73.99231",253,18
7615496,"40.63118,-73.89679",0,4
7615693,"40.6874,-73.97484",38,9
7616651,"40.71405,-73.94129",27,2
7617511,"40.70854,-73.95281",28,14
7618832,"40.72118,-73.99575",181,10
7619082,"40.71534,-73.96633",50,6
7619996,"40.81835,-73.94138",13,7
7620336,"40.79106,-73.94588",45,10
7620355,"40.70189,-73.92872",51,4
7620763,"40.60633,-73.95704",3,5
7621629,"40.80299,-73.96465",62,13
7621698,"40.76979,-73.92019",40,7
7622042,"40.77756,-73.94859",93,3
7627784,"40.76769,-73.99405",26,7
7629563,"40.68268,-73.92825",8,4
7629972,"40.6851,-74.00228",18,5
7630422,"40.78733,-73.97364",92,7
7631233,"40.78261,-73.91452",4,2
7631585,"40.75203,-73.9361",42,5
7632128,"40.75563,-73.99742",105,7
7632166,"40.68317,-73.91432",10,6
7632182,"40.7438,-73.9781",135,4
7632731,"40.7874,-73.97381",93,7
7632804,"40.67215,-73.94281",2,1
7633154,"40.66307,-73.9834",36,4
7633507,"40.73866,-74.00537",104,19
7634327,"40.72178,-73.98212",74,10
7636280,"40.77865,-73.94858",102,3
7636474,"40.7252,-73.95276",48,8
7636986,"40.75215,-73.93913",44,7
7637047,"40.74559,-73.98325",213,5
7637101,"40.81033,-73.95897",30,13
7637112,"40.75219,-73.97133",104,13
7637472,"40.71959,-73.99604",216,13
7637901,"40.77648,-73.90987",28,3
7638537,"40.72929,-73.8574",25,4
7643399,"40.65551,-73.94206",0,1
7643901,"40.79317,-73.96956",69,7
7644203,"40.67714,-73.9486",20,4
7644505,"40.66393,-73.98728",44,3
7645359,"40.68864,-73.96759",32,7
7646092,"40.71905,-73.94937",43,15
7646751,"40.72002,-73.96028",67,6
7646832,"40.68458,-73.96332",29,5
7647268,"40.63741,-74.00118",19,2
7647651,"40.67791,-74.0072",9,5
7649693,"40.68847,-73.95634",19,5
7651418,"40.71903,-73.9904",192,19
7651459,"40.7187,-74.00384",153,16
