id,geom,amenities_500,leisure_500
28422482,"40.72624,-73.94285",7,4
28423989,"40.73655,-73.87892",22,3
28424657,"40.7708,-73.92686",28,8
28426648,"40.72345,-73.99943",160,13
28427324,"40.76466,-73.92731",52,1
28428225,"40.63662,-73.97612",5,3
28428327,"40.74721,-73.97398",106,11
28428636,"40.74345,-73.87901",29,7
28429572,"40.67864,-74.00546",12,5
28429583,"40.72617,-73.98869",188,14
28430186,"40.71736,-73.95361",79,14
28430639,"40.72015,-73.96403",39,5
28431690,"40.71821,-73.98914",177,19
28431734,"40.54312,-74.17388",5,2
28432700,"40.63813,-73.96592",18,0
28433202,"40.88688,-73.85848",2,2
28433844,"40.70999,-74.011",119,20
28436764,"40.73773,-73.92227",10,2
28436953,"40.70859,-73.94297",16,4
28436992,"40.73939,-73.92308",20,5
28437372,"40.64689,-74.01401",7,2
28437554,"40.69379,-73.97111",36,7
28437669,"40.72447,-73.98821",180,11
28437754,"40.73894,-73.92288",13,4
28438004,"40.81249,-73.94957",21,7
28438216,"40.75282,-73.96688",65,13
28438408,"40.65518,-73.95664",6,4
28438751,"40.75726,-73.92812",42,3
28438882,"40.6569,-73.95728",10,4
28439263,"40.6692,-73.95054",6,1
28439572,"40.72615,-74.00325",157,25
28440536,"40.7404,-73.99485",118,3
28440683,"40.6816,-73.93282",17,5
28441716,"40.7557,-73.99337",163,3
28443430,"40.68279,-73.94805",13,4
28452001,"40.75417,-73.99578",121,7
28453441,"40.64314,-73.99221",5,5
28454118,"40.70807,-73.95681",23,18
28456148,"40.68471,-73.93763",12,3
28456453,"40.70762,-73.74366",0,2
28456602,"40.67743,-73.84941",3,3
28458448,"40.81465,-73.94265",12,8
28459032,"40.74197,-73.98012",148,7
28459635,"40.69585,-73.93335",13,9
28460904,"40.67918,-74.00568",9,5
28461232,"40.73591,-73.90013",2,3
28461316,"40.81214,-73.96488",11,7
28461528,"40.7359,-73.9187",4,0
28462562,"40.76976,-73.94956",27,6
28462738,"40.78471,-73.9716",57,4
28462811,"40.82228,-73.92783",3,3
28463327,"40.6211,-73.92651",4,1
28463654,"40.75151,-73.99725",91,7
28464119,"40.76102,-73.98677",245,6
28464743,"40.71624,-73.99995",195,15
28464767,"40.83088,-73.86492",12,8
28464787,"40.84241,-73.94087",5,8
28464829,"40.69488,-73.94983",7,7
28466730,"40.85267,-73.88627",12,8
28467737,"40.74734,-73.98049",192,4
28467973,"40.67596,-73.93201",3,4
28468184,"40.68517,-73.91736",15,4
28471510,"40.60484,-73.76871",0,3
28477383,"40.74301,-73.89458",20,6
28483408,"40.7551,-73.96507",58,12
28483571,"40.74113,-73.90118",12,9
28484028,"40.73892,-73.92397",12,4
28484124,"40.77054,-73.99305",17,8
28484811,"40.69357,-73.94971",9,7
28485500,"40.68618,-73.94367",4,8
28486770,"40.71671,-73.95064",56,12
28487528,"40.70985,-73.96435",43,17
28488070,"40.69482,-73.92493",12,4
28489062,"40.66595,-73.97973",29,1
28490526,"40.67205,-73.94853",10,2
28491645,"40.75249,-73.90041",11,6
28492753,"40.76534,-73.98096",154,5
28493404,"40.67001,-73.88339",1,7
28493933,"40.70803,-73.96142",29,25
28494807,"40.77953,-73.98421",46,8
28495328,"40.76932,-73.90113",7,2
28496792,"40.65209,-73.97376",8,9
28497028,"40.66148,-73.93408",2,1
28500619,"40.71859,-73.95202",52,15
28501387,"40.72381,-74.00183",134,20
28506359,"40.80014,-73.96039",38,11
28506595,"40.81232,-73.90299",2,7
28507308,"40.77902,-73.98709",11,8
28509709,"40.83739,-73.91118",0,6
28510048,"40.63848,-73.96572",18,0
28510491,"40.76825,-73.98743",97,13
28510832,"40.69105,-73.93723",3,4
28512918,"40.70898,-73.94116",15,5
28513148,"40.68077,-73.98983",38,6
28513450,"40.76088,-73.98971",215,4
28513774,"40.6757,-73.88925",2,7
28513853,"40.76539,-73.98329",161,6
28514974,"40.72032,-73.94561",42,11
28515078,"40.82778,-73.94995",24,4
28517276,"40.69062,-73.92265",4,5
28517278,"40.71528,-73.94331",38,4
28518320,"40.68036,-73.99247",35,6
28519623,"40.71601,-73.93962",24,3
28519821,"40.69855,-73.91394",54,6
28520092,"40.76542,-73.98754",140,8
