id,geom,amenities_500,leisure_500
15484888,"40.69211,-73.99092",54,6
15484901,"40.68271,-73.92991",13,3
15485880,"40.7246,-73.97877",52,14
15486072,"40.70051,-73.93909",16,7
15492502,"40.71923,-73.94258",27,9
15492561,"40.78057,-73.95734",59,1
15493096,"40.67419,-73.96423",36,5
15493595,"40.68548,-73.96288",27,6
15494542,"40.74817,-73.97595",134,9
15494796,"40.73142,-74.01",44,4
15494968,"40.72274,-74.00807",83,18
15495132,"40.78815,-73.9436",28,13
15495202,"40.75315,-73.97253",134,13
15495356,"40.71529,-73.94532",57,5
15495441,"40.67633,-73.9793",78,5
15495653,"40.78895,-73.96754",38,5
15495897,"40.75592,-73.96891",104,9
15496314,"40.7624,-73.99915",23,2
15496496,"40.70268,-73.9265",48,3
15496616,"40.76038,-73.99951",35,6
15497088,"40.76212,-73.99756",45,3
15497229,"40.76188,-73.99806",37,5
15497406,"40.76173,-73.99937",26,3
15497568,"40.81545,-73.95806",20,10
15497673,"40.7619,-73.99896",30,4
15497821,"40.76045,-73.99929",40,6
15498370,"40.67453,-73.94537",11,2
15500135,"40.76346,-73.96684",69,4
15500460,"40.74912,-73.88667",54,24
15501506,"40.77508,-73.91231",33,2
15505535,"40.76053,-73.99809",61,7
15506009,"40.67749,-73.94386",11,4
15506908,"40.72021,-73.99592",197,13
15507375,"40.57821,-73.94122",0,2
15507436,"40.74828,-73.98401",191,3
15508132,"40.68769,-73.96604",30,6
15508399,"40.76702,-73.98741",110,12
15509545,"40.71806,-73.99351",285,18
15509546,"40.72576,-74.00381",146,24
15510233,"40.8622,-73.93349",7,4
15510279,"40.81072,-73.92349",4,10
15511681,"40.77344,-73.94911",64,2
15511695,"40.70012,-73.93775",14,7
15511749,"40.72391,-74.00658",81,20
15513127,"40.64335,-73.92981",0,2
15517104,"40.66881,-73.99178",27,3
15517755,"40.68707,-73.94437",4,7
15518025,"40.72978,-73.98584",159,8
15519679,"40.81678,-73.93836",7,7
15520060,"40.74244,-73.99781",109,2
15520503,"40.70915,-73.96102",42,24
15520792,"40.71969,-73.94135",19,7
15521674,"40.72228,-73.99582",152,9
15522627,"40.66565,-73.99172",30,3
15523119,"40.68227,-73.93479",19,6
15523281,"40.75966,-73.96313",70,6
15527416,"40.74262,-73.87907",27,6
15528972,"40.79772,-73.96213",33,9
15529123,"40.67148,-73.97479",20,3
15529336,"40.71546,-73.98907",132,22
15529937,"40.60983,-73.95887",4,3
15531089,"40.73199,-73.98956",122,5
15531352,"40.69426,-73.8964",1,1
15531889,"40.68502,-73.90883",4,4
15532430,"40.56933,-74.09493",0,3
15535079,"40.70908,-73.96146",43,24
15535391,"40.68127,-73.92686",8,5
15535864,"40.67764,-73.92241",1,5
15536769,"40.7161,-73.99828",210,18
15537258,"40.69477,-73.92611",11,4
