id,geom,amenities_500,leisure_500
16279328,"40.72287,-73.94135",11,6
16280020,"40.79507,-73.94248",27,5
16281547,"40.7284,-73.98673",163,8
16282085,"40.67748,-73.95101",29,2
16282091,"40.68987,-73.91858",8,2
16283830,"40.71973,-73.99022",185,18
16284453,"40.67816,-73.90583",4,3
16284730,"40.70719,-73.94749",21,7
16285996,"40.68393,-73.94967",13,3
16287282,"40.83321,-73.93838",2,5
16287863,"40.68164,-73.9779",67,5
16287895,"40.87583,-73.87737",2,6
16288234,"40.68369,-73.94193",13,7
16288338,"40.68322,-73.93073",13,4
16288598,"40.70292,-73.91119",66,1
16288650,"40.6995,-73.93334",17,7
16289001,"40.69612,-73.97361",12,5
16289102,"40.63209,-74.11494",3,1
16289203,"40.72709,-73.97459",9,12
16289292,"40.73067,-73.98853",168,7
16289476,"40.66837,-73.95836",16,4
16289576,"40.7892,-73.9734",82,8
16289973,"40.63302,-74.11396",3,2
16290974,"40.82814,-73.9378",4,12
16296071,"40.71973,-73.95407",87,10
16296678,"40.6749,-73.95233",35,1
16296973,"40.82104,-73.93915",4,9
16297226,"40.72686,-73.94926",42,4
16297227,"40.76428,-73.99381",77,6
16297779,"40.74735,-73.99974",71,4
16298489,"40.69201,-73.9475",7,6
16298719,"40.69554,-73.94246",4,7
16298763,"40.69821,-73.89812",29,2
16299269,"40.69731,-73.93272",13,8
16300101,"40.64538,-73.94863",2,1
16300514,"40.77704,-73.94442",38,5
16300644,"40.71258,-73.95976",81,22
16300888,"40.70145,-73.92708",50,3
16300982,"40.72018,-73.98521",124,19
16301173,"40.69533,-73.90889",36,2
16301294,"40.68493,-73.94403",4,7
16301464,"40.76926,-73.98796",70,16
16301899,"40.75524,-73.96755",93,9
16302595,"40.71049,-73.9624",59,25
16302869,"40.77664,-73.90896",26,2
16308331,"40.725,-73.94633",40,8
16308886,"40.71401,-73.99187",147,26
16309329,"40.74047,-73.98381",163,7
16309452,"40.76202,-73.99201",159,4
16309538,"40.73256,-73.98622",123,7
16309579,"40.68894,-73.99037",67,5
16309856,"40.77484,-73.95103",93,1
16310046,"40.70234,-73.92439",58,3
16310570,"40.6957,-73.91875",23,6
16310798,"40.75198,-73.97266",129,13
16310817,"40.72167,-73.99075",194,13
16311386,"40.72733,-73.99037",149,9
16311513,"40.71445,-73.93416",1,2
16311527,"40.73368,-74.00049",144,21
16311579,"40.71179,-73.95565",65,23
16312490,"40.80392,-73.95642",32,12
16312536,"40.84517,-73.93748",9,6
16312966,"40.8471,-73.93501",19,8
16312970,"40.714,-73.95665",93,16
16313098,"40.7115,-73.99903",108,27
16313932,"40.76275,-73.99525",79,5
16314114,"40.72954,-73.98303",133,10
16314267,"40.68194,-73.90956",5,6
16314419,"40.68937,-73.9226",6,4
16314763,"40.69461,-73.96186",17,7
16314871,"40.6945,-73.96005",13,5
16314979,"40.69899,-73.98653",23,17
16315292,"40.72543,-73.99129",171,12
16315325,"40.64849,-73.96585",6,3
16315491,"40.69307,-73.96183",18,9
16315496,"40.69459,-73.96103",13,7
16318720,"40.81153,-73.94528",20,9
16319001,"40.69477,-73.92489",11,4
16320520,"40.79142,-73.9398",24,8
16320612,"40.79942,-73.95128",11,8
16321223,"40.72623,-73.94972",42,6
16321376,"40.67902,-73.95085",22,2
16321573,"40.74289,-73.9953",126,1
16321597,"40.69357,-73.97235",33,8
16321789,"40.70669,-73.94334",7,5
16322134,"40.72087,-73.98079",50,12
16322481,"40.6984,-73.92273",33,8
16322824,"40.8087,-73.95142",39,7
16323227,"40.69546,-73.96188",13,8
16323239,"40.76284,-73.98849",201,9
16323461,"40.71002,-73.96237",56,24
16323724,"40.78297,-73.98141",64,6
16323731,"40.73731,-73.95493",11,7
16324410,"40.76432,-73.87227",11,6
16324411,"40.76509,-73.8717",9,6
16325276,"40.65868,-73.94992",2,2
16325588,"40.71704,-73.99081",185,19
16325781,"40.71833,-73.98556",126,25
16325899,"40.76582,-73.87153",10,6
16328372,"40.68901,-73.95371",14,7
16330110,"40.6315,-73.90761",0,1
16330737,"40.69601,-73.97114",18,5
16331234,"40.70581,-73.95004",7,10
16331645,"40.75997,-73.98781",252,5
16331969,"40.68577,-73.9928",68,5
16332208,"40.70279,-73.9289",46,4
16332242,"40.70501,-73.91065",34,0
16333020,"40.78467,-73.98192",60,4
16333075,"40.67414,-74.00707",2,8
16333147,"40.72007,-73.98559",124,20
16333353,"40.70412,-73.90171",61,1
16333541,"40.90154,-73.89791",1,4
16333607,"40.72879,-73.95689",27,4
16333699,"40.83036,-73.94346",21,6
16333776,"40.70723,-73.91107",20,2
16334327,"40.68314,-73.9566",19,2
16334336,"40.69857,-73.90618",58,2
16334686,"40.59813,-73.95432",6,1
16335101,"40.64438,-73.95484",4,1
16335390,"40.70885,-73.94586",27,5
16335618,"40.639,-73.96662",18,0
16336428,"40.68997,-73.92742",5,6
16336497,"40.74753,-74.00396",52,6
16336636,"40.86605,-73.90694",1,4
16336686,"40.66192,-73.86764",0,3
16336709,"40.76182,-73.94879",2,10
16336860,"40.71457,-73.96332",85,11
16336867,"40.7133,-73.95037",62,12
16337047,"40.79639,-73.93319",15,3
16337106,"40.87093,-73.8934",3,5
16337271,"40.73794,-73.98423",114,8
16337590,"40.68376,-73.91121",7,4
16337890,"40.69442,-73.94362",3,11
16338086,"40.66075,-73.94549",1,1
16338143,"40.74572,-73.87556",17,6
16338348,"40.71489,-73.99438",224,27
16338454,"40.82548,-73.94983",26,7
16339175,"40.7178,-73.98448",102,20
16339429,"40.67711,-73.99692",20,6
16341416,"40.67306,-73.92334",1,4
16345072,"40.68314,-73.93124",14,5
16346527,"40.75377,-73.7726",2,1
16346945,"40.79519,-73.96945",70,6
16347171,"40.68588,-73.92784",8,2
16347965,"40.76786,-73.96973",30,3
16348240,"40.75169,-73.97174",114,13
16348791,"40.73726,-74.00085",113,15
16349311,"40.72357,-73.98797",181,10
16349645,"40.73243,-74.00932",56,7
16349888,"40.82255,-73.94807",11,12
16350271,"40.71957,-73.95828",70,10
16350431,"40.71292,-73.94137",25,2
16350500,"40.68369,-73.94897",11,3
16350688,"40.7234,-73.94136",9,6
16351193,"40.86909,-73.89396",3,7
16352250,"40.78983,-73.94419",41,12
16352484,"40.87247,-73.91927",7,4
16352708,"40.72528,-73.98854",189,13
16352907,"40.78592,-73.97331",78,7
16352982,"40.82378,-73.95354",13,7
16353229,"40.75527,-73.98507",180,3
16353257,"40.72571,-73.99506",153,13
16353458,"40.73475,-73.95543",21,7
16353473,"40.70806,-73.9427",15,4
16353485,"40.71443,-73.96154",99,14
16353851,"40.71809,-73.95383",85,14
16354659,"40.7292,-73.98156",109,12
16356884,"40.71239,-73.98626",38,23
16357148,"40.80883,-73.94577",28,8
16360002,"40.79677,-73.94823",14,6
16360010,"40.70769,-73.94548",25,7
16360727,"40.67816,-73.95112",25,2
16360894,"40.82179,-73.94777",10,10
16361014,"40.85204,-73.92886",6,7
16361439,"40.68974,-73.94283",3,7
16361717,"40.71381,-73.95041",62,12
16362150,"40.67769,-73.95309",32,2
16362226,"40.75482,-73.80368",0,1
16363175,"40.73741,-73.99003",110,5
16363328,"40.60664,-73.95402",2,3
16363434,"40.75092,-73.98636",182,5
16363498,"40.71451,-73.93959",27,2
16363747,"40.68384,-73.99065",56,6
16363923,"40.73021,-74.00663",111,18
16364067,"40.6836,-73.93495",18,5
16364666,"40.82112,-73.95482",5,11
16365302,"40.72501,-73.99323",169,11
16365878,"40.68712,-73.94708",5,6
16366744,"40.66713,-73.9411",1,1
16366928,"40.81841,-73.89067",0,8
16367064,"40.71513,-73.9981",191,21
16367184,"40.66033,-73.99623",21,0
16367772,"40.80324,-73.96432",60,14
16367983,"40.72638,-73.97752",36,14
16368233,"40.68635,-73.95535",19,4
16368328,"40.8228,-73.93956",5,11
16368376,"40.72477,-73.9859",179,16
16368541,"40.76875,-73.92769",30,4
16368793,"40.69821,-73.8974",27,2
16370096,"40.68643,-73.95548",19,3
