id,geom,amenities_500,leisure_500
12568741,"40.73432,-73.9972",111,15
12581875,"40.66383,-73.98252",37,3
12582348,"40.7704,-73.91701",39,9
12583907,"40.80015,-73.93764",19,6
12584072,"40.62349,-74.07596",4,3
12585015,"40.755,-73.96671",82,9
12585126,"40.73326,-74.00186",168,22
12587017,"40.78434,-73.97867",84,4
12587102,"40.71468,-73.95841",98,15
12587698,"40.68601,-73.91167",9,3
12590077,"40.66872,-73.98906",47,2
12590964,"40.68374,-73.96719",36,5
12591059,"40.65785,-73.96068",10,3
12592427,"40.72635,-73.80237",0,2
12593389,"40.7998,-73.96098",34,10
12594614,"40.82471,-73.94332",16,9
12598128,"40.79895,-73.95949",29,9
12598446,"40.7986,-73.96229",48,10
12600198,"40.76494,-73.92752",50,2
12600583,"40.78305,-73.95381",65,4
12600938,"40.80118,-73.94513",16,5
12601401,"40.76465,-73.92625",64,1
12601807,"40.80073,-73.94465",14,5
12601900,"40.67426,-73.93968",2,4
12602212,"40.68601,-73.91772",14,3
12602408,"40.69221,-73.93823",4,4
12604187,"40.75369,-73.96632",61,12
12606349,"40.7888,-73.94247",23,12
12606676,"40.66223,-73.95955",11,2
12609695,"40.76188,-73.91766",80,2
12611122,"40.68672,-73.97555",37,9
12619450,"40.63568,-73.97383",7,3
12621050,"40.81251,-73.95412",30,10
12622115,"40.76192,-73.98817",224,7
12622845,"40.74431,-73.92024",29,21
12623332,"40.67776,-73.9743",73,5
12624890,"40.81027,-73.9408",12,14
12625113,"40.82458,-73.95175",20,7
12625717,"40.64966,-73.96459",6,4
12625934,"40.82859,-73.9497",23,3
12626567,"40.69285,-73.92703",4,5
12626663,"40.80854,-73.94305",18,8
12628500,"40.75123,-73.87993",25,14
12629865,"40.68634,-73.94414",5,8
12630337,"40.71412,-73.98984",116,25
12630697,"40.69508,-73.95952",11,7
12630799,"40.70595,-73.90871",25,1
12641611,"40.67466,-73.97711",66,4
12642845,"40.66271,-73.98818",37,3
12643171,"40.71586,-73.94859",57,10
12643924,"40.65447,-73.96122",6,4
12644989,"40.79376,-73.96734",57,6
12645495,"40.76107,-73.86664",12,6
12645769,"40.82095,-73.94007",4,9
12648471,"40.66455,-73.99205",32,3
12649685,"40.73081,-73.95551",26,4
12650830,"40.69186,-73.94038",4,3
12650991,"40.69527,-73.94784",6,6
12651245,"40.6872,-73.95773",22,4
12652765,"40.7504,-73.98775",191,7
12652786,"40.69409,-73.94815",7,8
12652833,"40.72994,-73.99455",137,5
12652939,"40.70068,-73.91985",55,5
12652964,"40.68198,-73.95347",16,2
12653674,"40.8181,-73.94632",14,6
12655465,"40.72176,-73.99424",201,11
12655523,"40.69617,-73.91119",58,4
12655931,"40.77419,-73.93017",9,3
12656371,"40.71185,-73.94738",49,6
12656785,"40.71572,-73.95376",85,15
12657039,"40.71194,-73.95742",64,22
12657527,"40.66612,-73.93696",1,1
12657888,"40.80183,-73.96373",70,13
12658099,"40.74516,-73.9959",118,3
12664893,"40.80991,-73.94273",16,9
12665113,"40.681,-73.98882",34,6
12666669,"40.78265,-73.95364",65,4
12669490,"40.64741,-73.92588",1,4
12669603,"40.66097,-73.95155",4,2
12670809,"40.71351,-73.9647",66,10
12670883,"40.69122,-73.93495",5,4
12671359,"40.7842,-73.97467",79,5
12672036,"40.76747,-73.98613",118,13
12674423,"40.65701,-73.95887",10,4
12674934,"40.76358,-73.993",106,5
12675052,"40.7398,-73.98208",121,7
12675481,"40.79991,-73.9363",17,6
12676400,"40.76508,-73.9204",92,2
12676434,"40.77963,-73.94897",102,5
12679172,"40.81171,-73.95491",33,12
12679291,"40.75965,-73.99035",215,4
12680171,"40.71933,-73.84984",21,4
12681206,"40.73944,-73.92687",13,3
12681210,"40.67428,-73.94373",3,2
12681730,"40.74187,-74.00175",115,8
12681868,"40.77008,-73.92878",23,5
12683452,"40.67798,-73.93734",11,6
12684235,"40.86158,-73.92393",6,11
12684394,"40.82469,-73.94029",6,12
12684755,"40.72042,-73.99844",191,8
12685482,"40.82617,-73.95173",22,6
12685533,"40.67858,-73.93713",13,6
12686241,"40.69415,-73.9481",7,8
12687169,"40.67687,-73.97848",89,5
12693458,"40.71249,-73.94674",55,6
12696421,"40.76161,-73.96252",63,6
12698900,"40.71694,-73.95628",97,14
12699413,"40.71332,-73.94071",26,2
12700609,"40.79613,-73.96638",68,7
12702755,"40.71187,-73.98878",54,21
12703851,"40.68678,-73.96178",30,5
12704159,"40.70789,-74.01521",86,15
12705155,"40.67246,-73.99164",20,5
12705303,"40.77458,-73.95116",93,1
12705519,"40.8317,-73.9429",15,7
12708671,"40.76344,-73.9929",110,5
12710376,"40.74839,-73.88818",54,20
12710904,"40.76625,-73.9539",44,5
12711153,"40.74903,-73.82938",11,5
12711232,"40.8273,-73.94904",24,5
12711351,"40.74807,-73.82775",7,4
12713090,"40.73399,-74.00549",123,22
12713289,"40.6367,-74.01516",11,4
12713863,"40.74776,-73.88827",54,20
12713950,"40.81567,-73.95951",15,8
12713995,"40.74859,-73.88628",52,22
12714891,"40.78293,-73.94691",63,9
12720048,"40.68807,-73.92348",7,3
12723066,"40.7503,-73.98144",172,3
12725523,"40.70832,-73.95336",30,17
12726907,"40.71502,-73.94749",67,8
12727438,"40.70614,-73.94983",6,10
12727779,"40.70324,-73.92943",45,4
12728514,"40.8244,-73.944",20,8
12730083,"40.69961,-73.84158",0,1
12730434,"40.68831,-73.95602",19,4
12730600,"40.70577,-73.95193",6,14
12731689,"40.7421,-73.98319",183,6
12732671,"40.62551,-73.93545",0,1
12733430,"40.71696,-73.95382",82,15
12733742,"40.82555,-73.95159",23,7
12734487,"40.82433,-73.95049",23,7
12734936,"40.69355,-73.93361",13,8
12735625,"40.86468,-73.92209",12,9
12735969,"40.69301,-73.93098",11,6
12735986,"40.75953,-73.91182",23,3
12736761,"40.82863,-73.94757",23,6
12737192,"40.82322,-73.94002",5,11
12737335,"40.8342,-73.94303",4,7
12737660,"40.70474,-73.93812",24,6
12737915,"40.71401,-73.93672",3,2
12738047,"40.79997,-73.96529",69,11
12738346,"40.76421,-73.92138",89,2
12738473,"40.77873,-73.94917",103,4
12738790,"40.72872,-73.98098",103,14
12740226,"40.71403,-73.96171",94,15
12740726,"40.7119,-73.94638",51,6
12744759,"40.67295,-73.95395",36,1
12747434,"40.68899,-73.92339",9,3
12747935,"40.68962,-73.92346",8,4
12749145,"40.71121,-73.96698",40,13
12749156,"40.84848,-73.9343",20,9
12751037,"40.73328,-73.9859",113,9
12751471,"40.86927,-73.91719",10,4
12752736,"40.8001,-73.9658",69,11
12753144,"40.64123,-73.96289",13,0
12753434,"40.75657,-73.9942",163,3
12754199,"40.73975,-73.76157",0,4
12755138,"40.70555,-74.00812",145,21
12755571,"40.75227,-73.97351",133,13
12757980,"40.73167,-73.98581",126,10
12758216,"40.78491,-73.97447",81,5
12759453,"40.68891,-73.73531",0,1
12760088,"40.8033,-73.95771",34,14
12761910,"40.73854,-73.87407",17,7
12762497,"40.65392,-73.95364",3,2
12763008,"40.73852,-73.92777",4,3
12763385,"40.68752,-73.9618",23,6
12763721,"40.65886,-73.91919",0,3
12764005,"40.69761,-73.92495",32,3
12764378,"40.67828,-73.95051",21,3
12764482,"40.75726,-73.9953",150,5
12765391,"40.71165,-73.96322",63,21
12765858,"40.79768,-73.9633",44,9
12772942,"40.70898,-73.95086",28,11
12772993,"40.75053,-73.99685",95,6
12774144,"40.77822,-73.90895",25,2
12774249,"40.82064,-73.94646",11,8
12774885,"40.88871,-73.86175",1,2
12774975,"40.81934,-73.95668",9,12
12775106,"40.74657,-73.94555",27,11
12776694,"40.72591,-73.97947",69,14
12778383,"40.70585,-73.94178",9,4
12778678,"40.76049,-73.96621",96,4
12780475,"40.75735,-73.92134",49,3
12780595,"40.76628,-73.98308",144,6
12780993,"40.84205,-73.93716",6,7
12781270,"40.86412,-73.84664",0,3
12782370,"40.76153,-73.98915",212,4
12783632,"40.74037,-73.8861",14,4
