id,geom,amenities_500,leisure_500
18629621,"40.70382,-73.91746",53,1
18630660,"40.73159,-73.98447",118,10
18632197,"40.85865,-73.93559",9,4
18632502,"40.68057,-73.99395",36,6
18632582,"40.69284,-73.99633",33,7
18634847,"40.69418,-73.94447",3,9
18635370,"40.91169,-73.90564",0,1
18635942,"40.7672,-73.95495",55,3
18636030,"40.81368,-73.95919",22,12
18636622,"40.74789,-73.91428",5,24
18637270,"40.66954,-73.93975",1,2
18637912,"40.65064,-73.95045",0,2
18638015,"40.71227,-73.96233",69,22
18638573,"40.76682,-73.90807",15,2
18638985,"40.71353,-73.9578",83,17
18645286,"40.67541,-73.93253",3,4
18646075,"40.82336,-73.94512",16,9
18646653,"40.77481,-73.95641",117,1
18647180,"40.69205,-73.95803",19,6
18647217,"40.80387,-73.95853",37,15
18647731,"40.7241,-73.98959",185,9
18648243,"40.8042,-73.95669",33,12
18648360,"40.67787,-73.97225",70,5
18648591,"40.67571,-73.94916",16,2
18649105,"40.76843,-73.93257",14,4
18649351,"40.71039,-73.96139",64,26
18649806,"40.76848,-73.93213",17,4
18649822,"40.7358,-73.9889",116,4
18650087,"40.8225,-73.94493",12,9
18650569,"40.70545,-73.94714",7,8
18652220,"40.7137,-73.95711",88,16
18652544,"40.75017,-73.97687",128,5
18655599,"40.69459,-73.98261",19,9
18655815,"40.79939,-73.96752",71,11
18655886,"40.69804,-73.9182",41,7
18655992,"40.68432,-73.98867",56,5
18656413,"40.70586,-74.00875",151,22
18656661,"40.61143,-73.9543",2,2
18657209,"40.72288,-73.98342",131,11
18662619,"40.65766,-73.97614",6,3
18662664,"40.81271,-73.94055",13,10
18662841,"40.68626,-73.95918",28,5
18664875,"40.68112,-73.98921",39,6
18666583,"40.67404,-73.95616",36,3
18666975,"40.6705,-73.77787",6,1
18667184,"40.68391,-73.95783",25,2
18667956,"40.69445,-73.91161",27,4
18668037,"40.83168,-73.94743",20,4
18668571,"40.69517,-73.92541",15,4
18668594,"40.69087,-73.946",5,7
18669019,"40.69694,-73.91269",57,7
18669496,"40.62981,-74.07998",9,3
18669801,"40.75172,-73.9379",41,7
18670480,"40.68988,-73.94137",4,6
18671835,"40.75885,-73.86959",10,8
18672921,"40.84773,-73.93251",11,8
18673613,"40.75405,-73.99377",135,5
18674105,"40.72349,-73.9841",149,15
18675061,"40.79978,-73.96797",63,11
18675083,"40.74518,-73.97929",174,4
18675215,"40.74452,-73.98163",205,5
18675599,"40.69416,-73.90816",24,2
18676837,"40.76,-73.98915",241,4
18680331,"40.80546,-73.96547",37,13
18682735,"40.70738,-74.01281",135,23
18682763,"40.69471,-73.94225",4,9
18683699,"40.65475,-73.96186",5,4
18683879,"40.74954,-73.97687",144,6
18685854,"40.87192,-73.84676",1,4
18686269,"40.71255,-73.95745",72,19
18686390,"40.72415,-73.98411",151,16
18686501,"40.8012,-73.96693",69,9
18686508,"40.6327,-73.93922",0,3
18686817,"40.60795,-73.98955",1,3
18688150,"40.818,-73.94134",13,7
18689454,"40.69207,-73.92331",3,5
18689588,"40.69171,-73.95374",18,7
18690466,"40.84594,-73.89358",0,9
18690651,"40.8213,-73.95131",10,9
18690921,"40.71886,-73.99746",227,12
18691084,"40.7107,-73.94295",28,2
18691204,"40.70943,-73.95064",30,10
18691948,"40.85115,-73.93703",24,5
18692028,"40.70001,-73.98969",35,19
18692321,"40.69347,-73.955",13,5
18695104,"40.72008,-73.98268",82,12
18699576,"40.71869,-73.95358",73,14
18700004,"40.67371,-73.94537",8,2
18701095,"40.6746,-73.94549",11,2
18702075,"40.87309,-73.86326",0,3
18704012,"40.7097,-73.94001",14,4
18704413,"40.69364,-73.99467",34,7
18704805,"40.73334,-73.9897",110,6
18705087,"40.75725,-73.9959",141,4
18706173,"40.68416,-73.9551",18,2
18706845,"40.64005,-73.90916",1,2
18706893,"40.76515,-73.99423",49,6
18707214,"40.6862,-73.96973",44,8
18707698,"40.72667,-74.00179",157,24
18715285,"40.67324,-73.92502",1,2
18716289,"40.69369,-73.98074",20,9
18716439,"40.71232,-73.96067",74,24
18716602,"40.67862,-73.9923",23,4
18716795,"40.7218,-73.98723",161,15
18718070,"40.69121,-73.95265",18,8
18718195,"40.76364,-73.94881",3,9
18719129,"40.72446,-73.85636",19,5
18719477,"40.80393,-73.95674",34,12
18719526,"40.66634,-73.97806",21,1
18719602,"40.7523,-73.97287",131,13
18719762,"40.69252,-73.89533",1,2
18721027,"40.65003,-74.00657",19,3
18721061,"40.69453,-73.93053",14,6
18721209,"40.88702,-73.86575",2,1
18721341,"40.67574,-73.94722",18,3
18721845,"40.74204,-73.90639",17,6
18722146,"40.75865,-73.91737",44,4
18722657,"40.67615,-73.94752",18,4
18723095,"40.70817,-74.00675",145,18
18728915,"40.70373,-73.92848",53,4
18728971,"40.71432,-73.95629",96,15
18729143,"40.71725,-73.9544",84,14
18729447,"40.71365,-73.94822",59,6
18729461,"40.77958,-73.95025",103,5
18729985,"40.6589,-74.00018",9,1
18731029,"40.78293,-73.97636",79,6
18731641,"40.82425,-73.9552",9,6
18732648,"40.71219,-73.96085",73,25
18734125,"40.70608,-73.9313",33,3
18734225,"40.70884,-73.95425",35,16
18734320,"40.83543,-73.94372",4,8
18734427,"40.87315,-73.87925",1,5
18734568,"40.85618,-73.93085",4,7
18735563,"40.60924,-73.95556",2,4
18735631,"40.70336,-73.92657",50,3
18735653,"40.67785,-74.00735",9,4
18736267,"40.68602,-73.98311",38,6
18736436,"40.68692,-73.94699",4,6
18736455,"40.68924,-73.92818",6,6
18736484,"40.65219,-73.73729",0,3
18736642,"40.66325,-73.94978",5,1
18737053,"40.67555,-73.85653",0,6
18737220,"40.63491,-73.96796",6,0
18737235,"40.68307,-73.96595",40,2
18737594,"40.68499,-73.96524",30,6
18738138,"40.79376,-73.94679",27,7
18745141,"40.67064,-73.9178",0,3
18745314,"40.80722,-73.95614",40,12
18745487,"40.80066,-73.96813",59,9
18745767,"40.70249,-73.93025",39,4
18746696,"40.72186,-73.94588",44,8
18747972,"40.70398,-73.93298",27,5
18748038,"40.75403,-73.96343",30,8
18748170,"40.67305,-73.94788",10,2
18750465,"40.74863,-73.9767",139,6
18750505,"40.80324,-73.9352",9,11
18750597,"40.69023,-73.95428",19,6
18751192,"40.72463,-73.95227",48,9
18751261,"40.72357,-73.95057",41,9
18751687,"40.71627,-73.93957",24,3
18752307,"40.81372,-73.95612",27,13
18753406,"40.75777,-73.91577",28,4
18753411,"40.79948,-73.96314",53,12
18753645,"40.6806,-73.97164",64,3
18755777,"40.63748,-74.13496",0,3
18755951,"40.73193,-73.98861",134,6
18756112,"40.7932,-73.96385",14,4
18758108,"40.80225,-73.96633",68,10
18758370,"40.66615,-73.98554",52,3
18758525,"40.75997,-73.99923",43,6
18762619,"40.72681,-73.98963",166,9
18763188,"40.80005,-73.9701",55,8
18764827,"40.86854,-73.9182",11,2
18766576,"40.85391,-73.93649",21,4
18767695,"40.65704,-73.9603",9,4
18767961,"40.70257,-73.98053",3,6
18768127,"40.73526,-73.85065",4,5
18768741,"40.74819,-73.976",132,8
18768978,"40.80371,-73.96324",53,15
18769363,"40.72247,-73.95108",53,9
18769652,"40.71813,-73.94502",39,9
18770418,"40.73437,-73.85227",3,6
18771633,"40.66413,-73.76651",1,1
18772198,"40.73742,-73.98219",82,7
18774244,"40.76044,-73.98321",230,6
18776660,"40.70492,-73.93341",29,5
18776908,"40.73334,-73.98904",114,7
18776925,"40.71335,-73.94115",26,2
18778024,"40.75607,-73.93022",29,3
18782064,"40.76617,-73.98445",138,6
18782857,"40.75794,-73.96143",44,8
18783614,"40.71364,-73.96447",70,10
18785035,"40.6737,-73.99891",13,6
18785349,"40.70286,-73.91884",62,3
18787858,"40.74814,-73.97693",137,4
18787950,"40.67731,-73.94616",16,4
18789373,"40.70959,-73.95747",44,18
18789421,"40.68843,-73.92536",6,4
18790004,"40.72791,-73.98929",159,7
18790512,"40.70439,-73.92619",45,2
