id,geom,amenities_500,leisure_500
23855466,"40.75031,-73.99336",120,6
23855867,"40.73101,-73.97347",2,9
23856563,"40.74643,-73.94693",26,11
23856708,"40.65844,-73.94832",2,2
23857107,"40.71359,-74.01049",97,33
23857159,"40.66307,-73.99482",22,1
23857515,"40.66711,-73.98341",59,2
23857631,"40.69651,-73.9057",44,3
23857837,"40.69729,-73.90571",45,3
23858270,"40.62989,-74.02345",15,3
23858353,"40.68907,-73.92806",6,6
23858901,"40.70743,-73.9416",14,4
23859194,"40.79806,-73.97416",35,7
23859280,"40.87257,-73.9009",0,8
23859490,"40.87287,-73.90157",0,8
23859834,"40.72603,-73.98369",153,15
23860039,"40.71113,-73.95675",64,22
23860047,"40.62301,-73.96253",1,2
23860219,"40.72233,-73.99574",150,9
23861367,"40.68469,-73.90761",2,3
23861801,"40.68829,-73.93184",5,4
23868986,"40.72177,-73.93995",15,6
23869761,"40.69941,-73.93633",13,6
23870093,"40.68424,-73.93851",18,5
23870798,"40.71928,-73.98739",155,22
23871290,"40.66799,-73.98162",54,2
23872299,"40.75619,-73.80482",1,1
23873057,"40.71999,-73.9417",18,8
23874025,"40.70791,-74.00545",136,21
23874196,"40.76021,-73.9167",52,3
23874777,"40.70852,-74.0062",137,20
23875454,"40.84591,-73.94059",10,5
23875602,"40.70648,-74.00499",126,21
23875745,"40.71312,-73.9634",75,13
23876337,"40.70831,-74.00619",137,19
23876348,"40.67945,-73.90842",3,4
23876355,"40.76641,-73.9193",70,2
23876927,"40.7577,-73.91639",29,5
23877625,"40.68311,-73.93124",14,5
23877781,"40.67705,-73.99655",20,5
23879156,"40.67936,-73.9072",3,3
23879304,"40.85989,-73.91189",1,6
23881522,"40.61962,-73.96262",0,3
23882152,"40.63297,-73.93781",0,3
23882240,"40.71015,-73.96591",44,14
23884206,"40.76665,-73.98568",126,10
23890947,"40.802,-73.96605",70,11
23892803,"40.68215,-73.93644",17,7
23893916,"40.68229,-73.93261",15,5
23894317,"40.67638,-73.91106",3,5
23894403,"40.73417,-74.00604",115,22
23894929,"40.71403,-73.99076",124,24
23895775,"40.69653,-73.9125",56,7
23896110,"40.7317,-74.00708",110,21
23897524,"40.76191,-73.99199",161,4
23898007,"40.69309,-73.924",7,4
23898727,"40.68208,-73.98093",52,4
23899015,"40.68998,-73.93716",3,5
23900717,"40.75181,-73.97137",101,13
23900919,"40.6478,-73.96831",10,4
23900940,"40.67581,-73.82304",2,1
23901030,"40.75316,-73.97163",125,13
23901118,"40.6736,-73.82092",3,2
23901252,"40.75307,-73.97162",123,14
23901420,"40.75226,-73.97356",134,13
23901526,"40.75293,-73.97315",137,13
23901908,"40.79983,-73.94481",12,5
23901975,"40.7464,-73.97987",186,4
23902562,"40.76396,-73.99185",120,6
23902905,"40.75693,-73.97078",110,6
23903645,"40.82718,-73.94883",24,6
23903960,"40.7612,-73.98886",232,5
23905099,"40.69506,-73.93556",8,8
23905542,"40.6785,-73.98209",73,4
23906042,"40.84857,-73.85976",1,1
23913344,"40.68782,-73.99111",70,4
23916900,"40.75955,-73.93293",16,3
23917121,"40.6824,-73.93045",13,4
23917760,"40.66162,-73.99129",23,3
23918528,"40.80091,-73.95912",32,10
23918586,"40.68659,-73.92949",11,3
23918916,"40.66168,-73.99827",12,0
23919286,"40.74564,-73.98181",216,6
23919507,"40.60663,-73.9821",3,5
23920387,"40.75024,-73.88984",46,17
23920657,"40.77038,-73.95273",69,4
23921460,"40.77244,-73.80061",1,5
23921983,"40.77193,-73.79966",1,4
23922092,"40.80016,-73.9383",18,5
23922930,"40.74309,-73.82472",4,2
23924218,"40.71449,-73.96265",94,13
23925434,"40.68994,-73.95783",22,6
23925502,"40.70139,-73.92567",52,2
23926049,"40.72977,-73.95125",19,0
23926532,"40.65381,-73.94893",1,2
23926896,"40.86816,-73.93131",9,4
23932185,"40.72029,-73.94",16,7
23933041,"40.7653,-73.98737",145,8
23934000,"40.64293,-73.96863",24,0
23935141,"40.64866,-73.96986",10,4
23937502,"40.69177,-73.98549",44,6
23937509,"40.71201,-73.96048",73,25
23937672,"40.67393,-73.82003",3,2
23937773,"40.68977,-73.93773",3,5
23940102,"40.77172,-73.95427",106,1
23940698,"40.62399,-73.96324",1,2
23942226,"40.70072,-73.91359",64,5
23942859,"40.75917,-73.95916",34,9
23943070,"40.68246,-73.94861",16,4
23943945,"40.68417,-73.98215",46,6
23943948,"40.7235,-73.98534",157,16
23946148,"40.66169,-73.9979",12,0
23946427,"40.62923,-73.95746",1,1
23946641,"40.77519,-73.95153",112,0
23946797,"40.80942,-73.93701",4,17
23952724,"40.82434,-73.88705",0,14
23955297,"40.80731,-73.95155",41,8
23955348,"40.72574,-73.98272",129,13
23956264,"40.71622,-73.95364",82,15
23957636,"40.70902,-74.01686",44,15
23957942,"40.69603,-73.92537",23,3
