id,geom,amenities_500,leisure_500
24409066,"40.6757,-73.97473",49,4
24412104,"40.74408,-73.97803",137,4
24412681,"40.63275,-74.13681",1,1
24412825,"40.76129,-73.9652",84,5
24413589,"40.75558,-73.93643",37,3
24414462,"40.66244,-73.88904",1,7
24420139,"40.75972,-73.96021",45,6
24421357,"40.83139,-73.90166",0,13
24424607,"40.77829,-73.97794",54,5
24424840,"40.74519,-73.97676",111,7
24426350,"40.81448,-73.93714",4,6
24426631,"40.71975,-73.96136",65,7
24428060,"40.59143,-73.95548",7,0
24428782,"40.73276,-73.95304",24,4
24428965,"40.81716,-73.94279",11,6
24430382,"40.68614,-73.86682",0,1
24430667,"40.65926,-73.96252",9,1
24430682,"40.7118,-73.96344",63,20
24431205,"40.80868,-73.95801",36,13
24431214,"40.58765,-73.94881",24,3
24431407,"40.76031,-73.91702",53,3
24432069,"40.7467,-73.92076",21,21
24432539,"40.68599,-73.87734",4,3
24432685,"40.655,-73.92764",1,1
24438437,"40.70197,-73.90377",60,1
24438564,"40.70142,-73.90515",64,1
24441860,"40.73399,-73.99002",100,6
24441912,"40.81667,-73.94225",12,8
24444586,"40.70064,-73.91828",50,6
24445770,"40.72198,-73.94911",49,11
24445876,"40.69268,-73.93848",7,4
24448560,"40.82502,-73.95155",22,7
24449621,"40.75775,-73.97956",142,7
24451302,"40.6752,-73.95231",35,1
24452770,"40.68944,-73.98904",68,3
24453838,"40.71692,-73.94132",24,3
24454114,"40.75499,-73.78902",5,0
24454304,"40.76343,-73.92248",86,2
24455779,"40.68994,-73.90526",9,2
24460450,"40.67765,-73.89327",2,2
24464665,"40.68869,-73.93449",4,5
24465831,"40.78028,-73.94769",89,5
24470373,"40.77515,-73.95299",117,0
24471239,"40.67716,-73.93885",9,6
24472398,"40.66623,-73.99267",22,4
24472562,"40.65291,-73.95285",3,3
24473230,"40.64655,-73.97252",14,5
24473606,"40.72547,-73.99284",166,12
24474325,"40.74579,-73.8997",22,11
24475318,"40.70587,-74.0118",140,23
24475331,"40.71585,-73.99492",246,23
24476209,"40.59761,-74.08347",2,1
24477757,"40.722,-73.98396",130,13
24479063,"40.68783,-73.86679",5,1
24489174,"40.79578,-73.94523",23,7
24491178,"40.72503,-74.0013",148,21
24491450,"40.72152,-73.94945",50,12
24491624,"40.7578,-73.99211",211,4
24492814,"40.71514,-73.9641",78,9
24493058,"40.8082,-73.94252",16,8
24493475,"40.61266,-73.98677",5,2
24493582,"40.78382,-73.98235",61,4
24493940,"40.79591,-73.96204",18,5
24494062,"40.69325,-73.96863",39,10
24494717,"40.79,-73.96851",50,5
24495291,"40.68785,-73.93948",8,5
24495605,"40.69932,-73.91191",69,4
24497080,"40.75393,-73.96612",58,12
