id,geom,amenities_500,leisure_500
34109917,"40.75308,-73.89419",21,10
34110599,"40.74764,-73.9482",41,10
34111158,"40.71655,-73.99224",221,21
34111540,"40.80383,-73.96724",50,9
34111820,"40.83298,-73.93874",3,5
34112635,"40.75078,-73.87949",20,12
34113802,"40.7272,-73.98993",155,9
34115136,"40.70756,-74.01229",148,23
34116007,"40.76229,-73.99994",20,2
34116575,"40.7786,-73.95028",104,3
34116613,"40.70845,-74.00472",128,19
34116742,"40.64383,-74.02051",6,3
34117228,"40.71996,-73.9414",18,8
34117732,"40.76654,-73.95825",53,3
34118020,"40.791,-73.94807",41,10
34118644,"40.7056,-74.0119",135,22
34118872,"40.70659,-74.01105",151,23
34118882,"40.70632,-74.01073",148,23
34119451,"40.73499,-73.98875",118,4
34119485,"40.61642,-74.02397",3,3
34120117,"40.6725,-73.93079",3,2
34120534,"40.73195,-74.00626",137,20
34120696,"40.70737,-73.91138",19,2
34120717,"40.70736,-74.0125",143,23
34120798,"40.70755,-74.01116",151,24
34120977,"40.70992,-73.94969",43,9
34121613,"40.69013,-73.91177",14,2
34121885,"40.77132,-73.94829",30,3
34121944,"40.67114,-73.94921",8,1
34122318,"40.77348,-73.94601",22,3
34122992,"40.66714,-73.77664",4,0
34123251,"40.66907,-73.99221",24,2
34123769,"40.65629,-73.95177",2,3
34124049,"40.71703,-73.99538",257,20
34124075,"40.77167,-73.95529",106,1
34124100,"40.76676,-73.99146",62,9
34124248,"40.80084,-73.94514",12,5
34124328,"40.74152,-73.90314",16,9
34124683,"40.61859,-74.03644",14,3
34124720,"40.7631,-73.98963",167,6
34124949,"40.72754,-73.99025",146,9
34125094,"40.76413,-73.97691",111,6
34125485,"40.69026,-73.90689",13,2
34125558,"40.74123,-73.90152",13,9
34126611,"40.7071,-73.94634",23,7
34126627,"40.74165,-73.90155",17,9
34126672,"40.80244,-73.96592",68,10
34126874,"40.75139,-73.81328",7,3
34127215,"40.70927,-73.96149",43,25
34136999,"40.71691,-74.00511",119,17
