id,geom,amenities_500,leisure_500
13623182,"40.71673,-73.94832",50,11
13623187,"40.72012,-73.95675",79,9
13623256,"40.70994,-74.00706",117,19
13623275,"40.7354,-73.95706",16,6
13623361,"40.75967,-73.98732",245,5
13623452,"40.65275,-73.95119",1,3
13623618,"40.75353,-73.9289",24,2
13623671,"40.70347,-73.92764",57,3
13623700,"40.73577,-73.98057",46,8
13623747,"40.76764,-73.9279",27,4
13623880,"40.76395,-73.9884",175,9
13623891,"40.7441,-73.98834",207,4
13623987,"40.77374,-73.95684",123,0
13624795,"40.73484,-74.00364",116,19
13624873,"40.72544,-73.9899",185,10
13625381,"40.7035,-73.92912",46,4
13625610,"40.71844,-73.9858",133,24
13627991,"40.72392,-73.98719",174,11
13630755,"40.62106,-74.03384",30,3
13631232,"40.78584,-73.94899",50,9
13632649,"40.7041,-73.98089",4,5
13632675,"40.68331,-73.98609",35,5
13632841,"40.73055,-73.99146",130,5
13633299,"40.65257,-73.96259",3,4
13633400,"40.68882,-73.98911",72,4
13633468,"40.72248,-73.98316",118,11
13634292,"40.73846,-73.92273",11,3
13634496,"40.71298,-73.99406",167,30
13634685,"40.79229,-73.97308",68,10
13635848,"40.72003,-73.95756",72,10
13636044,"40.64503,-73.96027",5,0
13637050,"40.82629,-73.94785",25,8
13638026,"40.71911,-73.95828",72,11
13638122,"40.72875,-74.00169",179,21
13639075,"40.74122,-73.99963",108,7
13639276,"40.66887,-73.95292",21,2
13640120,"40.6638,-73.97935",27,1
13640690,"40.76751,-73.98483",118,12
13640966,"40.81044,-73.94916",33,7
13641625,"40.80534,-73.96654",39,11
13642019,"40.73005,-73.95807",23,4
13642073,"40.69119,-73.9601",27,7
13642568,"40.71666,-73.95447",88,15
13642631,"40.74179,-73.99855",112,5
13643063,"40.68601,-73.98335",38,4
13649713,"40.79759,-73.96544",64,9
13649833,"40.8085,-73.94113",13,10
13650177,"40.68006,-73.94115",15,5
13650422,"40.70884,-74.00754",142,19
13651173,"40.72383,-73.9839",148,15
13651250,"40.73536,-73.98433",93,7
13651334,"40.82633,-73.94459",26,9
13652851,"40.69061,-73.73917",0,1
13653116,"40.82443,-73.95175",20,7
13653343,"40.80767,-73.93913",10,15
13653647,"40.70381,-73.91922",54,1
13653677,"40.73359,-73.89227",2,2
