id,geom,amenities_500,leisure_500
6326568,"40.73623,-74.00036",119,15
6326582,"40.8327,-73.94028",7,7
6326681,"40.72526,-73.99201",165,12
6326865,"40.6795,-73.99468",37,3
6326959,"40.8531,-73.94091",16,3
6327222,"40.68497,-73.93669",12,4
6327529,"40.74039,-74.00665",72,15
6328046,"40.79466,-73.96623",55,4
6328175,"40.80692,-73.96434",30,11
6328394,"40.81356,-73.94807",16,7
6329973,"40.75731,-73.98479",198,5
6330321,"40.64524,-74.08326",3,7
6331598,"40.686,-73.93793",11,3
6332130,"40.65597,-73.95807",6,4
6333850,"40.6726,-73.92859",3,2
6333994,"40.72131,-73.99429",204,11
6334236,"40.6756,-73.92305",2,5
6334292,"40.68363,-73.98011",59,5
6334492,"40.57679,-73.96016",8,3
6334808,"40.72786,-73.988",160,9
6335490,"40.73481,-73.98669",109,5
6336480,"40.73627,-73.81305",6,7
6336738,"40.68351,-73.93224",14,5
6336834,"40.70841,-73.95497",31,16
6337725,"40.81412,-73.95185",8,9
6338068,"40.77072,-73.95424",91,1
6342741,"40.71466,-74.00802",73,24
6343619,"40.66756,-73.95187",7,1
6343641,"40.66117,-73.96083",8,3
6343837,"40.68673,-73.97318",39,8
6344926,"40.64423,-73.98224",10,3
6344936,"40.73148,-73.95929",24,6
6345234,"40.68409,-73.96264",38,5
6345728,"40.73109,-73.99411",111,6
6346456,"40.72098,-73.99493",195,11
6346496,"40.72514,-73.9896",192,10
6346662,"40.73854,-74.00147",118,14
6347548,"40.73789,-73.97493",11,6
6347713,"40.74169,-73.9933",130,2
6347729,"40.80168,-73.96543",75,10
6348548,"40.63025,-73.96555",2,0
6348972,"40.80581,-73.95",44,6
6349111,"40.72297,-73.98604",155,13
6349524,"40.72852,-73.9856",158,10
6355217,"40.62276,-73.93289",2,2
6356070,"40.68063,-73.91156",5,5
6356359,"40.67194,-73.97247",18,5
6356366,"40.72872,-73.98043",95,13
6357058,"40.69381,-73.94948",9,7
6357128,"40.80627,-73.94896",41,7
6357527,"40.79159,-73.97809",42,4
6358723,"40.67758,-73.97239",71,5
6359111,"40.74853,-73.98192",209,4
6359266,"40.81444,-73.95863",20,10
6360224,"40.70146,-73.92792",53,4
6360639,"40.70365,-73.90351",59,1
6361102,"40.67682,-73.91597",2,6
6361204,"40.74725,-73.95669",35,7
6362061,"40.78185,-73.97844",86,7
6362227,"40.6952,-73.92396",16,5
6362662,"40.72026,-73.96111",64,6
6363059,"40.70778,-74.00685",152,20
6363796,"40.85111,-73.93325",20,8
6364086,"40.7966,-73.97154",63,7
6364117,"40.80066,-73.96941",54,7
6364150,"40.72917,-73.98223",121,11
6364280,"40.73707,-74.00524",106,20
6364324,"40.82159,-73.95013",10,9
6364404,"40.74832,-73.98814",200,5
6364807,"40.6861,-73.91241",9,4
6370032,"40.78775,-73.94891",41,12
6370773,"40.76521,-73.98776",141,8
6370889,"40.84064,-73.93727",4,5
6371191,"40.78576,-73.97629",87,7
6371373,"40.76525,-73.98895",127,8
6371504,"40.78293,-73.97667",80,6
