id,geom,amenities_500,leisure_500
34207902,"40.75095,-73.99628",104,7
34207925,"40.63781,-73.96531",18,0
34208053,"40.75575,-73.93037",29,3
34208055,"40.74628,-73.9243",20,7
34208237,"40.77052,-73.96683",19,2
34208508,"40.76241,-73.99606",71,4
34208509,"40.74461,-73.97349",60,9
34208674,"40.71547,-73.94074",30,2
34209348,"40.62065,-74.02929",34,2
34209440,"40.73763,-73.89533",2,5
34209596,"40.81672,-73.94746",10,7
34209682,"40.72138,-73.98543",130,20
34209710,"40.70058,-73.91123",71,3
34209885,"40.76218,-73.99646",62,4
34210645,"40.69861,-73.91999",46,6
34211618,"40.76182,-73.996",77,4
34212511,"40.74787,-73.97457",117,12
34213403,"40.74627,-73.92027",23,21
34213482,"40.74883,-73.9752",133,13
34213836,"40.74421,-73.97221",43,8
34214603,"40.76198,-73.99644",65,4
34217313,"40.76229,-73.99628",64,4
34218886,"40.68178,-73.90313",1,3
34221161,"40.75593,-73.91276",18,6
34222262,"40.76089,-73.9862",251,4
34222263,"40.74695,-73.97615",122,7
34222682,"40.68569,-73.94465",4,7
34222823,"40.67978,-73.96231",49,2
34223346,"40.70611,-73.91521",27,3
34224023,"40.68463,-73.92996",13,3
34227232,"40.76089,-73.8142",10,2
34227846,"40.74605,-73.98634",217,5
34228220,"40.75548,-73.99513",135,6
34228341,"40.62638,-74.01837",6,5
34228857,"40.62703,-74.01952",5,3
34229313,"40.76683,-73.91435",53,3
34229869,"40.86209,-73.84667",0,2
34230311,"40.74693,-73.97582",118,9
34230337,"40.68757,-73.90961",9,2
34230593,"40.77712,-73.95164",116,1
34231172,"40.6455,-74.01262",14,1
34231565,"40.73857,-73.92563",8,3
34231746,"40.81835,-73.91465",3,10
34232536,"40.65093,-73.93269",0,1
34232892,"40.64298,-73.93945",0,1
34233364,"40.78161,-73.94852",85,7
34233430,"40.77932,-73.94547",61,4
34233572,"40.75073,-73.82052",11,10
34234242,"40.74673,-73.98191",217,5
34234982,"40.81548,-73.94556",12,4
34235178,"40.81693,-73.94562",11,6
34235450,"40.71333,-73.99419",182,30
34243440,"40.77419,-73.91113",32,4
34244391,"40.67959,-73.88302",6,2
34245023,"40.79527,-73.96666",68,5
34245778,"40.61985,-74.00205",12,2
34247014,"40.71734,-74.00858",85,23
34247102,"40.67428,-73.97559",45,5
34249203,"40.70197,-73.94131",7,9
34250079,"40.7153,-73.95333",93,14
34250344,"40.68908,-73.83326",0,1
34251007,"40.74973,-73.94015",41,10
34251212,"40.72325,-73.98776",173,12
34251397,"40.74966,-73.75328",0,3
34251643,"40.64032,-73.99493",10,5
34251664,"40.80378,-73.96619",53,11
34251680,"40.85015,-73.93863",18,4
34251990,"40.7676,-73.98609",117,13
34252769,"40.74021,-74.00414",102,14
34253217,"40.7432,-73.97703",109,4
34253279,"40.60412,-73.75163",2,0
34253845,"40.70992,-73.94698",40,6
34254505,"40.73339,-73.95271",26,2
34255183,"40.67882,-73.96267",52,3
34255308,"40.67266,-73.92423",1,5
34255351,"40.76273,-73.99192",150,4
34255385,"40.71289,-73.96603",55,10
