id,geom,amenities_500,leisure_500
13960277,"40.66204,-73.96052",9,2
13960907,"40.71576,-73.95586",100,14
13961015,"40.86853,-73.88301",2,5
13961073,"40.76492,-73.99128",106,6
13961209,"40.69626,-73.97276",16,6
13962117,"40.69297,-73.95952",16,7
13963005,"40.72064,-73.83746",13,6
13963326,"40.82323,-73.9467",15,8
13968271,"40.67922,-73.98157",71,4
13968722,"40.76686,-73.98393",135,10
13970217,"40.76036,-73.96462",87,6
13971160,"40.80914,-73.94363",18,9
13971185,"40.73425,-73.89553",2,2
13971471,"40.72363,-73.99546",142,10
13972708,"40.8197,-73.95326",8,11
13972766,"40.72738,-74.00018",166,19
13973268,"40.68583,-73.94112",7,7
13973514,"40.66427,-73.95771",10,3
13974200,"40.65126,-73.96388",4,4
13974584,"40.68758,-73.91321",11,3
13974993,"40.82097,-73.95473",5,11
13975292,"40.68203,-73.98427",31,7
13978036,"40.69647,-73.92474",24,4
13978084,"40.67023,-73.94078",1,2
13978228,"40.72914,-73.9567",29,4
13979519,"40.7086,-73.94555",27,6
13979694,"40.69054,-73.82185",3,2
13980280,"40.68477,-73.96757",24,7
13980828,"40.68679,-73.957",22,3
13980860,"40.66011,-73.95965",9,2
13980920,"40.65565,-73.93573",1,0
13980926,"40.72441,-73.98683",173,13
13981865,"40.74447,-73.83186",0,2
13983092,"40.64637,-74.00558",18,1
13986672,"40.72828,-73.94225",4,2
13987276,"40.83065,-73.94708",22,5
13987302,"40.76488,-73.98597",178,7
13987339,"40.73395,-73.98899",112,6
13990819,"40.73773,-73.95489",11,8
13990841,"40.67928,-73.97791",78,5
13991186,"40.76543,-73.97929",133,6
13991526,"40.7205,-73.94125",16,7
13992183,"40.67921,-73.97241",75,5
13992442,"40.66206,-73.99767",13,0
13992742,"40.72618,-73.99523",149,12
13993046,"40.84844,-73.93611",20,7
13993376,"40.63873,-73.95305",2,1
13994052,"40.68466,-73.92727",8,4
13995008,"40.71855,-73.99718",233,14
13995107,"40.68571,-73.95708",22,4
13995350,"40.72608,-73.98798",180,13
13995561,"40.67151,-73.91733",0,5
13995614,"40.74205,-73.98382",183,6
13995891,"40.66432,-73.97954",28,1
13996108,"40.72704,-73.94587",34,3
13996617,"40.65263,-73.95734",4,5
13997385,"40.71026,-73.95165",49,16
13997415,"40.69974,-73.9338",19,7
13997539,"40.69191,-73.97151",33,7
13997552,"40.75687,-73.91597",25,5
13997894,"40.74598,-73.85683",6,7
13998049,"40.7621,-73.99424",97,5
13998064,"40.69455,-73.99339",36,9
13998223,"40.81217,-73.94692",22,7
13998293,"40.72191,-73.9813",63,10
13998679,"40.74671,-73.91636",13,24
13999070,"40.74389,-73.89325",19,8
13999916,"40.74612,-73.94247",25,12
14000455,"40.80264,-73.9554",30,8
14006729,"40.80431,-73.95245",37,8
14006823,"40.76469,-73.99394",66,6
14007809,"40.72289,-73.99431",175,8
14010200,"40.66477,-73.9506",6,1
14010252,"40.72379,-73.98224",105,12
14010651,"40.71944,-73.98441",115,18
14010699,"40.66172,-73.8975",0,6
14010951,"40.71686,-73.95648",97,13
14011318,"40.68639,-73.93116",12,2
14011411,"40.73444,-74.00365",126,23
14011511,"40.67424,-73.88136",1,4
14011728,"40.68129,-73.9487",17,5
14012274,"40.76026,-73.96204",59,5
14012606,"40.72607,-74.00916",49,14
14012748,"40.72688,-73.98974",160,9
14014128,"40.66248,-73.92855",1,1
14014170,"40.64943,-73.96202",3,5
14015822,"40.65367,-73.94872",1,2
14016202,"40.72383,-73.98289",123,13
14016206,"40.71091,-73.96029",67,28
14020396,"40.80266,-73.95792",39,12
14021649,"40.85267,-73.93664",22,4
14022086,"40.7598,-73.99681",93,5
14022980,"40.69747,-73.94817",7,8
14023316,"40.68583,-73.96434",29,4
14024257,"40.72203,-73.99498",178,10
14024708,"40.56464,-74.1",0,3
14025561,"40.7607,-73.98347",224,6
14026544,"40.72588,-73.98198",111,14
14026862,"40.70382,-73.90059",58,1
14027065,"40.75273,-73.96904",90,13
14027110,"40.73319,-73.87782",14,4
14027756,"40.72178,-73.99742",168,6
14028018,"40.763,-73.99452",85,6
14028280,"40.75938,-73.97235",131,6
14028380,"40.67244,-73.94426",4,1
14028513,"40.7626,-73.91341",54,2
14028586,"40.70125,-73.98582",19,18
14028597,"40.71723,-73.96703",27,7
14029633,"40.60778,-73.94194",0,1
14029776,"40.72202,-73.99451",191,9
14030285,"40.64314,-73.95817",3,0
14030375,"40.68374,-73.9447",10,5
14032445,"40.80299,-73.95713",36,12
14036117,"40.85519,-73.92705",2,9
14036591,"40.70658,-73.95001",12,11
14036911,"40.68537,-73.9575",23,4
14037145,"40.67011,-73.92544",2,1
14037459,"40.81103,-73.9398",13,16
14039239,"40.66562,-73.98936",41,3
14039287,"40.67026,-73.97668",31,1
14041141,"40.73819,-73.99835",98,8
14041196,"40.76161,-73.98995",187,4
14041447,"40.66856,-73.93929",1,0
14041548,"40.73597,-73.90072",2,3
14041728,"40.73894,-73.92343",13,4
14042426,"40.88393,-73.90639",14,6
14043646,"40.71865,-73.8538",11,4
14043849,"40.70843,-73.9588",34,21
14044731,"40.82287,-73.9518",12,7
14048187,"40.71216,-73.94986",56,10
14050933,"40.64775,-74.00858",18,2
14053775,"40.70582,-73.93696",22,3
14054091,"40.75966,-73.96828",98,4
14055238,"40.67003,-73.974",9,2
14055341,"40.74604,-73.94194",25,12
14056307,"40.74616,-73.99773",103,4
14056447,"40.68543,-73.94571",5,6
14057678,"40.74465,-73.99883",101,3
14057802,"40.70973,-73.95939",54,24
14058251,"40.65258,-73.96013",4,6
14058357,"40.58672,-73.96502",4,3
14058375,"40.70476,-74.01557",73,14
14058880,"40.67356,-73.97742",57,4
14064701,"40.73038,-73.98458",148,10
14065007,"40.67033,-73.95949",30,5
14065198,"40.71597,-73.95223",67,13
14065448,"40.75337,-73.99058",189,7
14065821,"40.75298,-73.98874",192,7
14066228,"40.79474,-73.9383",26,2
14066397,"40.85182,-73.92941",6,7
14066702,"40.8385,-73.94313",4,8
14068074,"40.72339,-73.99461",166,10
14068646,"40.72752,-73.98969",153,8
14068668,"40.74733,-73.97865",157,4
14069371,"40.68759,-73.99376",67,6
14069379,"40.69517,-73.93808",9,8
14070671,"40.75479,-73.85776",14,3
14070967,"40.7671,-73.91261",43,4
14071193,"40.72191,-73.98141",63,10
14071357,"40.73413,-73.95835",25,5
14071436,"40.75683,-73.96901",106,8
14071802,"40.76218,-73.92436",57,1
14071817,"40.80546,-73.94601",26,5
14073163,"40.7535,-73.97134",109,12
14076357,"40.71928,-73.94539",39,11
14080022,"40.77743,-73.97616",44,5
14084988,"40.80408,-73.96347",49,15
14085389,"40.76738,-73.98743",107,14
14085512,"40.63981,-73.90211",0,2
14086188,"40.76126,-73.99117",174,4
14086584,"40.63794,-73.8988",0,1
14086770,"40.77601,-73.95441",115,0
14088558,"40.73902,-73.99143",107,4
14088971,"40.66142,-73.99078",24,3
14089094,"40.64187,-74.01252",17,1
14089282,"40.70365,-73.89572",41,2
14089808,"40.78986,-73.94848",41,11
14090133,"40.5738,-73.99044",1,5
14091281,"40.73598,-74.00736",87,17
14091525,"40.64023,-73.9717",15,0
14091664,"40.74572,-73.98285",223,6
14092217,"40.67059,-73.9337",3,2
14092236,"40.67112,-73.93368",3,2
14092239,"40.67114,-73.93238",2,2
14092722,"40.7349,-74.0005",116,18
14092808,"40.75043,-73.97243",106,12
14093073,"40.70525,-74.01045",136,22
14093225,"40.70657,-74.00549",136,21
14094264,"40.7992,-73.93879",19,5
14094358,"40.6599,-73.73221",1,0
14094370,"40.71608,-73.95888",103,11
14094480,"40.78992,-73.94888",39,10
14095224,"40.72166,-73.98327",109,12
14100416,"40.70936,-73.94708",27,5
14100582,"40.78903,-73.96956",58,5
14100743,"40.62755,-73.96097",3,1
14101329,"40.71912,-73.9572",76,11
14102790,"40.67615,-74.00004",18,9
14103889,"40.69034,-73.9444",3,9
14104044,"40.74733,-73.97289",88,13
