id,geom,amenities_500,leisure_500
10972148,"40.82765,-73.94889",24,5
10974609,"40.66209,-73.93947",1,1
10978135,"40.75862,-73.96841",100,4
10980168,"40.66252,-73.97911",28,1
10980678,"40.6811,-73.9542",18,2
10983426,"40.72147,-73.86317",5,3
10984202,"40.78116,-73.9786",79,7
10984999,"40.71628,-73.98999",158,20
10985093,"40.76366,-73.9479",5,9
10985169,"40.68389,-73.92128",11,6
10985734,"40.72729,-73.95138",39,3
10987342,"40.69449,-73.99188",39,9
10988682,"40.74129,-73.95004",35,6
10990088,"40.71781,-73.99569",265,21
10992335,"40.74219,-73.92485",28,3
10994530,"40.63649,-73.95614",2,1
10995738,"40.70532,-73.92814",43,4
10995810,"40.76802,-73.91685",62,4
10996466,"40.67754,-73.96163",48,3
11003247,"40.84901,-73.93859",18,5
11005300,"40.72808,-73.98763",159,8
11006093,"40.72761,-74.00902",54,10
11006134,"40.74815,-74.00493",40,6
11007370,"40.7598,-73.98537",232,3
11008081,"40.82564,-73.94143",9,11
11009529,"40.67824,-73.97106",58,4
11010008,"40.76101,-73.91573",60,2
11011567,"40.68443,-74.00392",17,2
11011759,"40.73939,-73.983",131,5
11014346,"40.67156,-73.95684",32,2
11020169,"40.87223,-73.84335",1,5
11020841,"40.68366,-73.94607",9,6
11023993,"40.74514,-73.83137",3,3
11030761,"40.72794,-73.98731",163,8
11031059,"40.68627,-73.94898",9,6
11032588,"40.7169,-73.94714",50,10
11032957,"40.68121,-73.96319",51,2
11033476,"40.66227,-73.99138",26,3
11033590,"40.7341,-74.00434",131,22
11035889,"40.72104,-73.98298",97,13
11036071,"40.65993,-73.95725",11,2
11037023,"40.70818,-73.94952",26,8
11037105,"40.71187,-73.95566",65,23
11039706,"40.74214,-73.92463",28,3
11040458,"40.80735,-73.95684",39,14
11042240,"40.66355,-73.98056",31,1
11042350,"40.80771,-73.93967",12,15
11043540,"40.71884,-73.98594",136,23
11043651,"40.70131,-73.93032",43,5
11043970,"40.75774,-73.99523",156,5
11044326,"40.78119,-73.9468",75,7
11044453,"40.81238,-73.95319",20,9
11045529,"40.76355,-73.99391",87,6
11046443,"40.79736,-73.94203",26,4
11046598,"40.64261,-73.95779",2,0
11049502,"40.7264,-73.97889",62,14
11057550,"40.73134,-74.00215",190,21
11059197,"40.76726,-73.81217",9,6
11060328,"40.75912,-73.9621",53,7
11061063,"40.76578,-73.99309",58,6
11062438,"40.78482,-73.95191",62,7
11062629,"40.75957,-73.96802",96,4
11063065,"40.76163,-73.96956",83,5
11065341,"40.73144,-73.95745",26,6
11065571,"40.69257,-73.99304",40,6
