id,geom,amenities_500,leisure_500
22411833,"40.75857,-73.99189",205,4
22412331,"40.76581,-73.92518",53,2
22417648,"40.71291,-73.99463",163,28
22418899,"40.80116,-73.95287",19,9
22419249,"40.67719,-73.95471",37,2
22419704,"40.72052,-74.00365",120,17
22419930,"40.75469,-73.92822",23,2
22420010,"40.71912,-74.0038",142,17
22420304,"40.61422,-74.13167",2,0
22420902,"40.70514,-73.94418",7,8
22421636,"40.77692,-73.92385",3,8
22421928,"40.74804,-73.94172",29,9
22423342,"40.74832,-73.94197",30,10
22423659,"40.76903,-73.91895",53,5
22425516,"40.73277,-73.98716",122,7
22429595,"40.67981,-74.00446",14,5
22431770,"40.74077,-73.98718",172,5
22432497,"40.69455,-73.93445",12,9
22432585,"40.79202,-73.93999",26,6
22433073,"40.70189,-73.91984",62,4
22433291,"40.8229,-73.93925",5,11
22433593,"40.69741,-73.89895",25,1
22434082,"40.73248,-74.00053",172,22
22434380,"40.71626,-73.99224",215,20
22434861,"40.69,-73.91885",7,2
22435019,"40.80638,-73.94415",24,8
22435399,"40.76895,-73.92489",38,4
22435813,"40.6781,-73.95487",30,2
22436168,"40.67064,-73.95714",27,3
22436287,"40.68299,-73.96258",39,3
22436581,"40.82375,-73.95379",13,7
22436770,"40.76075,-73.99837",53,8
22436899,"40.77213,-73.98665",47,15
22438519,"40.71479,-73.93961",29,2
22438742,"40.7089,-73.95632",35,17
22438808,"40.72555,-73.98247",121,13
22440046,"40.72167,-73.98066",55,11
22445969,"40.74934,-73.9781",155,4
22446079,"40.67542,-73.94799",16,3
22446205,"40.63409,-73.89383",0,2
22446479,"40.72064,-73.96022",62,5
22446568,"40.72454,-73.98749",177,13
22446998,"40.64488,-73.96889",16,1
22447398,"40.71514,-74.00709",85,17
22447855,"40.71922,-73.98714",151,22
22448088,"40.77509,-73.95554",116,0
22448345,"40.72133,-73.98684",145,18
22448487,"40.68317,-73.92777",8,5
22448627,"40.69422,-73.93288",13,8
22448905,"40.67518,-73.94771",15,3
22449860,"40.6832,-73.9529",17,2
22450143,"40.68868,-73.90655",7,2
22450373,"40.63229,-74.11351",3,2
22451363,"40.80414,-73.96498",49,12
22451798,"40.68427,-73.93118",13,5
22452129,"40.68108,-73.92729",8,5
22452278,"40.68384,-73.99431",55,4
22452536,"40.74036,-73.98301",152,6
22452728,"40.76401,-73.90921",23,1
22453527,"40.73379,-73.98645",107,7
22453638,"40.71243,-73.96067",76,23
22454253,"40.84777,-73.94241",15,4
22454397,"40.7232,-73.98152",88,12
22454537,"40.85702,-73.83697",0,4
22454710,"40.77077,-73.98481",56,16
22454765,"40.77179,-73.93442",5,6
22455153,"40.76151,-73.97635",124,6
22455181,"40.73089,-73.98429",138,10
22455806,"40.76193,-73.87521",8,10
22460607,"40.73735,-73.97952",44,8
22460669,"40.70827,-73.94133",14,4
22462752,"40.72145,-73.99257",220,13
22462797,"40.76938,-73.96732",19,3
22463757,"40.68512,-73.95796",25,4
22463977,"40.67757,-73.97023",51,5
22464295,"40.72268,-73.99205",190,12
22465327,"40.69023,-73.91621",12,1
22465418,"40.72393,-74.00446",107,19
22465657,"40.7224,-73.99268",203,10
22466002,"40.7215,-73.99183",210,15
22466315,"40.72147,-73.99181",210,15
22466537,"40.70071,-73.9158",53,5
22468075,"40.79803,-73.93234",12,4
22469509,"40.71659,-73.99222",221,21
22470443,"40.75739,-73.88144",24,8
22470605,"40.72147,-73.9441",24,8
22471099,"40.67318,-73.95679",37,3
22471517,"40.64149,-73.96157",11,0
22471587,"40.61637,-73.92206",2,5
22471620,"40.80708,-73.95583",39,14
22472801,"40.66201,-73.84084",2,1
22477305,"40.77708,-73.95113",109,2
22477997,"40.70241,-73.91996",66,4
22478609,"40.75993,-73.96342",77,7
22479006,"40.68853,-73.96943",30,7
22479784,"40.76748,-73.98536",115,13
22479926,"40.71239,-73.95098",50,15
22479963,"40.68185,-73.92854",8,5
22480137,"40.74751,-73.98725",202,6
22480209,"40.66313,-73.92684",0,1
22480570,"40.66023,-73.9804",20,1
22481246,"40.76011,-73.99571",109,5
22481840,"40.68328,-73.90783",3,3
22482376,"40.7199,-73.99225",232,17
22483105,"40.74665,-73.97856",159,3
22483110,"40.66514,-73.99017",40,3
22483574,"40.69977,-73.91983",50,5
22483585,"40.68274,-74.0046",15,4
22483776,"40.74907,-73.90083",26,8
22483942,"40.70093,-73.91864",55,5
22484006,"40.75303,-73.93287",34,4
22484057,"40.64449,-73.97843",13,3
22484513,"40.71881,-73.93965",26,6
22485416,"40.81232,-73.95849",23,13
