id,geom,amenities_500,leisure_500
19910074,"40.67654,-73.97144",51,5
19910558,"40.68432,-73.96376",31,4
19910666,"40.75856,-73.99057",228,5
19910689,"40.81745,-73.94203",13,6
19910725,"40.72918,-73.99889",176,18
19910952,"40.62967,-74.1285",1,1
19911620,"40.80013,-73.95998",36,11
19911716,"40.7252,-73.99805",162,16
19911778,"40.62992,-74.01753",8,5
19911921,"40.72688,-73.98546",161,14
19912065,"40.59408,-73.94372",1,3
19912256,"40.71466,-73.94448",46,6
19912332,"40.72592,-73.98862",187,14
19912495,"40.71954,-73.99667",208,13
19912535,"40.72574,-73.98498",163,17
19912628,"40.77787,-73.90848",25,3
19912814,"40.68999,-73.92833",5,6
19912854,"40.68128,-73.93884",19,5
19913070,"40.69723,-73.93769",8,7
19913191,"40.75774,-73.99225",211,4
19913497,"40.71913,-73.95769",75,12
19913714,"40.70564,-73.92774",43,3
19913761,"40.71136,-73.99391",116,26
19913783,"40.81671,-73.94013",9,7
19914209,"40.68558,-73.78018",2,3
19914250,"40.75996,-73.99798",66,7
19914762,"40.72177,-73.99675",162,9
19915204,"40.77295,-73.90512",18,3
19915657,"40.77324,-73.90385",19,4
19915939,"40.77321,-73.90447",20,3
19919747,"40.76054,-73.99066",200,4
19922292,"40.69341,-73.94789",6,8
19922819,"40.69425,-73.93325",13,8
19923041,"40.67014,-73.99276",17,2
19923377,"40.70476,-73.92942",41,4
19923426,"40.67783,-73.94209",10,5
19924521,"40.70208,-73.93258",26,7
19925397,"40.84899,-73.90375",0,9
19928987,"40.7593,-73.95967",41,7
19929209,"40.74838,-73.97695",139,4
19929279,"40.69539,-73.9666",21,8
19929723,"40.60609,-74.0888",0,1
19929904,"40.69956,-73.89801",35,2
19930489,"40.60613,-74.08907",0,1
19930641,"40.70053,-73.92589",42,2
19930835,"40.60618,-74.08712",0,2
19931069,"40.76284,-73.99226",141,5
19931860,"40.76394,-73.97825",137,7
19932387,"40.73179,-73.72179",2,1
19932802,"40.7292,-73.99964",179,19
19933872,"40.71947,-73.95958",68,6
19933967,"40.74948,-73.97685",144,6
19936586,"40.69499,-73.94921",7,6
