id,geom,amenities_500,leisure_500
16164613,"40.77146,-73.98906",31,13
16164699,"40.74271,-73.78749",5,5
16164856,"40.72315,-73.97878",48,10
16165498,"40.68856,-73.91503",11,3
16166989,"40.71545,-73.95406",91,15
16170544,"40.74485,-74.00186",97,5
16171293,"40.77257,-73.94616",10,4
16171595,"40.7987,-73.9621",43,10
16171868,"40.69587,-73.93407",13,9
16172073,"40.64745,-73.96207",3,2
16172162,"40.80804,-73.943",18,8
16172498,"40.83069,-73.94779",21,6
16172895,"40.74111,-73.99594",110,3
16173500,"40.71041,-73.90977",18,2
16173564,"40.75979,-73.96444",84,6
16174233,"40.76982,-73.95697",76,1
16174929,"40.70816,-73.94822",25,6
16175367,"40.77572,-73.9339",1,3
16175456,"40.71341,-73.94824",59,7
16175740,"40.76153,-73.80304",4,2
16177263,"40.73365,-74.0041",146,21
16177837,"40.74,-73.97936",94,7
16177970,"40.77372,-73.95418",125,1
16178531,"40.70484,-73.9377",22,5
16178928,"40.73621,-74.00612",105,18
16179502,"40.79275,-73.94191",32,6
16179862,"40.68367,-73.95101",12,2
16180783,"40.71157,-73.87619",7,2
16182780,"40.8407,-73.93886",4,6
16185437,"40.7142,-73.96408",76,9
16186828,"40.86352,-73.90503",0,4
16189705,"40.73052,-73.9778",29,13
16190110,"40.65538,-73.96056",6,5
16190577,"40.78565,-73.94268",17,10
16190902,"40.74183,-73.99997",107,7
16191596,"40.64024,-74.01573",13,2
16191889,"40.713,-73.94109",24,2
16191967,"40.64074,-74.01512",12,2
16192835,"40.70729,-73.93129",30,2
16193259,"40.64052,-74.01539",12,2
16193729,"40.64167,-74.01532",10,2
16193749,"40.74396,-73.87476",16,6
16194283,"40.68128,-73.91196",5,6
16194421,"40.7155,-73.99198",186,22
16194651,"40.68038,-73.77244",1,4
16194815,"40.81816,-73.94544",13,6
16195143,"40.86914,-73.8951",2,7
16199608,"40.7087,-73.95427",34,17
16201857,"40.65202,-73.96325",2,4
16201959,"40.69097,-73.93612",2,5
16202083,"40.66122,-73.94867",4,2
16202095,"40.71868,-73.94918",43,15
16202302,"40.71521,-73.99169",165,22
16202962,"40.74604,-73.9217",22,20
16204030,"40.71422,-73.95732",92,16
16204655,"40.7015,-73.9266",49,3
16205027,"40.68714,-73.99283",68,5
16205154,"40.66593,-73.9879",52,3
16205219,"40.80793,-73.95799",37,16
16205272,"40.81309,-73.94614",18,8
16205431,"40.72243,-73.996",146,9
16205491,"40.71497,-73.93905",25,2
16205941,"40.70781,-73.93926",17,4
16206077,"40.71157,-73.95846",66,25
16206313,"40.77968,-73.94815",100,5
16206383,"40.76963,-73.92993",22,3
16206794,"40.80724,-73.96348",33,12
16206887,"40.69878,-73.94607",3,10
16207381,"40.79952,-73.93764",20,5
16208920,"40.66155,-73.94674",1,2
16212477,"40.63501,-73.97298",9,2
16212767,"40.78361,-73.9732",69,4
16213157,"40.75089,-73.98059",157,3
16213608,"40.74554,-73.91778",21,25
16214199,"40.7617,-73.89134",3,3
16214404,"40.76213,-73.94889",2,11
16214854,"40.67476,-73.94209",2,2
16215826,"40.73565,-73.98056",46,8
16216301,"40.6339,-74.08513",2,4
16217520,"40.7092,-73.9506",27,10
16218094,"40.73095,-74.00321",188,21
16219145,"40.68814,-73.97452",38,7
16220849,"40.84862,-73.93299",14,10
16221732,"40.75465,-73.77361",3,1
16224040,"40.68275,-73.98562",27,5
16224408,"40.77499,-73.93565",1,3
16224523,"40.68712,-73.91847",13,3
16226031,"40.81456,-73.95953",19,10
16226066,"40.64832,-73.99913",17,2
16226219,"40.71615,-73.94797",51,10
16226427,"40.70089,-73.94997",0,10
16227237,"40.71134,-73.95953",67,26
16227469,"40.77585,-73.95754",101,1
16227620,"40.72314,-73.94027",10,6
16227708,"40.72743,-73.94491",21,2
16227719,"40.67831,-73.98358",58,4
16228346,"40.75343,-73.97313",136,12
16228505,"40.74383,-74.0034",108,5
16228697,"40.80802,-73.94013",12,15
16229170,"40.71278,-73.9919",95,25
16229583,"40.67705,-74.01436",15,5
16229585,"40.73015,-74.00304",181,19
16229699,"40.72925,-73.99927",178,18
16230057,"40.70063,-73.90474",66,1
16230255,"40.7246,-73.98258",122,15
16230313,"40.68441,-73.95099",14,4
16230581,"40.71532,-73.95563",106,14
16230640,"40.78513,-73.97737",88,6
16230905,"40.76954,-73.94904",21,6
16232783,"40.55616,-74.16027",1,1
16233577,"40.68203,-73.75437",1,2
16236157,"40.80447,-73.94623",28,3
16236939,"40.67247,-73.95752",42,3
16237242,"40.72052,-73.96239",54,5
16237773,"40.76761,-73.95986",53,3
16238449,"40.64571,-73.97449",20,4
16238569,"40.73242,-73.9585",24,5
16238620,"40.80103,-73.96546",72,10
16238779,"40.7152,-73.9623",93,10
16239225,"40.65158,-73.96428",2,4
16241319,"40.64625,-73.95048",2,1
16241833,"40.7046,-73.92538",49,2
16241951,"40.67715,-73.94543",16,3
16242067,"40.81447,-73.9593",19,10
16242292,"40.71297,-73.93602",4,1
16242753,"40.77026,-73.95208",62,5
16242765,"40.75418,-73.88586",29,20
16243676,"40.73873,-73.98714",134,6
16243823,"40.7141,-73.94685",63,5
16243941,"40.71343,-73.98677",55,25
16244096,"40.64318,-74.01329",12,1
16244553,"40.58873,-73.79573",1,4
16244634,"40.68725,-73.93068",10,4
16244843,"40.72947,-73.9785",46,15
16245005,"40.69332,-73.93502",10,7
16248277,"40.76652,-73.86651",12,4
16251345,"40.68631,-73.99624",72,3
16251572,"40.72253,-73.9435",20,7
16251715,"40.77307,-73.91822",19,9
16251963,"40.72547,-73.94595",38,7
16252722,"40.71606,-73.95135",56,12
16252761,"40.66313,-73.94028",1,1
16253053,"40.73193,-74.00529",158,21
16253413,"40.58989,-73.79117",1,7
16253465,"40.74138,-73.99875",111,5
16254609,"40.59153,-73.79166",1,7
16255284,"40.73613,-74.00711",93,17
16256074,"40.71396,-73.93952",25,3
16257739,"40.76755,-73.9232",46,4
16257916,"40.75374,-73.97138",111,11
16258672,"40.68902,-73.96784",39,8
16258754,"40.7004,-73.91934",50,5
16258784,"40.67503,-73.95771",47,3
16259169,"40.69118,-73.9554",22,5
16259438,"40.71416,-73.93852",14,2
16259441,"40.71311,-73.95332",76,21
16259629,"40.75073,-73.98439",150,5
16259714,"40.84448,-73.93576",10,7
16259787,"40.80722,-73.95924",37,16
16260117,"40.74673,-73.91564",11,24
16260353,"40.86269,-73.9222",8,12
16260362,"40.76246,-73.99913",23,2
16260496,"40.65963,-73.96174",10,1
16261522,"40.81943,-73.9387",6,5
16261570,"40.76205,-73.90556",4,2
16267197,"40.74012,-73.88917",3,2
16267803,"40.67775,-73.9445",16,4
16268350,"40.68893,-73.95354",13,7
16268781,"40.84313,-73.93947",10,7
16268951,"40.68802,-73.9534",15,7
16269161,"40.68817,-73.95479",19,5
16269256,"40.85447,-73.92804",5,8
16269344,"40.69117,-73.96968",41,8
16269464,"40.70858,-74.00599",137,20
16269989,"40.6886,-73.96197",15,7
16270389,"40.73812,-73.87547",31,7
16271051,"40.7369,-73.87613",24,4
16271281,"40.7162,-73.99379",264,22
16271447,"40.68778,-73.98534",51,4
16271818,"40.71833,-73.99443",276,17
16272419,"40.82098,-73.94214",7,9
16273058,"40.71821,-73.95385",85,15
16273143,"40.7625,-73.98802",206,7
16273510,"40.76518,-73.9929",72,5
16273526,"40.87372,-73.88625",1,4
16274292,"40.74586,-74.00361",74,7
16274520,"40.72382,-73.99335",178,9
16274717,"40.76178,-73.94988",2,10
16274836,"40.69379,-73.93645",8,7
16274854,"40.80255,-73.95434",30,8
16274966,"40.70068,-73.92225",52,5
16275030,"40.68865,-73.93684",3,5
16275257,"40.69864,-73.92933",26,6
16275733,"40.76835,-73.95837",71,3
16275767,"40.70338,-73.91006",61,1
16275887,"40.82207,-73.95332",7,10
16276172,"40.68763,-73.91773",14,3
16276294,"40.88467,-73.90575",14,6
16276632,"40.76335,-73.87007",6,8
16276834,"40.64171,-73.94721",2,1
