id,geom,amenities_500,leisure_500
727547,"40.73844,-73.95456",13,8
727835,"40.70866,-73.95166",31,13
727964,"40.69127,-73.99552",43,6
728409,"40.70061,-73.9552",0,9
728493,"40.81073,-73.9437",14,10
728498,"40.80517,-73.95404",38,10
728764,"40.76761,-73.98619",117,13
729306,"40.64431,-74.00016",13,4
729841,"40.73616,-74.004",125,17
730480,"40.65989,-73.99536",19,0
731293,"40.76352,-73.96394",64,6
731300,"40.71141,-73.95427",58,22
731316,"40.74092,-74.00037",106,9
732624,"40.81908,-73.94776",10,9
732700,"40.75154,-73.97104",89,12
734749,"40.78361,-73.97645",84,6
735677,"40.72849,-73.98041",93,13
735890,"40.72369,-73.9894",191,8
736187,"40.72661,-73.94586",36,3
737075,"40.7232,-73.97927",57,10
737126,"40.71714,-73.95447",85,15
738588,"40.59193,-74.06476",3,3
739239,"40.78674,-73.97243",83,6
739242,"40.78747,-73.97238",90,6
739815,"40.74975,-73.93688",32,6
740823,"40.70226,-73.92797",53,4
740947,"40.74231,-73.97839",127,5
741154,"40.71778,-74.00452",139,16
741346,"40.7296,-73.98479",152,10
741354,"40.57728,-73.95362",1,3
741783,"40.73454,-74.00365",120,20
741797,"40.71729,-74.00424",146,16
741806,"40.85963,-73.93107",3,6
742026,"40.7229,-73.99574",139,8
742779,"40.80529,-73.96467",44,14
742795,"40.68736,-73.97496",38,9
744078,"40.6258,-73.90004",0,6
744220,"40.72064,-73.99605",188,11
744228,"40.80145,-73.95572",21,8
745037,"40.76412,-73.97666",105,5
746088,"40.71955,-73.99706",208,11
746983,"40.81161,-73.94046",14,12
746996,"40.6747,-73.98245",74,3
747029,"40.74314,-74.00119",114,5
747159,"40.73158,-73.98303",107,10
747344,"40.70608,-73.93154",33,3
747419,"40.68371,-73.95604",16,2
747538,"40.67652,-73.9614",50,3
747605,"40.72699,-73.97969",78,13
748656,"40.76372,-73.79201",2,4
749108,"40.68391,-73.96201",37,4
749455,"40.77938,-73.98247",62,8
749896,"40.7189,-73.95725",77,12
749965,"40.64294,-73.96016",7,0
751851,"40.66777,-73.97781",23,1
752202,"40.67968,-73.94715",17,4
752289,"40.72863,-74.00137",179,21
752366,"40.75583,-73.91839",27,4
752616,"40.71592,-73.9898",151,21
752783,"40.65142,-73.97601",8,10
753399,"40.72408,-73.99823",149,13
753622,"40.73233,-73.98695",126,7
753687,"40.67958,-73.93687",17,6
753983,"40.80193,-73.96703",70,9
753991,"40.68522,-73.93557",12,4
754353,"40.75754,-73.93004",31,4
755528,"40.8584,-73.86969",6,2
755684,"40.72714,-73.99581",133,10
755703,"40.70118,-73.92826",51,3
756655,"40.68116,-73.96559",51,3
756892,"40.75982,-73.96521",90,5
756928,"40.68785,-73.96708",29,7
757007,"40.68444,-73.95692",23,2
757187,"40.68468,-73.96303",28,6
758782,"40.75383,-73.96777",80,11
760303,"40.77638,-73.95247",119,1
761606,"40.76361,-73.91793",88,3
761835,"40.76605,-73.92922",31,3
762015,"40.70022,-73.93032",37,5
762145,"40.78227,-73.9841",31,6
763527,"40.64073,-73.95832",1,0
763600,"40.70369,-73.93284",27,5
763809,"40.64232,-73.9572",1,0
763965,"40.80826,-73.93401",1,11
764052,"40.77466,-73.91807",19,9
764753,"40.67679,-73.93776",8,5
765203,"40.70745,-73.94307",14,4
765315,"40.71203,-73.95993",72,25
765563,"40.75666,-73.76314",5,3
765569,"40.69594,-73.98375",15,13
766542,"40.71988,-73.95616",86,10
766814,"40.759,-73.9953",137,6
766964,"40.77016,-73.92316",35,9
767562,"40.69254,-73.91092",22,2
767761,"40.71572,-73.95574",100,14
767967,"40.75039,-74.00287",26,7
767983,"40.71435,-73.95073",63,11
769175,"40.83556,-73.94609",4,6
769279,"40.72439,-73.97767",31,12
769448,"40.7179,-73.96107",91,10
770514,"40.73997,-73.98789",159,6
770893,"40.77734,-73.9877",12,12
770960,"40.67453,-73.96759",41,6
771436,"40.78027,-73.90821",4,4
772362,"40.76078,-73.99076",191,4
772679,"40.80343,-73.93514",9,11
773041,"40.85914,-73.86979",5,2
773497,"40.69407,-73.94551",3,8
773844,"40.69377,-73.97009",40,7
773993,"40.77032,-73.95331",77,2
774791,"40.75612,-73.82517",34,11
