id,geom,amenities_500,leisure_500
32640244,"40.75664,-73.92806",32,3
32640289,"40.76651,-73.98752",115,10
32640768,"40.81072,-73.94236",13,9
32641909,"40.76237,-73.99202",155,4
32641991,"40.70897,-73.96392",36,18
32642131,"40.76852,-73.98895",75,12
32642886,"40.74165,-73.90603",16,6
32642930,"40.72712,-73.97763",37,13
32643109,"40.79872,-73.96069",33,8
32643370,"40.69504,-73.9264",15,5
32643993,"40.7253,-73.98401",162,16
32644251,"40.69991,-73.89488",26,2
32644865,"40.74792,-73.88115",32,16
32645984,"40.68909,-73.94556",5,7
32646039,"40.74683,-73.90654",18,6
32646882,"40.76086,-73.98927",224,4
32653951,"40.87618,-73.91268",3,5
32655597,"40.77961,-73.98474",38,8
32655912,"40.77756,-73.95408",111,1
32657400,"40.82455,-73.94585",21,10
32657797,"40.79519,-73.94115",29,4
32661291,"40.76829,-73.98298",116,11
32661706,"40.7164,-73.83501",20,7
32661869,"40.70153,-73.92996",44,4
32661875,"40.76125,-73.98849",235,5
32662408,"40.74422,-73.97309",50,8
32663202,"40.74855,-74.00074",60,4
32663403,"40.74436,-73.97223",46,8
32663836,"40.72681,-73.97955",75,14
32664187,"40.66828,-73.95341",17,2
32664246,"40.79191,-73.93982",26,7
32664528,"40.76321,-73.93472",11,5
32664634,"40.75245,-73.88586",49,24
32664976,"40.73379,-73.98605",105,7
32664982,"40.71558,-73.94877",64,10
32666157,"40.72844,-73.98296",127,11
32666523,"40.85156,-73.93035",6,8
32666534,"40.67616,-73.97009",46,6
32667705,"40.70678,-73.95478",19,18
32667711,"40.74769,-73.97592",129,10
32667713,"40.74467,-73.97188",42,8
32668712,"40.68472,-73.9418",5,8
32668812,"40.63916,-74.02175",12,3
32668900,"40.74214,-73.99912",111,5
32668910,"40.67639,-73.94785",19,4
32669067,"40.7606,-73.98408",220,6
32669154,"40.691,-73.94696",5,6
32669305,"40.80081,-73.96414",66,11
32670147,"40.67779,-73.92483",2,5
32670621,"40.63355,-73.90466",0,1
32670715,"40.58594,-73.93182",7,3
32671362,"40.68122,-73.91018",4,6
32671733,"40.7718,-73.99421",15,6
32672719,"40.57921,-73.96419",9,8
32672993,"40.71463,-73.99054",125,22
32673942,"40.80714,-73.96515",25,10
32674139,"40.76916,-73.95365",68,3
32675657,"40.73738,-73.95282",11,4
32675979,"40.74921,-73.99273",121,5
32676082,"40.74913,-73.99128",154,5
32676112,"40.69433,-73.83114",2,2
