id,geom,amenities_500,leisure_500
33884349,"40.86925,-73.89974",2,10
33885227,"40.69814,-73.9286",24,5
33885308,"40.70867,-73.93891",17,4
33887493,"40.76582,-73.98571",144,6
33888418,"40.72777,-73.97951",68,15
33891559,"40.78548,-73.97078",39,6
33892511,"40.73292,-73.95395",25,5
33893655,"40.7243,-74.0111",21,12
33896459,"40.77127,-73.99237",17,8
33897702,"40.69541,-73.90785",35,2
33897838,"40.68834,-73.9989",41,4
33898321,"40.7284,-73.99053",144,6
33898799,"40.69804,-73.94546",3,9
33899066,"40.71697,-73.98605",117,24
33899850,"40.69606,-73.9095",52,3
33900104,"40.78995,-73.94603",44,12
33900546,"40.74895,-73.9474",29,8
33900721,"40.78202,-73.94826",76,6
33900911,"40.77318,-73.98836",24,14
33901005,"40.67599,-73.97664",69,5
33901138,"40.69765,-73.94715",5,8
33902284,"40.69952,-73.9451",4,9
33902619,"40.69806,-73.94544",3,9
33902876,"40.69741,-73.94555",4,8
33903016,"40.68892,-73.87167",2,2
33903248,"40.69915,-73.94709",5,9
33903300,"40.68946,-73.94181",4,6
33903781,"40.72215,-73.94317",22,8
33904680,"40.76537,-73.98767",141,8
33905074,"40.73136,-73.87402",6,4
33906539,"40.70913,-73.89486",28,1
33906887,"40.74508,-73.90291",24,10
33907003,"40.7081,-73.89507",28,1
33907325,"40.83715,-73.83489",2,3
33907604,"40.70722,-73.89614",27,1
33907635,"40.77414,-73.95301",115,1
33907731,"40.69258,-73.93638",5,5
33907801,"40.70775,-73.89472",25,1
33908098,"40.64807,-73.9789",8,7
33908121,"40.61523,-74.02917",18,6
33908256,"40.67144,-73.94613",5,1
33908307,"40.68682,-73.93493",12,4
33908446,"40.69116,-73.92658",4,6
33909064,"40.69214,-73.95217",13,8
33909151,"40.74351,-73.90405",22,8
33909411,"40.68492,-73.9334",14,4
33909508,"40.8415,-73.9375",5,7
33909511,"40.7651,-73.97808",131,6
33909539,"40.67794,-73.96023",42,3
33909633,"40.74657,-73.93289",8,3
33910078,"40.69422,-73.93232",13,8
33910837,"40.85531,-73.9283",4,7
33910920,"40.6908,-73.92784",4,6
33911027,"40.68938,-73.9263",8,6
33911544,"40.76458,-73.96759",56,4
33911691,"40.68567,-73.87985",4,3
33912045,"40.70628,-73.9379",21,4
33912291,"40.69903,-73.9149",52,6
33912483,"40.6763,-73.97287",56,6
33913644,"40.70205,-73.91338",62,3
33913682,"40.81482,-73.94477",12,7
33913702,"40.68466,-73.94349",4,7
33914381,"40.83266,-73.9414",7,7
33914432,"40.69916,-73.91572",47,6
33914554,"40.61041,-74.11593",0,7
33915820,"40.80712,-73.95686",41,15
33915843,"40.7665,-73.98943",78,8
33916529,"40.79551,-73.94813",12,8
33917759,"40.80332,-73.94853",28,6
33917958,"40.74506,-73.90602",20,6
33923209,"40.73591,-73.92415",4,2
33925600,"40.6348,-74.00304",24,2
33926057,"40.74116,-73.86667",4,1
33926074,"40.66681,-73.9549",11,2
33927253,"40.80144,-73.96409",72,13
33927923,"40.65164,-73.95533",3,2
33928971,"40.73264,-74.00422",168,22
33929577,"40.74086,-73.86618",4,3
33929652,"40.7093,-73.8954",28,1
33930074,"40.70893,-73.89636",27,1
33930406,"40.76597,-73.9893",92,8
33930602,"40.70897,-73.89663",29,1
33930883,"40.79819,-73.93953",24,4
33930925,"40.70762,-73.89526",24,1
33931270,"40.70862,-73.89536",28,1
33931985,"40.70409,-73.94078",10,6
33932313,"40.70876,-73.89704",30,1
33932433,"40.69764,-73.91585",40,6
33932486,"40.80298,-73.95375",30,8
33932573,"40.70769,-73.89641",27,1
33932806,"40.70885,-73.89634",27,1
33932981,"40.70937,-73.89702",27,1
33933219,"40.69593,-73.97003",22,5
33933477,"40.81338,-73.85821",0,6
33933527,"40.78222,-73.9456",56,6
33933592,"40.70807,-73.89483",28,1
33934534,"40.66738,-73.93669",2,1
33935442,"40.74578,-73.99091",161,6
33936370,"40.69174,-73.90811",18,2
33937108,"40.66779,-73.93729",2,0
33937444,"40.72365,-73.99377",174,9
33937844,"40.66549,-73.94616",2,1
33937907,"40.75009,-73.94864",21,8
33938000,"40.71983,-73.98981",183,17
33940543,"40.65295,-73.9463",1,1
33941416,"40.70445,-73.94491",10,9
33941653,"40.80437,-73.94595",26,3
33941785,"40.72359,-73.98519",158,15
33942313,"40.82185,-73.9413",6,9
33942517,"40.68737,-73.94346",4,7
33943045,"40.76752,-73.91433",50,3
33943216,"40.72607,-73.98625",172,13
33943482,"40.78364,-73.94586",55,9
33943754,"40.69899,-73.91667",48,7
33943994,"40.69932,-73.91576",47,6
33944331,"40.74602,-73.98486",214,5
33944413,"40.76939,-73.92139",48,6
33944634,"40.72391,-73.98409",148,15
33944826,"40.83588,-73.93978",3,7
33945670,"40.83959,-73.78587",2,2
33945711,"40.6991,-73.92917",29,5
33947023,"40.71213,-73.951",47,15
33947095,"40.79179,-73.96623",31,6
33951037,"40.73198,-74.00526",161,21
33953726,"40.64582,-73.97898",10,4
33954390,"40.69267,-73.94395",3,7
33954574,"40.74371,-73.99622",118,2
33955057,"40.73286,-74.00463",160,24
33956049,"40.65438,-73.95181",2,3
33956883,"40.65214,-73.95159",1,4
33957038,"40.71009,-73.95842",59,25
33957835,"40.71757,-73.7961",0,4
33959560,"40.7121,-73.94347",30,3
33959697,"40.84542,-73.93945",9,5
33960097,"40.71093,-73.95815",61,25
33960800,"40.81431,-73.93994",8,7
33961484,"40.72811,-73.99893",176,17
33961505,"40.70333,-73.92557",53,2
33961801,"40.65116,-73.94525",0,0
33962313,"40.65286,-73.94532",1,1
33962690,"40.71331,-73.9627",80,14
33962961,"40.75563,-73.9691",107,9
33962986,"40.6529,-73.94493",1,1
33963079,"40.67633,-73.94403",13,3
33963211,"40.83754,-73.85764",2,11
33964014,"40.76623,-73.91243",42,2
33964102,"40.80958,-73.95743",31,15
33964812,"40.70824,-74.00476",128,19
33964954,"40.71975,-73.94613",44,12
33965415,"40.65228,-73.95286",2,4
33965894,"40.65235,-73.95347",2,4
33966122,"40.89039,-73.83186",6,1
33966308,"40.60456,-74.00117",12,0
33967235,"40.70044,-73.93472",19,6
33967503,"40.69318,-73.83418",0,2
33968500,"40.70728,-73.90572",29,2
33968977,"40.70315,-73.99424",19,16
33969648,"40.82715,-73.94667",26,7
33969898,"40.80337,-73.96511",57,13
33970585,"40.80169,-73.96339",68,12
33970684,"40.67144,-73.91457",2,5
33970850,"40.69115,-73.80617",2,1
33971163,"40.71709,-73.96035",92,12
33971428,"40.70504,-73.91868",45,2
33971836,"40.76447,-73.99103",119,6
33971900,"40.73105,-73.85318",10,6
33972459,"40.85167,-73.92868",6,9
33972460,"40.722,-73.98256",97,10
33972589,"40.73193,-73.97971",51,14
33973347,"40.7929,-73.9391",25,4
33974082,"40.75736,-73.92815",41,3
33974640,"40.75771,-73.92724",41,3
33974777,"40.75925,-73.92506",63,2
33975580,"40.75606,-73.87787",20,7
33975581,"40.72827,-73.98041",90,12
33980568,"40.70631,-73.94467",6,7
33980946,"40.80691,-73.94626",29,6
33981416,"40.74483,-73.99649",113,3
33982630,"40.73367,-74.00497",136,23
33983585,"40.7062,-73.94237",8,4
33984685,"40.70709,-73.9426",13,4
33984941,"40.75129,-73.99538",119,7
33986797,"40.69927,-73.82643",2,1
33987446,"40.82565,-73.91095",2,13
33987509,"40.82289,-73.954",9,8
33987592,"40.71194,-73.95428",59,23
33987747,"40.76704,-73.98646",122,12
33987847,"40.85075,-73.93982",19,4
33987887,"40.82609,-73.94948",25,7
33988271,"40.68773,-73.90589",6,2
33988643,"40.66981,-73.95734",28,2
33988756,"40.71963,-73.94149",19,8
33989177,"40.68171,-73.93346",18,6
33989681,"40.68438,-73.98436",31,6
33989972,"40.67562,-73.87763",2,1
33990380,"40.70613,-74.01067",149,23
33990485,"40.70714,-74.01208",148,23
33990639,"40.7075,-74.01096",154,24
33990756,"40.70754,-74.01206",148,24
33991062,"40.70701,-74.01176",146,23
