id,geom,amenities_500,leisure_500
30037339,"40.58496,-73.95739",13,6
30037892,"40.73444,-74.00562",115,25
30037932,"40.62917,-74.08619",0,6
30038038,"40.75551,-73.99236",179,3
30038130,"40.72865,-73.99148",135,5
30038208,"40.65786,-73.95813",11,3
30038245,"40.82414,-73.93912",3,13
30038280,"40.72514,-73.98504",170,17
30038437,"40.77064,-73.96197",64,2
30038438,"40.73278,-73.95368",26,5
30039638,"40.65696,-73.97942",14,4
30040019,"40.77717,-73.95404",111,1
30040977,"40.77487,-73.95654",118,1
30041344,"40.80877,-73.94122",13,11
30041537,"40.70956,-73.96552",35,17
30041554,"40.80945,-73.94183",15,9
30043083,"40.65129,-73.92696",0,2
30043303,"40.72051,-73.95464",86,10
30043557,"40.59802,-73.75497",1,4
30043754,"40.75959,-73.97084",104,4
30043809,"40.59836,-73.75555",1,4
30043966,"40.6871,-73.92449",9,4
30045214,"40.70903,-73.94416",18,4
30045461,"40.81691,-73.94124",12,8
30045865,"40.78918,-73.94834",39,11
30046140,"40.7997,-73.9534",8,9
30046174,"40.79052,-73.94838",41,10
30046332,"40.70815,-74.00513",132,19
30046359,"40.7034,-73.98544",15,11
30046573,"40.74164,-73.99656",118,2
30046737,"40.6968,-73.76592",0,0
30047100,"40.71323,-73.96319",79,13
30047357,"40.59021,-73.948",7,2
30047371,"40.8597,-73.92748",4,6
30048135,"40.70099,-73.99532",24,13
30048506,"40.67196,-73.77821",5,2
30048716,"40.69233,-73.94366",3,7
30049755,"40.77751,-73.90956",27,2
30049817,"40.86159,-73.92686",7,7
30057248,"40.70094,-73.91992",58,5
30057380,"40.65646,-73.95229",2,3
30058948,"40.76345,-73.828",43,4
30059270,"40.70947,-73.90039",36,0
30059328,"40.72978,-73.99982",183,20
30059491,"40.68137,-73.95714",18,2
30059579,"40.69866,-73.76759",0,0
30060150,"40.65977,-73.99087",17,3
30060474,"40.6972,-73.93613",6,6
30060926,"40.69869,-73.749",0,1
30062210,"40.67966,-73.90755",4,3
30062344,"40.73561,-73.95873",14,6
30062477,"40.59823,-73.95909",6,1
30062478,"40.7507,-74.00261",24,7
30062776,"40.76079,-73.83387",53,4
30063499,"40.76068,-73.82233",16,3
30063759,"40.83649,-73.94383",3,8
30063808,"40.70901,-73.9676",25,13
30064021,"40.82199,-73.95632",5,9
30064378,"40.76529,-73.91137",38,2
30064760,"40.70581,-73.90978",23,1
30064922,"40.62951,-74.02319",12,3
30065004,"40.70742,-73.81345",7,1
30065027,"40.73334,-74.00098",166,22
30065172,"40.71235,-73.95764",65,20
30065616,"40.69874,-73.93589",10,6
