id,geom,amenities_500,leisure_500
1354042,"40.72685,-73.97874",60,13
1354250,"40.68842,-73.97781",35,7
1354415,"40.67927,-73.94252",11,4
1354775,"40.72631,-73.99387",148,12
1354973,"40.6842,-73.9177",14,5
1356710,"40.72758,-73.97762",36,13
1357021,"40.75639,-73.96558",72,11
1358963,"40.67738,-73.96509",52,4
1359438,"40.67274,-73.97339",22,5
1360781,"40.73432,-74.00306",136,21
1360791,"40.68822,-73.8759",0,1
1360932,"40.8266,-73.94443",26,8
1361017,"40.66945,-73.98157",59,2
1361428,"40.72122,-73.99395",219,12
1363957,"40.71327,-73.93979",24,2
1365000,"40.69074,-73.96619",39,9
1365028,"40.72411,-73.99865",147,14
1367775,"40.76175,-73.95012",2,10
1370154,"40.73268,-74.00314",175,22
1370405,"40.64895,-73.94838",0,1
1371957,"40.833,-73.93806",2,6
1373456,"40.7041,-73.92418",52,2
1374457,"40.71668,-73.94083",24,3
1377134,"40.72383,-73.9829",123,13
1377320,"40.79801,-73.97045",58,8
1377820,"40.74572,-73.99637",112,4
1378165,"40.68732,-73.93004",10,3
1380326,"40.76723,-73.9551",55,3
1382158,"40.72466,-74.0042",113,18
1382607,"40.68298,-73.99171",48,5
1386742,"40.76977,-73.98638",69,15
1390532,"40.72456,-73.94343",15,6
1391024,"40.69731,-73.92417",29,5
1391683,"40.8469,-73.94522",3,2
1392144,"40.67071,-73.94752",8,1
1392330,"40.68695,-73.92364",10,4
1392673,"40.72756,-73.9423",5,3
1396458,"40.6775,-73.96509",51,4
1397705,"40.68996,-73.97855",42,7
1398234,"40.72352,-73.99498",157,9
1398326,"40.62347,-74.0359",10,4
1398609,"40.76893,-73.95967",66,2
1399187,"40.80684,-73.96404",35,12
1399273,"40.72991,-73.95208",24,2
1399352,"40.69243,-73.94547",4,6
1399448,"40.72463,-73.98938",192,9
1401826,"40.74342,-73.92635",25,4
1402084,"40.67611,-74.01635",14,3
1403129,"40.63947,-74.01888",7,2
1403466,"40.69916,-73.92219",41,6
1403635,"40.82036,-73.95589",5,12
1403870,"40.72587,-74.00186",158,27
1404355,"40.69063,-73.94534",4,7
1404510,"40.6918,-73.94673",4,6
1404828,"40.70759,-73.92678",31,1
1407364,"40.68444,-73.94201",6,8
1408406,"40.69648,-73.98261",12,12
1408914,"40.74206,-73.99499",123,1
1409947,"40.72347,-74.00488",105,17
1410197,"40.79813,-73.93132",10,5
1411583,"40.8392,-73.94216",4,7
1411811,"40.73078,-74.00282",185,21
1415738,"40.67317,-73.97676",47,4
1416631,"40.73721,-74.00973",58,12
1420295,"40.71419,-73.95042",68,9
1420559,"40.74449,-73.95201",38,7
1421933,"40.74036,-74.00138",110,11
1423112,"40.65671,-73.9622",9,3
1423175,"40.64674,-74.01043",13,2
1425801,"40.71406,-73.94965",64,8
1426004,"40.6937,-73.93104",14,6
