id,geom,amenities_500,leisure_500
24808062,"40.80393,-73.95205",38,8
24808312,"40.69501,-73.92296",12,7
24809771,"40.716,-73.94434",37,7
24810452,"40.71543,-73.94278",35,4
24816926,"40.72734,-73.97528",10,12
24820939,"40.78118,-73.98122",67,9
24820955,"40.69401,-73.95692",14,5
24821651,"40.86778,-73.85491",0,2
24823404,"40.75422,-73.81586",7,1
24824820,"40.78136,-73.98225",68,7
24825809,"40.58415,-73.81243",4,1
24826533,"40.6921,-73.93398",5,7
24826789,"40.7429,-73.9956",126,1
24826817,"40.73992,-73.98272",135,7
24827469,"40.70012,-73.95082",0,10
24829645,"40.74617,-73.91592",12,24
24831549,"40.70571,-74.00833",152,21
24831635,"40.71007,-73.81483",4,2
24833043,"40.80848,-73.94271",17,8
24833117,"40.7879,-73.94796",43,13
24833279,"40.66906,-73.79254",6,2
24834058,"40.66872,-73.79417",7,1
24834309,"40.76207,-73.90541",4,2
24834739,"40.64487,-73.90081",0,1
24834823,"40.80389,-73.96859",43,9
24834824,"40.68828,-73.92329",6,3
24835343,"40.69489,-73.98322",19,11
24835618,"40.7632,-73.83098",53,4
24836464,"40.6706,-73.7794",6,2
24836482,"40.58996,-73.95835",9,1
24842392,"40.77106,-73.95013",44,4
24843435,"40.82696,-73.81927",0,3
24845719,"40.71136,-73.9562",65,22
24845976,"40.7645,-73.9238",72,2
24846816,"40.76921,-73.87132",14,4
24847554,"40.71835,-73.99757",230,13
24849193,"40.80672,-73.96713",26,6
24849342,"40.72923,-74.00176",182,19
24850009,"40.66042,-73.9602",8,2
24851371,"40.67334,-73.93269",3,2
24852364,"40.75377,-73.97302",138,11
24852686,"40.68593,-73.94396",4,8
24852836,"40.77751,-73.94774",82,3
24852947,"40.71187,-73.95864",67,25
24853574,"40.80013,-73.95907",27,10
24853655,"40.76482,-73.98674",170,9
24853936,"40.67121,-73.77859",5,2
24854139,"40.72373,-73.94088",8,5
24855025,"40.77676,-73.92069",12,7
24855248,"40.77096,-73.95334",89,1
24855474,"40.70763,-73.94797",23,7
24855669,"40.69327,-73.95725",14,7
24856020,"40.69448,-73.93657",9,8
24856606,"40.67228,-73.77804",5,2
24857291,"40.75582,-73.83215",41,4
24857436,"40.80078,-73.96394",65,12
24857723,"40.7292,-73.98491",157,10
24857741,"40.74846,-73.98708",205,6
24862077,"40.7661,-73.95419",44,4
24863288,"40.81717,-73.93918",7,5
24865151,"40.76682,-73.97943",114,8
