id,geom,amenities_500,leisure_500
23514938,"40.83593,-73.93004",1,6
23514988,"40.77388,-73.94913",63,2
23515323,"40.73075,-73.95725",25,4
23516943,"40.74457,-73.92307",27,15
23516999,"40.71759,-73.95935",91,10
23517220,"40.71331,-73.83474",17,8
23519107,"40.81164,-73.94513",19,9
23520803,"40.68084,-73.98964",39,6
23520855,"40.71044,-73.9583",60,25
23521858,"40.69126,-73.99288",51,5
23523123,"40.67594,-73.89365",2,4
23524819,"40.65104,-73.96275",3,4
23525066,"40.72062,-73.98425",118,16
23527260,"40.72608,-73.98258",128,13
23527821,"40.74756,-73.91222",5,22
23528303,"40.75689,-73.997",122,5
23528984,"40.67716,-73.91418",1,6
23529395,"40.67707,-73.94834",20,4
23535132,"40.69167,-73.95381",18,7
23535279,"40.68993,-73.95287",14,7
23536265,"40.78167,-73.94734",77,7
23537317,"40.76179,-73.96199",61,5
23538486,"40.74891,-73.97887",169,4
23538694,"40.76452,-73.9874",174,9
23538841,"40.7648,-73.98879",148,8
23539037,"40.6439,-73.96866",23,0
23540194,"40.68832,-73.96366",17,5
23541020,"40.67295,-73.95883",48,3
23541451,"40.66072,-73.87638",0,2
23542115,"40.68746,-73.94648",6,6
23544438,"40.72434,-73.99532",143,11
23544588,"40.74016,-73.98735",157,6
23545346,"40.87993,-73.87195",1,3
23545793,"40.64715,-73.90447",0,1
23546631,"40.63457,-74.0325",12,3
23548260,"40.74248,-73.99568",122,1
23549904,"40.73709,-73.98027",54,8
23554330,"40.77825,-73.94719",73,3
23556041,"40.70923,-73.95205",31,13
23557996,"40.70199,-73.92035",62,4
23559016,"40.71081,-73.94965",49,8
23559210,"40.74688,-73.98701",202,6
23560164,"40.74968,-73.98951",184,6
23560187,"40.63255,-73.90742",0,2
23561980,"40.72822,-73.99239",110,5
23563112,"40.67066,-73.98671",60,1
23565616,"40.73182,-73.87579",10,4
23565653,"40.68013,-73.97451",66,4
23565676,"40.75654,-73.83146",51,5
23565947,"40.79167,-73.97421",68,10
23566549,"40.81061,-73.95125",25,7
23568057,"40.74253,-73.88962",13,3
23572577,"40.69322,-73.91268",21,5
23573326,"40.63285,-73.97483",4,2
23573383,"40.71452,-73.95451",92,17
23574142,"40.68209,-73.73662",0,0
23574875,"40.87188,-73.91936",9,4
23575012,"40.73419,-73.98726",111,7
23575358,"40.73629,-73.98753",115,5
23576132,"40.71072,-73.94382",31,3
23576986,"40.83767,-73.94171",5,8
23578232,"40.69401,-73.90578",23,2
23579457,"40.74161,-73.99435",129,2
23580002,"40.67656,-74.01656",12,3
23580147,"40.63164,-74.0292",19,0
23581183,"40.70794,-73.94404",14,5
23582263,"40.76833,-73.96156",57,3
23582566,"40.76509,-73.91026",27,1
23582823,"40.75524,-73.90768",12,4
23583380,"40.69639,-73.93724",8,7
23583435,"40.76044,-73.92955",30,3
23584115,"40.8232,-73.95463",10,7
23584507,"40.67563,-73.87866",2,2
23586315,"40.75988,-73.95097",3,8
23593409,"40.68221,-73.92614",11,6
23593582,"40.64105,-73.957",0,0
23593710,"40.72172,-74.0041",98,13
23594177,"40.68524,-73.97463",55,8
23595013,"40.77154,-73.95573",105,1
23595420,"40.71068,-73.96035",67,28
23596025,"40.79913,-73.9632",53,11
23596665,"40.66094,-73.94535",1,1
23597076,"40.87021,-73.86095",0,2
23597323,"40.57044,-74.11747",3,0
23598012,"40.82325,-73.95243",14,7
23601676,"40.76187,-73.92762",37,2
23605182,"40.76032,-73.95164",3,9
23605302,"40.70904,-73.9471",26,5
23605375,"40.81453,-73.96141",19,8
23606434,"40.71849,-73.95053",49,15
23606468,"40.71374,-73.98907",99,25
23606605,"40.73389,-74.00086",145,21
23606804,"40.68016,-73.91054",4,6
23607625,"40.70644,-73.94339",5,5
23608085,"40.67913,-73.98015",75,4
23608594,"40.71012,-74.00828",123,20
23608665,"40.68086,-73.9926",37,5
23608727,"40.80373,-73.93594",9,12
23609407,"40.84389,-73.94127",9,7
23609559,"40.68477,-73.908",2,3
23610064,"40.72909,-73.98986",162,5
23610557,"40.70374,-73.92497",55,2
23610982,"40.6802,-73.96504",53,2
23611312,"40.7115,-73.9952",121,27
23612284,"40.69466,-73.97151",19,6
23612681,"40.76006,-73.9408",15,4
23612811,"40.86737,-73.89415",2,8
23612855,"40.82197,-73.94948",9,10
23612962,"40.70438,-74.00856",112,16
23613174,"40.68892,-73.90495",6,2
23613576,"40.67426,-73.87969",1,3
23613688,"40.83604,-73.93099",1,6
23613805,"40.74681,-73.97911",174,3
23614276,"40.71895,-73.84249",23,7
23614417,"40.68235,-73.96128",26,3
23620624,"40.69308,-73.91882",3,5
23620728,"40.69166,-73.90314",6,1
23622168,"40.6865,-73.97494",38,9
23623267,"40.70615,-74.01719",47,13
23624930,"40.6743,-73.78471",1,1
23626799,"40.80765,-73.95244",44,8
23626886,"40.7323,-73.99433",103,6
23627524,"40.78757,-73.95402",33,5
23627589,"40.75102,-73.99841",66,7
23628745,"40.80076,-73.96236",56,11
23628818,"40.79902,-73.96692",73,10
23629119,"40.71876,-73.94341",29,9
23629364,"40.75321,-73.97132",111,13
23629960,"40.7275,-74.0",168,18
23630216,"40.7289,-73.98865",181,7
23630510,"40.69051,-73.91557",14,3
23630582,"40.67905,-73.97238",74,5
23630829,"40.69121,-73.92099",6,4
23631288,"40.71967,-73.98311",90,17
23631575,"40.65232,-73.96208",4,5
23631725,"40.73917,-73.86362",5,3
23632578,"40.75129,-73.99561",117,7
23632853,"40.70984,-73.9433",20,4
23633175,"40.67923,-74.00651",7,5
23633872,"40.67413,-73.9398",2,4
23634984,"40.67799,-73.94222",10,5
23635601,"40.66798,-73.95528",16,2
23636223,"40.78353,-73.97802",84,5
23642287,"40.67186,-73.93684",4,2
23642811,"40.7748,-73.97922",44,11
23643300,"40.65609,-73.95781",6,4
23644347,"40.73726,-73.8632",7,8
23644523,"40.73976,-74.00953",57,11
23644644,"40.77462,-73.91021",29,2
23644901,"40.69028,-73.94163",4,7
23646295,"40.77597,-73.97686",45,6
23647298,"40.78268,-73.94977",73,7
23648504,"40.75173,-73.9727",124,13
23649611,"40.74477,-73.98004",168,5
23649906,"40.6845,-73.95804",26,3
23650008,"40.69266,-73.9399",5,5
23650259,"40.72142,-73.98411",119,16
23650568,"40.76324,-73.77111",12,0
23650576,"40.69786,-73.93287",13,8
23650831,"40.71384,-73.94228",27,2
23651443,"40.65923,-73.96031",10,2
23652689,"40.81798,-73.93956",8,6
23654584,"40.76534,-73.98701",147,8
23660051,"40.64318,-73.96835",25,0
23660605,"40.79766,-73.94824",11,5
23660722,"40.78299,-73.98318",46,6
23661749,"40.68303,-73.96317",40,3
23662000,"40.69147,-73.76013",0,0
23662887,"40.83711,-73.94438",3,9
23664280,"40.77113,-73.90459",19,1
23664324,"40.71198,-73.94932",52,8
23664916,"40.69011,-73.96999",50,8
23665341,"40.74035,-73.91663",16,6
23666777,"40.89873,-73.86449",5,5
23667137,"40.714,-73.77787",3,3
23667332,"40.66561,-73.94156",1,1
23668381,"40.71813,-73.94931",48,13
23668731,"40.74805,-73.9868",210,5
23668732,"40.74677,-73.98698",207,6
23668733,"40.74776,-73.98668",205,6
23668734,"40.74796,-73.98814",206,5
23668735,"40.74731,-73.98821",197,6
23668736,"40.74636,-73.98681",214,6
23668737,"40.74793,-73.98834",203,5
23668738,"40.74826,-73.98873",202,5
23668739,"40.74825,-73.98853",201,5
23668740,"40.74657,-73.98691",209,6
23668741,"40.7474,-73.98685",201,6
23668742,"40.74649,-73.98723",210,6
23668743,"40.74796,-73.98788",208,5
23668745,"40.74653,-73.98717",210,6
23668746,"40.74706,-73.98689",197,6
23668747,"40.74643,-73.98729",211,6
23668754,"40.6701,-73.98151",62,2
23668849,"40.75869,-73.99068",225,5
23668975,"40.8331,-73.94347",12,7
23669006,"40.88316,-73.91151",9,6
23669140,"40.80454,-73.9645",50,14
23669201,"40.71412,-73.94447",43,4
23669328,"40.68754,-73.91411",12,4
