id,geom,amenities_500,leisure_500
36239107,"40.72931,-73.95515",31,4
36239113,"40.73495,-74.00583",102,20
36239436,"40.67762,-73.91565",2,7
36241283,"40.62555,-73.95724",1,1
36241782,"40.70518,-73.93794",22,5
36241854,"40.7358,-73.99074",116,4
36241914,"40.69342,-73.8684",4,1
36242888,"40.76996,-73.95117",40,6
36243050,"40.86355,-73.89234",2,11
36243129,"40.86265,-73.89263",1,13
36243183,"40.86264,-73.89139",1,11
36243240,"40.86263,-73.89088",1,12
36243744,"40.74344,-73.82642",4,2
36243764,"40.74407,-73.82645",4,4
36244479,"40.61813,-73.94253",0,4
36253150,"40.58954,-73.81361",5,2
36254789,"40.57762,-73.84462",0,5
36255515,"40.77439,-73.95047",77,2
36256460,"40.73619,-73.98022",43,8
36259636,"40.64105,-73.9595",3,0
36260895,"40.74506,-73.97362",69,11
36262579,"40.69576,-73.94314",3,8
36262925,"40.81546,-73.95823",19,9
36264087,"40.72349,-73.99322",184,10
36264980,"40.75987,-73.99615",108,5
36265137,"40.75496,-73.90685",10,5
36265549,"40.74612,-73.9796",185,4
36265557,"40.66148,-73.96248",7,2
36265677,"40.69563,-73.94197",6,7
36265970,"40.69549,-73.9416",6,7
36266227,"40.76565,-73.88278",4,6
36266639,"40.69685,-73.94372",5,10
36266960,"40.66662,-73.9936",16,4
36267023,"40.84267,-73.93816",6,8
36267230,"40.6963,-73.94365",5,9
36267546,"40.56506,-74.1024",0,3
36267904,"40.69684,-73.94257",5,8
36268101,"40.72384,-73.98791",181,10
36268350,"40.69653,-73.94213",6,8
36268615,"40.66684,-73.99333",19,3
36270376,"40.64005,-74.07987",17,6
36270530,"40.81374,-73.9439",11,9
36270538,"40.73258,-73.98039",61,10
36270801,"40.76595,-73.98661",136,9
36270864,"40.69751,-73.98536",13,18
36271603,"40.65567,-73.96125",7,4
36272531,"40.72262,-74.00861",75,18
36272851,"40.73929,-73.98183",112,7
36273046,"40.77551,-73.95404",119,0
36273876,"40.77574,-73.95324",117,0
36273985,"40.74893,-73.93755",31,8
36274037,"40.70583,-74.01038",149,23
36274279,"40.74907,-73.91892",6,20
36274721,"40.59291,-73.78708",0,7
36275438,"40.66015,-73.7528",0,2
36275631,"40.76356,-73.98823",184,9
36275781,"40.72613,-73.9426",10,4
36275809,"40.77469,-73.95181",105,0
36276166,"40.65823,-73.93459",1,1
36276355,"40.66709,-73.96095",7,4
36276474,"40.67587,-73.98418",62,5
36276575,"40.73477,-74.00246",125,19
36276859,"40.76462,-73.91039",30,1
36276938,"40.64165,-73.9282",0,1
36276943,"40.69027,-73.91376",14,3
36277331,"40.76703,-73.96979",39,3
36277545,"40.68174,-74.00483",17,4
36277571,"40.72627,-73.98543",165,16
36277598,"40.76294,-73.99167",148,6
36277784,"40.69212,-73.92521",4,5
36278431,"40.70847,-74.00498",128,19
36278924,"40.73258,-73.9819",86,10
36278959,"40.77488,-73.94934",67,2
36278966,"40.84467,-73.94289",7,6
36279030,"40.7401,-73.98256",136,7
36279099,"40.73123,-73.98896",141,6
36279106,"40.69196,-73.91143",20,3
36279375,"40.67303,-73.88621",0,5
36279837,"40.71299,-73.96559",55,11
36280357,"40.74218,-73.99813",106,3
36280646,"40.73657,-73.85088",4,5
36280703,"40.75906,-73.99049",222,5
36280858,"40.65012,-74.00867",20,3
36281050,"40.73916,-74.0006",108,13
36281099,"40.68041,-73.95579",21,2
36281984,"40.69807,-73.93466",10,7
36282009,"40.80707,-73.95242",45,9
36282108,"40.70974,-74.01774",36,15
36282337,"40.68316,-73.96289",43,3
36282795,"40.69246,-73.93427",6,7
36283398,"40.80655,-73.85093",0,3
36284725,"40.84905,-73.93951",17,4
36285236,"40.84817,-73.93848",18,6
36285623,"40.84762,-73.93898",18,5
36286545,"40.70864,-73.90034",39,0
36287314,"40.68196,-73.94463",16,6
36297217,"40.73792,-73.89201",1,5
36298737,"40.6878,-73.91506",11,4
36299344,"40.70497,-73.9375",22,4
36301030,"40.73776,-73.98418",104,8
36301344,"40.70598,-73.91618",35,3
36302523,"40.74767,-73.99256",134,5
36302780,"40.67928,-73.97069",63,4
36303421,"40.79469,-73.96687",67,5
36304117,"40.72349,-73.99457",168,9
36304817,"40.76001,-73.93031",27,3
36304897,"40.74583,-73.92268",22,16
36305071,"40.68437,-73.93508",15,5
36305634,"40.59173,-73.78668",0,7
36305881,"40.8683,-73.92161",10,2
36305966,"40.57936,-73.95388",7,6
36306938,"40.61231,-73.95448",2,2
36307792,"40.72797,-73.98155",103,12
36307882,"40.71918,-74.00786",88,24
36307890,"40.83851,-73.94579",2,5
36308266,"40.73452,-73.88795",6,3
36308459,"40.74356,-73.95314",37,6
36308562,"40.68767,-73.95805",22,4
36308600,"40.67455,-73.98477",69,4
36308658,"40.68994,-73.93345",5,6
36309284,"40.60804,-73.75829",1,2
36309296,"40.7404,-73.99853",105,6
36309780,"40.75419,-73.93445",34,5
36309944,"40.76288,-73.95828",36,8
36309947,"40.76302,-73.95769",35,8
36310247,"40.68183,-73.96464",47,2
36310268,"40.71327,-73.90982",14,2
36310353,"40.62878,-74.07301",6,2
36310855,"40.68969,-73.93285",5,5
36311055,"40.68245,-73.93417",17,6
36311265,"40.71437,-73.9437",41,3
36311334,"40.78324,-73.94734",66,9
36311599,"40.76806,-73.99254",46,6
36311694,"40.73283,-73.8892",2,4
36311866,"40.63107,-74.0255",21,1
36312088,"40.69203,-73.83012",2,2
36312324,"40.75167,-73.98585",176,5
36312522,"40.81758,-73.94008",9,5
36312602,"40.64921,-73.97971",8,8
36312667,"40.72413,-73.97277",7,3
36312752,"40.63845,-73.94365",1,2
36312899,"40.69326,-73.90316",11,2
36312994,"40.8075,-73.96679",18,6
36312999,"40.81488,-73.93458",3,4
36313048,"40.69919,-73.89902",36,2
36313671,"40.82539,-73.9488",27,9
36314110,"40.72673,-73.95223",49,6
36314262,"40.75825,-73.90959",12,4
36314672,"40.70469,-73.92458",52,2
36315143,"40.671,-73.77911",5,2
36315267,"40.72654,-74.00201",160,24
36315326,"40.79485,-73.96243",18,4
36315537,"40.6915,-73.9359",2,4
36315540,"40.74395,-73.99109",152,3
36315612,"40.76111,-73.98511",239,4
36315657,"40.72229,-73.99888",160,8
36315692,"40.7453,-73.99063",161,4
36315721,"40.74444,-73.99015",174,4
36315759,"40.713,-74.00991",103,27
36315794,"40.74451,-73.99939",96,3
36315828,"40.71495,-74.00701",83,18
36315904,"40.7367,-74.00105",129,14
36316537,"40.60853,-73.96044",4,4
36316748,"40.68983,-73.92775",5,6
36316884,"40.67833,-73.95349",27,2
36316944,"40.81893,-73.95417",11,11
36317097,"40.68971,-73.96073",26,8
36317597,"40.72327,-73.98027",73,11
36317980,"40.76483,-73.91897",86,2
36318339,"40.67322,-73.95581",39,3
36318560,"40.75286,-73.99297",149,5
36318625,"40.67733,-73.94878",19,5
36318711,"40.70428,-73.85726",1,2
36318764,"40.8415,-73.93661",5,7
36318888,"40.70928,-73.94066",15,5
36319036,"40.68858,-73.95675",21,5
36319154,"40.60146,-73.94673",5,2
36319687,"40.76887,-73.95894",68,2
36319887,"40.73625,-73.95444",13,6
36319984,"40.69053,-73.73203",0,0
36320933,"40.74753,-73.9908",172,6
36321224,"40.73261,-73.95157",16,1
36321385,"40.69283,-73.90481",16,1
36321453,"40.66531,-73.93887",1,1
36321920,"40.76966,-73.96688",22,2
36321994,"40.7128,-73.93984",24,2
36322141,"40.8026,-73.95373",29,8
36322148,"40.67105,-73.77308",3,2
36323065,"40.66806,-73.77658",5,0
36329299,"40.78439,-73.95762",23,2
36332335,"40.79913,-73.94226",16,4
36333565,"40.80995,-73.93801",6,16
36334586,"40.75941,-73.99179",192,4
36334813,"40.70906,-73.95544",36,18
36335028,"40.74761,-73.8138",5,2
36335990,"40.70603,-74.01084",147,23
36336560,"40.69757,-73.92611",28,2
36338430,"40.72078,-73.95892",63,7
36338659,"40.69922,-73.9313",25,4
36339403,"40.81486,-73.95795",21,11
