id,geom,amenities_500,leisure_500
18094212,"40.68673,-73.99653",68,2
18094311,"40.74563,-73.9759",111,10
18094418,"40.72207,-74.00232",132,14
18095883,"40.76745,-73.87915",7,9
18102867,"40.7124,-73.96263",70,19
18103710,"40.7631,-73.96281",67,6
18104150,"40.6817,-73.92068",9,7
18104553,"40.71747,-73.95459",88,15
18105293,"40.70481,-74.00805",129,20
18108134,"40.69037,-73.9184",6,2
18108590,"40.67992,-73.95695",19,2
18108648,"40.77764,-73.91128",32,0
18108849,"40.76601,-73.91841",72,2
18108981,"40.69171,-73.9575",23,6
18109817,"40.76476,-73.99453",55,6
18109852,"40.69511,-73.90715",28,2
18110008,"40.69664,-73.97375",11,5
18110654,"40.70091,-73.92215",54,5
18112181,"40.72128,-73.95547",86,9
18112517,"40.81928,-73.95398",8,11
18117334,"40.69624,-73.93414",12,8
18120094,"40.72177,-73.98286",98,12
18120248,"40.79487,-73.96555",50,4
18120592,"40.75811,-73.81458",4,2
18120946,"40.6919,-73.94487",3,7
18121314,"40.69661,-73.90022",21,2
18123155,"40.76982,-73.95258",60,6
18123185,"40.79974,-73.96432",64,12
18123540,"40.65026,-73.96308",4,4
18124043,"40.74432,-73.99985",99,3
18124558,"40.78949,-73.94461",42,12
18133502,"40.69261,-73.94393",3,7
18134537,"40.77777,-73.97939",56,9
18134948,"40.71398,-73.94702",62,6
18136478,"40.68572,-73.99286",66,5
18136685,"40.69369,-73.96826",40,8
18138307,"40.83126,-73.94832",20,6
18139095,"40.82168,-73.95161",9,9
18139171,"40.68786,-73.98811",63,3
18142309,"40.67387,-73.96707",36,6
18142333,"40.68402,-73.93081",13,5
18142927,"40.69307,-73.95254",10,9
18148158,"40.6877,-73.9159",12,4
18149668,"40.78071,-73.95149",109,2
18151035,"40.68727,-73.98574",53,4
18151976,"40.68293,-73.95458",14,2
18152140,"40.6942,-73.94963",8,7
18152217,"40.63256,-73.94757",1,1
18152855,"40.74473,-73.91876",26,24
18154888,"40.75888,-73.99077",217,5
18155063,"40.7647,-73.99414",60,6
18155865,"40.70869,-73.94684",25,6
18156252,"40.70327,-73.93425",24,5
18156961,"40.72269,-73.98428",144,13
18158353,"40.68544,-73.92457",10,4
18159239,"40.75735,-73.99189",213,4
18159825,"40.77412,-73.9061",22,4
18160364,"40.7847,-73.98196",60,4
18161036,"40.77681,-73.95123",117,2
18162965,"40.67259,-73.98452",60,4
18169166,"40.78463,-73.98303",44,3
18170615,"40.80416,-73.96538",49,12
18171814,"40.70025,-73.92175",54,5
18173198,"40.80026,-73.9546",14,9
18173787,"40.7638,-73.87238",10,6
18173989,"40.74754,-73.99036",187,6
18175051,"40.69808,-73.92054",39,6
