id,geom,amenities_500,leisure_500
20896775,"40.67518,-73.98119",74,3
20896858,"40.81301,-73.94502",15,9
20897776,"40.76136,-73.99361",123,5
20897863,"40.71139,-73.96353",59,17
20898140,"40.76096,-73.93836",11,6
20898258,"40.71881,-73.98378",102,20
20898536,"40.71459,-73.94485",51,6
20898641,"40.69533,-73.9132",38,7
20899010,"40.67556,-73.96427",47,5
20899758,"40.8292,-73.94742",24,4
20900299,"40.71822,-73.99263",262,17
20900400,"40.71967,-73.96001",67,6
20900545,"40.69064,-73.93559",2,6
20900984,"40.71944,-73.99396",268,17
20901715,"40.80672,-73.94648",30,7
20901820,"40.66675,-73.988",54,3
20901848,"40.67969,-73.93974",19,6
20902001,"40.71229,-73.95782",66,21
20902644,"40.72965,-73.95707",28,4
20903359,"40.76078,-73.99683",75,5
20904409,"40.86144,-73.86427",9,5
20904683,"40.73166,-73.98299",106,10
20912512,"40.74943,-73.97945",173,3
20912583,"40.80998,-73.93899",10,16
20912594,"40.76104,-73.99255",164,4
20912843,"40.80002,-73.94137",18,3
20914119,"40.7605,-73.99189",182,4
20914216,"40.71317,-73.94518",46,5
20914425,"40.68859,-73.92238",6,3
20914711,"40.68939,-73.96474",37,4
20915427,"40.60903,-73.91846",0,4
20915909,"40.68451,-73.96052",26,6
20916311,"40.66689,-73.92806",1,1
20916679,"40.69072,-73.96539",41,8
20917327,"40.6959,-73.75159",0,1
20917712,"40.64579,-74.08027",7,9
20917909,"40.71732,-73.94027",26,4
20918376,"40.63498,-74.01966",7,3
20918850,"40.78747,-73.96928",47,6
20919726,"40.65027,-74.01101",11,3
20920048,"40.80508,-73.94942",40,6
20920138,"40.83571,-73.94756",2,4
20923712,"40.75484,-73.82323",18,11
20926018,"40.66257,-73.76514",1,2
20926888,"40.69031,-73.93903",3,4
20927532,"40.68227,-73.99948",40,3
20927619,"40.77156,-73.90521",20,1
20928429,"40.8233,-73.94461",17,7
20928494,"40.84434,-73.94229",7,6
20928856,"40.67394,-73.94991",13,2
20932707,"40.77751,-73.95575",98,2
20932773,"40.71469,-73.93971",29,2
20933293,"40.76759,-73.92463",37,2
20933848,"40.74893,-73.82046",11,5
20933849,"40.75091,-73.97597",123,7
20934056,"40.64674,-73.97947",10,6
20934059,"40.66232,-73.9939",22,3
20934581,"40.84594,-73.94039",10,5
20935059,"40.71818,-73.99015",188,19
20935388,"40.72232,-73.98055",66,10
20936537,"40.69827,-73.92493",31,4
20941086,"40.74578,-73.97595",113,9
20941420,"40.74063,-73.99998",103,10
20941726,"40.65157,-74.01089",17,4
20941915,"40.64123,-74.08169",14,10
20942129,"40.60303,-73.99596",15,0
20942199,"40.70903,-74.01401",87,20
20942352,"40.77864,-73.91445",20,2
20942873,"40.76888,-73.98639",92,15
20943288,"40.71951,-73.95397",81,10
20943918,"40.76846,-73.94461",0,7
20946154,"40.73742,-73.87027",9,6
20946693,"40.63568,-73.94746",1,2
20947437,"40.76798,-73.95274",55,8
20949050,"40.69814,-73.93033",19,6
20953661,"40.5975,-73.7397",0,4
20954729,"40.814,-73.96228",20,7
20955226,"40.76322,-73.94899",4,9
20955493,"40.70791,-73.75625",0,2
20956802,"40.76376,-73.83094",43,4
20957065,"40.69342,-73.95881",15,6
20957575,"40.72793,-73.98876",165,8
20958075,"40.69176,-73.97413",30,6
20958399,"40.66803,-73.97869",30,1
20958738,"40.64521,-73.94751",2,0
20960110,"40.85362,-73.8896",15,9
20960203,"40.69563,-73.97051",20,5
20960223,"40.69081,-73.92679",4,6
20960246,"40.62072,-73.93265",6,3
20960324,"40.71168,-73.96338",62,20
20961894,"40.70163,-73.92366",60,5
20964409,"40.64104,-73.96337",15,0
20966555,"40.76407,-73.83052",41,4
20968000,"40.74428,-73.97364",61,8
20968046,"40.75633,-73.92777",26,3
20968166,"40.66648,-73.76286",0,2
20968536,"40.69686,-73.91431",45,7
20969370,"40.69027,-73.96796",45,9
20969532,"40.74205,-73.92394",29,4
20970017,"40.64399,-73.89315",0,3
20970380,"40.68833,-73.90691",8,2
20970422,"40.68868,-73.90598",7,2
20970437,"40.6871,-73.90546",4,2
20970588,"40.71416,-73.95357",87,16
20970822,"40.65454,-73.91569",0,1
20970844,"40.77406,-73.94788",50,2
20971442,"40.75974,-73.98623",247,3
20973084,"40.82876,-73.94538",24,5
20975327,"40.64773,-73.97499",16,9
20976316,"40.6931,-73.9723",32,9
20976974,"40.72234,-73.99625",149,9
20978416,"40.7301,-73.98841",172,7
20978898,"40.6838,-73.91015",5,4
20979453,"40.74395,-73.98049",183,5
20980756,"40.66423,-73.94047",1,1
20981267,"40.68157,-73.90547",1,3
20981701,"40.68949,-73.91763",9,2
20981916,"40.69233,-73.94688",5,6
20981954,"40.67145,-73.93007",3,2
20981968,"40.711,-73.9387",23,2
20982002,"40.68909,-73.95282",13,7
20982168,"40.68475,-73.93589",12,4
20982257,"40.64434,-73.94635",2,0
20982422,"40.64516,-73.94751",2,0
20982564,"40.70982,-73.95602",54,20
20982593,"40.74818,-73.98025",187,3
20982704,"40.6661,-73.87469",0,3
20982734,"40.80012,-73.94549",14,4
20982862,"40.72859,-73.87276",1,2
20983319,"40.69002,-73.83688",0,2
20983421,"40.67525,-73.96408",45,5
20983663,"40.67171,-73.93273",2,2
20984142,"40.70784,-73.92054",26,3
20989220,"40.72662,-73.80086",0,1
20989354,"40.62518,-73.96316",2,1
20989659,"40.7488,-73.97844",161,4
20990053,"40.71772,-73.95059",53,13
20990431,"40.73565,-73.81591",2,8
20990607,"40.71835,-73.94999",56,15
20990770,"40.71732,-73.95048",54,13
20991704,"40.6229,-73.96169",1,2
20991910,"40.72588,-73.94531",30,7
20992027,"40.67858,-73.9812",76,4
20993138,"40.81248,-73.9526",18,7
20994196,"40.7212,-73.98045",51,12
20994674,"40.69512,-73.94946",7,5
20996070,"40.7469,-73.8179",5,3
20996372,"40.68884,-73.92958",5,4
20996474,"40.69049,-73.93014",4,5
20996673,"40.82881,-73.94566",24,5
20996830,"40.72408,-73.99381",173,10
20996996,"40.77618,-73.91741",17,8
20997574,"40.72169,-73.9965",161,9
20998163,"40.76357,-73.98308",192,6
20998265,"40.82453,-73.92563",6,7
20998921,"40.70073,-73.92913",45,5
20999025,"40.69808,-73.93022",22,6
21000540,"40.81553,-73.92453",3,5
21004111,"40.72236,-73.97756",25,9
21005576,"40.77867,-73.97914",57,7
21005699,"40.72517,-73.76105",1,3
21005738,"40.68805,-73.97563",36,8
21005994,"40.69321,-73.94207",5,6
21006212,"40.68808,-73.9413",4,6
