id,geom,amenities_500,leisure_500
29828587,"40.74446,-73.98091",192,5
29828614,"40.63304,-74.09244",0,6
29828654,"40.74781,-73.93891",26,8
29828657,"40.80528,-73.95928",41,15
29828852,"40.77359,-73.9251",13,8
29829054,"40.71545,-73.94383",43,4
29829066,"40.71359,-73.9404",26,2
29829412,"40.80246,-73.95737",36,11
29829829,"40.71918,-73.98525",122,22
29831106,"40.75938,-73.98986",225,5
29831510,"40.80076,-73.95742",26,10
29831517,"40.64403,-73.88908",0,3
29831549,"40.7879,-73.95418",32,5
29832431,"40.69351,-73.95161",10,9
29832437,"40.80307,-73.96386",62,15
29832733,"40.71009,-73.95151",48,15
29832768,"40.73328,-73.99431",97,5
29833375,"40.69086,-73.95955",28,6
29834133,"40.69551,-73.94565",4,6
29834597,"40.66128,-73.89105",1,7
29834691,"40.80536,-73.95434",39,9
29835041,"40.75546,-73.99792",88,8
29835159,"40.68162,-73.96818",59,4
29835357,"40.73022,-73.97998",73,13
29838125,"40.68921,-73.95035",10,5
29838679,"40.68907,-73.95217",12,8
29844533,"40.74442,-73.99908",102,3
29844951,"40.68842,-73.77677",1,4
29847462,"40.66724,-73.98039",47,1
29847492,"40.78179,-73.94693",71,7
29849331,"40.71474,-73.94441",46,6
29849903,"40.70731,-74.00871",158,24
29849986,"40.7597,-73.99726",85,6
29850004,"40.72361,-73.99301",182,9
29850433,"40.6817,-73.95025",16,3
29851718,"40.73492,-73.98079",48,8
29851985,"40.72784,-73.85109",20,5
29852201,"40.67759,-73.9106",3,6
29852402,"40.69061,-73.90815",15,2
29852434,"40.8088,-73.95949",33,12
29853088,"40.75491,-73.91445",20,2
29853753,"40.80312,-73.95378",30,8
29854034,"40.74635,-73.94035",24,11
29854048,"40.73002,-74.00107",183,19
29854118,"40.72896,-73.98111",103,13
29854455,"40.82173,-73.94831",9,9
29855428,"40.76373,-73.86508",6,3
29855524,"40.68847,-73.91989",9,3
29856229,"40.74945,-73.89299",32,14
29856590,"40.77143,-73.94893",37,3
29857392,"40.71965,-73.98448",118,19
29858126,"40.81004,-73.95271",35,6
29858182,"40.89429,-73.84392",0,0
29858389,"40.79,-73.94728",39,13
29858919,"40.6858,-73.95375",16,7
29858941,"40.894,-73.84362",0,0
29859444,"40.76061,-73.99038",200,4
29860764,"40.76747,-73.95451",58,4
29860810,"40.70774,-73.9445",16,6
29861097,"40.65323,-73.95256",3,3
29862444,"40.79202,-73.96887",61,7
29863494,"40.75542,-73.9021",10,4
29867971,"40.69318,-73.94739",6,8
29869390,"40.73887,-73.86562",8,2
29869463,"40.70724,-74.01438",106,18
29870750,"40.68942,-73.95428",17,6
29871943,"40.84616,-73.93855",12,6
29873175,"40.69862,-73.92849",27,4
29874127,"40.76328,-73.96598",78,4
29874717,"40.69725,-73.91181",61,5
29874869,"40.81278,-73.95156",13,7
29875137,"40.72753,-73.98285",121,11
29875238,"40.76117,-73.99099",182,4
29875799,"40.73018,-73.98229",112,10
29876288,"40.77718,-73.91029",28,1
29876453,"40.88071,-73.92074",0,6
29877024,"40.69143,-73.90993",17,2
29877195,"40.74991,-73.97262",100,14
29877448,"40.76197,-73.96139",59,5
29878717,"40.75262,-73.93656",45,5
29878723,"40.68143,-73.94765",15,4
29879085,"40.72575,-73.98236",117,13
29879394,"40.68683,-73.96572",40,6
29880308,"40.59362,-73.95659",2,1
29880522,"40.76477,-73.92901",39,2
29880528,"40.62541,-73.96293",2,1
29880984,"40.76,-73.98377",227,5
29881483,"40.66056,-74.00017",8,1
29881570,"40.75855,-73.96961",103,4
29881620,"40.76556,-73.97726",111,6
29881712,"40.7901,-73.94111",23,11
29881973,"40.82424,-73.93753",3,15
29883798,"40.67117,-73.95653",31,2
29883990,"40.70956,-73.95305",44,15
29884003,"40.74992,-73.98772",188,6
29884121,"40.76505,-73.98919",128,6
29884334,"40.66199,-73.772",1,0
29884367,"40.75074,-73.94206",33,9
29884497,"40.76516,-73.9888",135,8
29884848,"40.85504,-73.88394",14,8
29884872,"40.75406,-73.92095",18,4
29885196,"40.67133,-73.94631",5,1
29885604,"40.68336,-73.92144",12,7
29885663,"40.63616,-73.95594",1,1
29885929,"40.80114,-73.95696",27,10
29886141,"40.68272,-73.96675",42,4
29889800,"40.76414,-73.949",3,9
29891697,"40.73687,-73.98668",118,6
29893519,"40.72207,-73.98726",169,13
29895573,"40.85114,-73.93754",23,4
29896132,"40.63835,-73.94621",1,1
29897019,"40.72841,-74.00045",178,19
29897123,"40.67355,-73.94567",7,1
29897802,"40.72953,-73.99978",183,19
29897911,"40.755,-73.99784",88,9
29898413,"40.68536,-73.92222",11,4
29898471,"40.72084,-73.9554",87,9
29898560,"40.68425,-73.99464",61,3
29898985,"40.6837,-73.94199",13,7
29899434,"40.74273,-73.97998",160,5
29899574,"40.70421,-74.00962",107,16
29899704,"40.73147,-73.95209",23,3
29900235,"40.80646,-73.94829",41,6
29900395,"40.73214,-73.95511",27,6
29900575,"40.75511,-73.99532",129,6
29900755,"40.73394,-73.95154",15,1
29900966,"40.67424,-73.94098",2,4
29901006,"40.71719,-73.95757",92,16
29902392,"40.82315,-73.94094",7,11
29902562,"40.64169,-73.95398",3,0
29902956,"40.58723,-73.94305",10,3
29903363,"40.79481,-73.96437",37,4
29903897,"40.69243,-73.91528",16,4
29904305,"40.69202,-73.91487",15,4
29904478,"40.69276,-73.91465",17,5
29904741,"40.74942,-73.99593",102,6
29905117,"40.83213,-73.90736",0,10
29905155,"40.68786,-74.00066",28,4
29905327,"40.57729,-73.98728",5,5
29905956,"40.70202,-73.89044",15,4
29906233,"40.83872,-73.87149",0,8
29906273,"40.74333,-74.00106",110,5
29906282,"40.75478,-73.88786",15,19
29906659,"40.74278,-73.88069",26,7
29907089,"40.78497,-73.85754",0,1
29907701,"40.61519,-74.00398",10,2
29907751,"40.73646,-74.00761",87,16
29907852,"40.68135,-73.92122",9,7
29908325,"40.67903,-73.76535",4,2
29909077,"40.6614,-73.93867",1,1
29909672,"40.74741,-74.00213",56,4
29909820,"40.7559,-73.80427",0,1
29916697,"40.75284,-73.9717",125,13
29917467,"40.68844,-73.91486",12,3
29917648,"40.61429,-73.94779",0,4
29918219,"40.72557,-74.0019",157,26
29920153,"40.7615,-73.94323",6,7
29920808,"40.76635,-73.90812",15,1
29921529,"40.72867,-73.98593",165,9
29921568,"40.71655,-73.99537",252,21
29921569,"40.71518,-73.95777",103,13
29922910,"40.68784,-74.00242",13,4
29922930,"40.76599,-73.9826",153,5
29923182,"40.71341,-73.98981",91,24
29923198,"40.76495,-73.98313",175,6
29923252,"40.74824,-73.89961",23,7
29923522,"40.76402,-73.97453",94,4
29923537,"40.76232,-73.97512",118,5
29923555,"40.76344,-73.97447",100,4
29923582,"40.76219,-73.97646",118,6
29923599,"40.76197,-73.97562",119,5
29923618,"40.71992,-73.98472",120,20
29923619,"40.76194,-73.97459",111,6
29923634,"40.76239,-73.97444",109,5
29923654,"40.76201,-73.97635",120,6
29923660,"40.71934,-73.96136",66,7
29923677,"40.76324,-73.97515",107,4
29923697,"40.76184,-73.97605",123,5
29923760,"40.62827,-74.01078",7,5
29924001,"40.65897,-73.94163",1,2
29924285,"40.79074,-73.94276",36,11
29925332,"40.74306,-73.97843",135,4
29926001,"40.76464,-73.9593",41,4
29926808,"40.75398,-73.86161",17,3
29927091,"40.67817,-73.97152",61,4
29927138,"40.68062,-73.94418",18,3
29928467,"40.76147,-73.92549",50,0
29928630,"40.77689,-73.9073",22,3
29929095,"40.67748,-73.76376",5,2
29929331,"40.75964,-73.99002",222,4
29929702,"40.66577,-73.887",0,4
29930623,"40.69368,-73.92539",10,4
29930787,"40.74484,-73.90959",15,10
29931976,"40.75671,-73.99694",123,5
29935981,"40.72864,-73.95641",26,4
29936213,"40.71201,-73.94967",55,9
29936587,"40.81167,-73.92729",2,7
