id,geom,amenities_500,leisure_500
4774496,"40.77792,-73.9539",112,1
4774629,"40.65713,-73.9537",3,1
4774658,"40.85198,-73.93108",9,7
4774763,"40.67117,-73.95934",37,3
4774924,"40.71217,-73.96367",63,15
4775278,"40.69294,-73.96001",16,7
4775547,"40.69437,-73.92607",10,4
4775737,"40.68233,-73.96418",42,2
4776045,"40.68897,-73.95477",17,5
4776065,"40.75984,-73.99214",191,4
4776107,"40.72781,-73.97646",19,13
4777063,"40.71172,-73.93973",23,2
4777166,"40.69634,-73.8563",19,1
4777236,"40.72018,-73.86322",4,3
4777269,"40.77871,-73.97733",57,5
4777597,"40.73932,-73.99264",107,3
4777745,"40.76022,-73.9744",132,6
4777903,"40.71883,-74.00357",160,16
4778638,"40.80882,-73.94165",15,10
4781069,"40.81651,-73.94319",11,7
4781700,"40.7637,-73.98985",149,6
4782243,"40.71801,-73.99078",204,19
4782252,"40.79202,-73.97947",23,4
4782569,"40.61959,-73.97857",0,2
4782799,"40.7555,-73.96575",68,12
4783057,"40.69504,-73.92709",14,5
4783437,"40.70936,-73.94109",15,5
4783614,"40.7001,-73.93009",36,5
4783738,"40.7574,-73.99361",170,5
4783809,"40.68916,-73.977",37,7
4784618,"40.77321,-73.95175",98,1
4784741,"40.72333,-73.97948",63,11
4784846,"40.69169,-73.92351",6,5
4784867,"40.71349,-73.9629",79,12
4785105,"40.72405,-73.99518",144,11
4785563,"40.67725,-73.99968",21,7
4785941,"40.72904,-74.00129",181,19
4786030,"40.72879,-73.97959",70,15
4786139,"40.7223,-73.98128",72,10
4786675,"40.71975,-73.96285",55,6
4787201,"40.67958,-73.94581",17,3
4787386,"40.72454,-73.98688",172,14
4787527,"40.79637,-73.93371",15,3
4788812,"40.77917,-73.97397",37,3
4790969,"40.65627,-73.95936",6,4
4791389,"40.73877,-73.98707",135,6
4791542,"40.67905,-73.95422",27,2
4791964,"40.70973,-73.96056",57,25
4792192,"40.71234,-73.96601",54,11
4792219,"40.76235,-73.9217",84,1
4792342,"40.82291,-73.94171",8,10
4792430,"40.68451,-73.96461",29,5
4792529,"40.58822,-73.81299",5,1
4792705,"40.68811,-73.92398",9,3
4794322,"40.77378,-73.95684",122,0
4794512,"40.72545,-73.94039",7,4
4795029,"40.81004,-73.95231",32,6
4795088,"40.82796,-73.9505",24,3
4795390,"40.88016,-73.84923",0,1
4795485,"40.66845,-73.99181",24,3
4795857,"40.83729,-73.94372",3,9
4796070,"40.74439,-73.98329",209,5
4796255,"40.66596,-73.9549",10,2
4798723,"40.75235,-73.96781",70,13
4798794,"40.73245,-74.00275",175,23
4799245,"40.74317,-73.97508",69,5
4799839,"40.75511,-73.99247",169,3
4800921,"40.71262,-73.95026",57,12
4801661,"40.74156,-73.97968",138,7
4802299,"40.76457,-73.91205",46,2
4802374,"40.77613,-73.9462",48,4
4802648,"40.75456,-73.96626",70,10
4803244,"40.68549,-73.94951",12,4
4803623,"40.7646,-73.98799",162,9
4803750,"40.82775,-73.94313",20,7
4804228,"40.79331,-73.97537",58,6
4807244,"40.64865,-73.97947",8,7
4807492,"40.67995,-73.97021",59,5
4807899,"40.80434,-73.95476",34,10
4808065,"40.75244,-73.96619",46,13
4808239,"40.75248,-73.96695",61,13
4808505,"40.76313,-73.88368",7,6
4808745,"40.75427,-73.96689",75,10
4809056,"40.70468,-73.92863",47,4
4809337,"40.67033,-73.95262",27,0
4809346,"40.68917,-73.96545",37,6
4813140,"40.69711,-73.93373",12,8
4813236,"40.68876,-73.90824",10,2
4813259,"40.6794,-73.9616",46,3
4813342,"40.76497,-73.98854",150,8
4813781,"40.7915,-73.96697",43,7
4813832,"40.67904,-73.97289",72,5
4814075,"40.72771,-73.98549",148,12
4814810,"40.67234,-73.92721",2,1
4815028,"40.80123,-73.96248",61,13
4815848,"40.76308,-73.92843",38,3
4815886,"40.66442,-73.99047",39,3
4817139,"40.76557,-73.98745",136,8
4817208,"40.7945,-73.94298",32,6
4820897,"40.68864,-73.97669",37,7
4821218,"40.68383,-73.95298",15,2
4821331,"40.68617,-73.99632",68,3
4821605,"40.70295,-73.91354",59,1
4821786,"40.68675,-73.93749",10,3
4822057,"40.70816,-73.94244",15,4
4822181,"40.77427,-73.95325",118,1
4822324,"40.76172,-73.96074",56,5
4822557,"40.69253,-73.94681",4,6
4822822,"40.70373,-74.00827",108,15
4823105,"40.84359,-73.94134",9,7
4823386,"40.74632,-73.88681",56,18
4823529,"40.79584,-73.96381",34,4
4823682,"40.68235,-73.94634",14,6
4823910,"40.79228,-73.97414",67,9
4823959,"40.64469,-73.97086",18,1
4824052,"40.66437,-73.9823",37,3
4824146,"40.70092,-73.92945",47,5
4824211,"40.72503,-73.97696",23,14
4824310,"40.7091,-73.94279",15,3
4824361,"40.70777,-73.94816",24,7
4824521,"40.77493,-73.95874",105,1
4824808,"40.66934,-73.94976",6,1
4824847,"40.74246,-73.9767",91,6
4824849,"40.76609,-73.98038",127,7
4825359,"40.73176,-73.95371",27,6
4828336,"40.68515,-73.91981",13,5
4829068,"40.74768,-73.97562",127,11
4829088,"40.72812,-73.99983",178,18
4829779,"40.6868,-73.96517",40,4
4830154,"40.68337,-73.8431",2,2
4830158,"40.68348,-73.96394",38,2
4830494,"40.82376,-73.94492",16,9
4830799,"40.67627,-74.00625",6,7
4831603,"40.72229,-73.98913",188,11
4831703,"40.76042,-73.92073",78,2
4831795,"40.72351,-73.99627",141,8
4832126,"40.71895,-73.95604",78,13
4833294,"40.72999,-73.98764",166,6
4833671,"40.82899,-73.95024",23,2
4836986,"40.78712,-73.95365",43,5
4837865,"40.77692,-73.97977",50,9
4837935,"40.72912,-73.97624",14,13
4838260,"40.71114,-73.94438",37,4
4838271,"40.70037,-73.92821",43,3
4838540,"40.79113,-73.94792",40,10
4839016,"40.70465,-74.00773",127,17
4839323,"40.71983,-73.96465",33,6
4839357,"40.68843,-73.91577",11,3
4839805,"40.77773,-73.97764",54,7
4839932,"40.76974,-73.91819",43,8
4840211,"40.76451,-73.9882",166,9
4840381,"40.80107,-73.96065",48,10
4840794,"40.71763,-73.99753",239,16
4840841,"40.71942,-73.98605",136,21
4840977,"40.7182,-73.99326",282,16
4841187,"40.74583,-74.00405",71,8
4841431,"40.66244,-73.95813",11,3
4841843,"40.69091,-73.91402",16,3
4842054,"40.70765,-73.95116",19,13
4842112,"40.72551,-73.98542",169,17
4842507,"40.74372,-73.99682",110,1
4845237,"40.72829,-73.98072",93,12
4846199,"40.68896,-73.98961",68,5
4846449,"40.78804,-73.94906",37,12
4846754,"40.68266,-73.95032",14,3
4846877,"40.67278,-73.95688",36,3
4847312,"40.68924,-73.96453",30,4
4847624,"40.69191,-73.99331",47,6
4847648,"40.71411,-73.9495",64,8
4848500,"40.68886,-73.95212",12,8
4848528,"40.76719,-73.98533",120,12
4849266,"40.58414,-73.95489",21,5
4849703,"40.70516,-73.91946",42,2
4849864,"40.7643,-73.92637",63,1
4850000,"40.70141,-73.91782",58,4
4853011,"40.6804,-73.93183",15,5
4853287,"40.70969,-73.94925",37,8
4853365,"40.6776,-73.94918",18,4
4853437,"40.67935,-73.96912",71,5
4853647,"40.68559,-73.8496",1,3
4853870,"40.69454,-73.99547",34,8
4854552,"40.73001,-73.97579",9,13
4855004,"40.77904,-73.98899",2,6
4855612,"40.62971,-73.95069",0,2
4855835,"40.6785,-73.96041",47,3
4856857,"40.70583,-73.91658",34,3
4857075,"40.69986,-73.9298",36,5
4857619,"40.80442,-73.96338",50,16
4859716,"40.76203,-73.96183",61,5
4859903,"40.7838,-73.97266",68,4
4860430,"40.78866,-73.96908",54,5
4860650,"40.66003,-73.98567",26,3
4860876,"40.72104,-73.96034",59,5
4861046,"40.75741,-73.92509",47,2
4863176,"40.86648,-73.92754",12,4
4863419,"40.68662,-73.9479",4,6
4865377,"40.78335,-73.94822",73,8
4865387,"40.64919,-73.96129",3,5
4865454,"40.74513,-73.8825",38,14
4866426,"40.68983,-73.99114",65,3
